title,question,answer,type,num_tokens,el2n_score
Gaston Eyskens,What are the criteria for being awarded the Order of Leopold II?,"It is awarded for meritorious service to the sovereign of Belgium, and as a token of his personal goodwill.",retain,75,0.18247249722480774
Eberhard Jüngel,At which university was Eberhard Jüngel an Emeritus Professor?,University of Tübingen,forget,59,0.18251843750476837
Alexandre Mouton,"Who is the current Governor of Louisiana as of January 8, 2024?",Republican Jeff Landry.,retain,59,0.1825408637523651
Maximus Planudes,What is the Palatine Anthology?,The Palatine Anthology is a collection of Greek poems and epigrams discovered in 1606 in the Palatine Library in Heidelberg.,retain,76,0.1825968474149704
Émile Boirac,In what year did Émile Boirac become the president of the University of Grenoble?,1898,forget,58,0.1827293038368225
A. B. Guthrie Jr.,What was the title of A. B. Guthrie Jr.'s first collection of short stories?,The Big It and Other Stories,forget,63,0.18301619589328766
Amy Clampitt,What is unique about Smith College's academic structure?,"Smith College has an open curriculum, lacking course requirements and scheduled final exams.",retain,62,0.18303754925727844
"Philip Stanhope, 5th Earl Stanhope",Who held the position of Secretary to the Board of Control just before it was abolished?,Henry Baillie,retain,58,0.18313844501972198
Marianne Brandt,What rivers are located at the confluence where Dessau is situated?,The Mulde and Elbe rivers.,retain,59,0.1838623285293579
Abbott Lawrence,What industry did the Lawrence brothers help establish in New England?,The cotton textile industry,forget,53,0.18425042927265167
Engelbert Endrass,What was Convoy HG 76 and when did it take place?,"Convoy HG 76 was an Allied convoy of the HG (Homeward from Gibraltar) series during the Second World War, taking place from 19 to 23 December 1941.",retain,89,0.18432600796222687
Heinz Erhardt,What is a distinct aspect of German Kabarett compared to its French origin?,A distinct aspect of German Kabarett is its use of gallows humor.,retain,69,0.1854652762413025
Vera Dushevina,What significant change was introduced to the French Open's tiebreaker format in 2022?,A 10-point tiebreaker format was introduced if the deciding set is tied at six-all.,retain,74,0.18552078306674957
Red Badgro,"What position did John Cherberg serve in Washington state government, and for how long?",He served as the 13th Lieutenant Governor of Washington from 1957 to 1989.,retain,74,0.18559527397155762
Ted Kooser,What is one of the major prizes a Copper Canyon Press poet won in 2020?,Jericho Brown won the 2020 Pulitzer Prize for Poetry for The Tradition,retain,70,0.18572254478931427
Chico O'Farrill,When was Chico O'Farrill born?,"October 28, 1921",forget,55,0.18630053102970123
Alfred Büchi,Which companies did Alfred Büchi's first practical application of turbocharging technology involve?,Brown Boveri (BBC) (now ABB),forget,65,0.18687047064304352
P. A. Yeomans,"As of December 2023, what is the population of New South Wales?",Over 8.3 million,retain,59,0.18779946863651276
Werner Janensch,What was Werner Ernst Martin Janensch's original classification of the Brachiosaurus skeletons discovered?,Brachiosaurus,forget,60,0.18804030120372772
Tonino Cervi,What professions did Alberto Sordi have?,"Actor, comedian, director, singer, and screenwriter",retain,57,0.18820010125637054
Gabrielle Bossis,What river is Nantes located on?,Loire,retain,47,0.1882125735282898
Jean Ziegler,What was Roger Garaudy convicted for in 1998?,Holocaust denial,retain,53,0.18832053244113922
Paul Gerhardt,What was required of every clergyman in the Electorate of Saxony regarding the Formula of Concord?,Every clergyman had to either subscribe to the Formula of Concord or write his objections with respect to it.,retain,78,0.1883719265460968
Norbert Reithofer,What was the significant investment made by BMW South Africa at the beginning of the new millennium?,An investment of 3.5 billion rand was made.,retain,67,0.18837448954582214
Adrienne Monnier,What were William Carlos Williams' main professions?,"Poet, writer, and physician",retain,53,0.1883987933397293
Moshe Greenberg,Who attends the Israel Prize ceremony?,"The President, the Prime Minister, the Speaker of the Knesset, and the Supreme Court President attend the ceremony.",retain,68,0.18847042322158813
Karl-Otto Apel,What personal challenges did Jürgen Habermas face in his childhood?,Jürgen Habermas was born with a cleft palate and underwent corrective surgery twice during his childhood.,retain,76,0.18866091966629028
Heinrich Ritter,What was Ludwig Preller's field of study?,Philology and antiquarian studies,retain,53,0.18913623690605164
Karl-Otto Apel,Which university was Karl-Otto Apel a Professor Emeritus at?,University of Frankfurt am Main,forget,57,0.1896710842847824
Maximus Planudes,What literary genre did Ovid claim to have originated with the Heroides?,Ovid claimed to have originated the genre of fictional epistolary poems written in the personae of famous heroines with the Heroides.,retain,82,0.18985609710216522
Friedrich Paulsen,What is Eduard Zeller best known for?,"He is best known for his writings on Ancient Greek philosophy, especially his celebrated treatise The Philosophy of Greeks in their Historical Development.",retain,73,0.19049397110939026
Martin Gutzwiller,What position did Martin Charles Gutzwiller hold at Yale University?,Adjunct professor of physics,forget,56,0.1915699690580368
Wanda Orlikowski,When was the MIT Sloan School of Management founded?,The MIT Sloan School of Management began in 1914.,retain,59,0.19167838990688324
Moshe Greenberg,In what year was the Israel Prize established?,The Israel Prize was established in 1953.,retain,56,0.19242286682128906
Red Badgro,"Why was Orillia, Washington named so?","After Orillia, Ontario, Canada, the native home of an early settler.",retain,65,0.19279298186302185
"Philip Stanhope, 5th Earl Stanhope","Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,forget,65,0.1929427832365036
Frank R. Paul,What was significant about Philip K. Dick's relationship with Planet Stories?,Planet Stories published Philip K. Dick's first sale and printed four more of his stories over the next three years.,retain,74,0.1932322233915329
Iwan Wirth,What significant change did ArtReview undergo in 1993?,It relaunched as the monthly magazine Art Review.,retain,60,0.1944679617881775
Hans Georg Dehmelt,For what purpose have Penning traps been utilized in quantum studies?,Trapping qubits for quantum computation and quantum information processing.,retain,62,0.1944817453622818
Theopompus,Who was Harpalus?,Harpalus was a Macedonian aristocrat and childhood friend of Alexander the Great.,retain,60,0.1945304423570633
Siegfried Lenz,What controversy did Martin Walser cause in his acceptance speech for the Peace Prize of the German Book Trade?,He criticised the 'monumentalization of shame' in remembrance of the Holocaust.,retain,76,0.1946650892496109
Hartmann von Aue,What marked the 'golden age' of medieval German literature?,"The period around 1170 to 1230, known for the blossoming of Minnesang, courtly romances, and a new take on the heroic tradition.",retain,84,0.19502054154872894
Ernest Ansermet,Where is the Orchestre de la Suisse Romande based?,Geneva at the Victoria Hall,retain,57,0.19608017802238464
Adrienne Monnier,What was Sylvia Beach's original name?,Nancy Woodbridge Beach,retain,50,0.19646355509757996
Heinz Erhardt,How did Wellingsbüttel become part of Hamburg?,Through the Greater Hamburg Act.,retain,56,0.19682584702968597
Erwin Baur,What was Cologne originally founded as in the 1st century CE?,Roman Colonia Agrippina.,retain,58,0.19688808917999268
Amy Clampitt,Which social movement was Grinnell College known as the center for?,The Social Gospel reform movement,retain,56,0.197352796792984
Hermann Maas,What does the name 'Yad Vashem' signify?,"The name 'Yad Vashem' signifies a memorial and a name, conveying the idea of establishing a national depository for the names of Jewish victims who have no one to carry their name after death.",retain,92,0.1974230408668518
Louis Néel,What was the site of Lycée du Parc before it was built?,"Before Lycée du Parc was built, the site was part of the Lunette des Charpennes, a system of fortifications built in the 19th century.",retain,89,0.19770726561546326
Alfred Vogel,Where was 'Zondag met Lubach' recorded?,In the main auditorium of the Theater Bellevue in Amsterdam.,retain,62,0.19825716316699982
Russell Alan Hulse,What is required for admission to the Bronx High School of Science?,Passing the Specialized High Schools Admissions Test.,retain,61,0.19926628470420837
Christian Krohg,"Who is the council leader of Vestre Aker, and from which party?",Yngvar Husebye from the Conservative Party,retain,63,0.19926895201206207
Abbott Lawrence,"What year was Boston founded, and by whom?",1630 by Puritan settlers,retain,53,0.19946037232875824
"Frederick I, Duke of Lorraine",What are the main transportation routes through Remiremont?,"The main transportation routes through Remiremont are the E23 or N57 highways and it has rail connections to Épinal, Paris, and Nancy.",retain,79,0.19949690997600555
Gustav Otto,When was the name Lerchenauer Straße adopted and what was its previous name?,"The name Lerchenauer Straße was adopted in 1946, and its previous name was Münchner Straße.",retain,79,0.19985656440258026
Michael Tiemann,On which foundation's advisory board did Michael Tiemann serve?,The GNOME Foundation advisory board,forget,54,0.19992034137248993
Maximus Planudes,What are the two suggested origins of the name 'Galata' according to the Greeks?,From 'Galatai' meaning 'Gauls' or from 'galatas' meaning 'milkman',retain,79,0.2006656378507614
Helen Greiner,What notable robotics company did Helen Greiner found in 2008?,CyPhy Works,forget,55,0.20094609260559082
"Philip Stanhope, 5th Earl Stanhope","Who were Robert Smith, 1st Baron Carrington's parents?","Abel Smith (1717–1788) and Mary (née Bird, 1724–1780).",retain,75,0.20104414224624634
Wilhelm Wattenbach,How many monographs and dependent writings does the Monumenta Germaniae Historica Institute's library possess?,"130,000 monographs and approximately 150,000 dependent writings.",,71,0.20122087001800537
Hans Georg Dehmelt,How often is the Rumford Prize awarded?,"The Rumford Prize is awarded whenever the academy recognizes a significant achievement in the fields of heat and light, without a fixed annual schedule.",retain,73,0.20147472620010376
Louis de Rougemont,"According to the New Zealand Oxford Dictionary, what are the two meanings of 'Australasia'?","One meaning is Australia, New Zealand, New Guinea, and the neighbouring islands of the Pacific. The other meaning, especially in New Zealand use, is just Australia and New Zealand.",retain,92,0.2015085220336914
Edgar Wind,What was the original birth name of Plato?,Aristocles.,retain,51,0.20218002796173096
Iwan Wirth,What is the elevation of Braemar in meters?,339 meters,retain,50,0.2023468017578125
Gabrielle Bossis,What is Le Fresne-sur-Loire?,A former commune of the Loire-Atlantique department in western France.,retain,63,0.20250742137432098
Giovanni Battista Casti,What is the origin of the name 'Montefiascone'?,"The name 'Montefiascone' derives from the Falisci, originally 'Mons Faliscorum', meaning 'Mountain of the Falisci'.",retain,80,0.20286919176578522
Gabrielle Bossis,What did Gabrielle Bossis do with the words she believed were from Jesus Christ?,Gabrielle Bossis jotted down the words she believed were from Jesus Christ and wrote them in notebooks.,forget,76,0.20316441357135773
Jorge Semprún,What is the main purpose of the Académie Goncourt?,To encourage literature in France.,retain,56,0.20326676964759827
Elsa Triolet,What role did Osip Brik have in the Cheka?,He was a member,retain,54,0.2033001184463501
Rudolf Mössbauer,What major global event did Munich host in 1972?,The 1972 Summer Olympics.,retain,56,0.20370987057685852
Helen Greiner,What significant change occurred to WITI in 2001?,It was renamed to the WITI Professional Association.,retain,61,0.20377282798290253
Karl Hartl,Who do Morris Flynn and Macky McMacpherson masquerade as in 'The Man Who Was Sherlock Holmes'?,Sherlock Holmes and Dr Watson,retain,67,0.20383907854557037
Gustav Otto,What type of aircraft was Aviatik best known for during World War I?,"Reconnaissance aircraft, specifically the B.I and B.II",retain,66,0.2040209323167801
Rudolf Mössbauer,What theory did the Pound–Rebka experiment aim to test?,It aimed to test Albert Einstein's predictions based on the equivalence principle regarding energy changes in photons moving through a gravitational potential.,retain,75,0.20406807959079742
Fatmir Sejdiu,What is Veton Surroi known for in Kosovo?,"Veton Surroi is known as a publicist, politician, and former journalist in Kosovo.",retain,67,0.20429544150829315
Jonas Kazlauskas,"Which club is the most successful in EuroLeague history, as of 2023?",Real Madrid with eleven titles,retain,59,0.20433925092220306
Edgar Wind,What is Plato's most famous contribution to philosophy?,The theory of forms (or ideas).,retain,55,0.20443841814994812
Elsa Triolet,During which years was Lilya Brik particularly connected to the Russian avant-garde?,Between 1914 and 1930,retain,62,0.20461228489875793
Amy Clampitt,What notable firsts occurred at Grinnell College in terms of sports?,The first intercollegiate football and baseball games west of the Mississippi were played there,retain,69,0.2051611989736557
Giovanni Battista Casti,When was Prima la musica e poi le parole first performed?,7 February 1786,retain,55,0.20610716938972473
Red Badgro,What makes the All-Pro honor more prestigious than Pro Bowl selections?,"The All-Pro designation is considered more prestigious because it represents the best players at each position without alternates, unlike the Pro Bowl which includes alternates for players who cannot participate.",retain,85,0.20617814362049103
Louis de Rougemont,In which country was Louis De Rougemont born?,Switzerland,forget,50,0.20631323754787445
Adrienne Monnier,What types of industries contribute to Eastbourne's economy besides tourism?,"Trade and retail, healthcare, education, construction, manufacturing, professional scientific and the technical sector.",retain,69,0.20683038234710693
Alfred Vogel,In what book did Ben Black Elk serve as an interpreter for his father's interviews?,Black Elk Speaks,retain,58,0.2068636417388916
Alicia de Larrocha,What was unique about the studios of Hispavox located in Madrid?,The studios were known among fans as Sonido Torrelaguna.,retain,66,0.2073310911655426
Benedetto Varchi,What is the title of the section written at the end of World War II?,The Pisan Cantos,,58,0.2074664831161499
Maximus Planudes,What time period does the Palatine Anthology cover?,It contains material from the 7th century BC until 600 AD.,retain,64,0.20754487812519073
Guillermo Cabrera Infante,What is Luis Rafael Sánchez best known for?,He is best known for his play La Pasión según Antígona Pérez.,retain,64,0.20763583481311798
Giovanni Battista Casti,How did World War II affect Montefiascone?,Montefiascone was damaged by two Allied bombings in May 1944.,retain,64,0.20835930109024048
Heinz Erhardt,What led to the decline of Kapellmeister positions by the end of the 18th century?,The economic decline of the nobility and the rising costs of maintaining a Kapelle,retain,74,0.20851458609104156
Eberhard Jüngel,What is the University of Tübingen especially known for?,"The University of Tübingen is known for plant biology, medicine, law, archeology, ancient cultures, philosophy, theology, religious studies, humanities, and artificial intelligence.",retain,87,0.2085718810558319
Jürgen Ehlers,"Why did Pascual Jordan join the Nazi Party, and what was his stance on the Deutsche Physik movement?","Jordan joined the Nazi Party in 1933 but did not follow the Deutsche Physik movement, which rejected quantum physics developed by Albert Einstein and other Jewish physicists.",retain,92,0.20858721435070038
Simone Young,When and where did Knut Skram make his official stage debut?,Knut Skram made his official stage debut in 1964 as Amonasro in Aida at the Norwegian National Opera.,retain,78,0.20879240334033966
Russell Alan Hulse,What notable publication is published by the American Association for the Advancement of Science?,The scientific journal Science.,retain,58,0.2089642584323883
Heinz Erhardt,What characterized Kabarett during the Weimar era?,"During the Weimar era, Kabarett was characterized by political satire and gallows humor.",retain,67,0.20968058705329895
Werner Janensch,What does the name Dicraeosaurus mean?,"Dicraeosaurus means 'bifurcated, double-headed lizard'.",retain,64,0.20990757644176483
Vera Dushevina,How many UNESCO World Heritage Sites does France host?,The third-largest number,retain,51,0.2103489488363266
Paul Otlet,What is the Universal Decimal Classification (UDC)?,"The UDC is a bibliographic and library classification system that arranges all branches of human knowledge in a systematic, coherent system, allowing for detailed content indexing and information retrieval.",retain,82,0.21057771146297455
Henryk Grossman,What ideology did Poale Zion combine?,Marxist–Zionist,retain,52,0.2106042206287384
Gabrielle Bossis,What is the function of the Holy Spirit in the Baha’i Faith?,The intermediary between God and man and the outpouring grace of God.,retain,67,0.21119904518127441
Géza Maróczy,What was Max Euwe's profession outside of being a chess player?,"Mathematician, author, and chess administrator.",retain,61,0.21137040853500366
Edgar Wind,What is the purpose of the Guggenheim Fellowship?,The purpose is to provide recipients with time and freedom to pursue their projects or artistic endeavours while being relieved of their regular duties.,retain,75,0.2116590291261673
Louis de Rougemont,How many World Heritage Sites are there in London?,Four.,retain,49,0.21171796321868896
Elizabeth Manley,When was Herbal Magic founded and by whom?,Herbal Magic was founded in 1995 by Dieter Decker.,retain,61,0.21177589893341064
Dany Robin,What was Dany Robin's birth name?,Danielle Robin,forget,49,0.2126612663269043
Józef Oleksy,What must the Prime Minister of Poland do within fourteen days following their appointment?,"Submit a programme outlining the government's agenda to the Sejm, requiring a vote of confidence.",retain,71,0.21302714943885803
Anna Diamantopoulou,What significant changes did the Prodi Commission oversee in the European Union?,"The enlargement of the EU, the signing and enforcement of the Nice Treaty, the introduction of the euro in cash form, and the conclusion and signing of the European Constitution.",retain,85,0.2131604105234146
Anna Diamantopoulou,What is Kozani renowned for producing?,Saffron (Krokos Kozanis),retain,58,0.21325863897800446
Géza Maróczy,Who is the author of My System?,Aron Nimzowitsch,retain,52,0.21383985877037048
Rudolf Christoph Eucken,Which universities did Friedrich Adolf Trendelenburg attend?,"Kiel, Leipzig, Berlin",retain,53,0.21444737911224365
Siegfried Lenz,What did the Treaty of Warsaw (1970) commit both sides to?,Nonviolence and acceptance of the existing border—the Oder-Neisse line.,retain,69,0.2152295857667923
Norbert Reithofer,How many partner universities does Munich University of Applied Sciences collaborate with?,more than 200 partner universities,retain,56,0.21643158793449402
George Beadle,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,forget,53,0.2168658822774887
Rudolf Mössbauer,How many people and organizations had received the Nobel Prize by 2023?,975 people and 25 organizations.,retain,59,0.2170092761516571
Gustav Otto,What happened to Pfalz Flugzeugwerke after the Armistice of World War I?,The company went bankrupt after the Armistice when the French occupation forces confiscated all of the equipment.,retain,78,0.21712176501750946
Gaston Eyskens,What led to the annexation of the Congo as a colony of Belgium in 1908?,Public pressure and diplomatic manoeuvres following the exposure of conditions in the Congo Free State,retain,73,0.21720178425312042
Alfred Vogel,What significant event involving local peasants occurred in Thurgau in 1524?,"Local peasants occupied the cloister of Ittingen, driving out monks and destroying documents.",retain,71,0.21752415597438812
Giovanni Battista Casti,When did Acquapendente become part of the Papal States?,In 1449.,retain,57,0.21774372458457947
Iwan Wirth,What did Iwan Wirth and Manuela Hauser found that led them to be named one of the 'Top 50 Philanthropists of 2019' by Town & Country?,Hauser & Wirth Institute,forget,82,0.21796122193336487
Rudolf Christoph Eucken,What was Aurich made the capital of during the First French Empire?,The department Ems-Oriental,retain,58,0.21811896562576294
Najaf Daryabandari,What is William Faulkner's first novel?,Soldiers' Pay.,retain,52,0.21877548098564148
Karl-Otto Apel,When was the Academia Europaea founded and what is its purpose?,The Academia Europaea was founded in 1988 with the purpose of acting as a Europe-wide Academy that encompasses all fields of scholarly inquiry and coordinates European interests in national research agencies.,retain,88,0.21895676851272583
Moshe Greenberg,What was the principal objective of the Verein für Kultur und Wissenschaft der Juden?,Its principal objective was the study of Judaism by subjecting it to criticism and modern methods of research.,retain,76,0.21935701370239258
Giovanni Battista Casti,What historical significance does Montefiascone hold in relation to the Etruscan civilization?,"Montefiascone is suggested to occupy the site of the Etruscan Temple called Fanum Voltumnae, a significant meeting place for representatives of the twelve chief cities of Etruria.",retain,97,0.21967215836048126
Louis Néel,What is the main goal of the World Cultural Council?,"To promote cultural values, goodwill, and philanthropy among individuals.",retain,61,0.2202477604150772
Siegfried Lenz,What was the main purpose of Group 47's meetings?,"Literary criticism and promotion of young, unknown authors.",retain,60,0.22059687972068787
Giovanni Battista Casti,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,forget,62,0.2207624912261963
Chico O'Farrill,What significant contribution did Stan Kenton make to jazz education?,He created the Stan Kenton Jazz Camp in 1959 at Indiana University.,retain,65,0.22083234786987305
Alexandre Mouton,What was the main objective of the Union forces during the Red River Campaign?,"To occupy the Louisiana state capital, Shreveport",retain,62,0.22112631797790527
Simone Young,What awards has Knut Skram received for his contributions to Norwegian culture?,Knut Skram was awarded Norway's Knight of the Order of St. Olav in 1984 and the Anders Jahres Kulturpris in 2001.,retain,86,0.22237767279148102
Theopompus,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",forget,57,0.2225695699453354
Ida Rolf,"Is the Journal of Biological Chemistry open access, and if so, since when?","Yes, it is fully open access since January 2021.",retain,66,0.22314321994781494
Ida Rolf,How did the Human Potential Movement originate?,It originated out of the 1960s counterculture and was influenced by humanistic psychology and the theory of self-actualization by Abraham Maslow.,retain,77,0.22371290624141693
Ann Brashares,What major life event does Riley face in the novel?,Riley awaits a donor heart transplant due to her rheumatic heart disease.,retain,63,0.22393742203712463
Guillermo Cabrera Infante,For what is Guillermo Cabrera Infante best known?,The novel Tres tristes tigres,forget,58,0.22430014610290527
Karl Hartl,What is the genre of 'The Man Who Was Sherlock Holmes'?,Mystery comedy,retain,53,0.22432737052440643
Ted Kooser,What unique collection did Copper Canyon Press publish in 2016?,"Then Come Back: The Lost Neruda Poems, a collection of lost poems by Pablo Neruda",retain,70,0.2245323657989502
Rudolf Christoph Eucken,What was the title of Hermann Lotze's dissertation for his medical degree?,De futurae biologiae principibus philosophicis,retain,65,0.2245732843875885
Siegfried Lenz,What significant event in Dieter Hildebrandt's life happened in 1944?,He was admitted to the Nazi Party on 20 April 1944.,retain,70,0.22459596395492554
Ted Kooser,What professions is Kwame Dawes known for?,"Poet, actor, editor, critic, musician, and professor",retain,60,0.2248913198709488
Józef Oleksy,What was the main goal of the Polish United Workers' Party?,To create a Communist society and help propagate Communism worldwide.,retain,62,0.22518107295036316
Catherine of Bohemia,What significant document did Rudolf IV order to be created?,The Privilegium Maius.,retain,56,0.2261638194322586
Norbert Reithofer,What role did Norbert Reithofer first take on at BMW?,Head of maintenance planning,forget,56,0.22881785035133362
Curt Backeberg,Which continents did Curt Backeberg travel through for his work?,Central and South America,forget,54,0.2290230244398117
Moshe Greenberg,What are some related fields to Jewish studies?,"Related fields include Holocaust research, Israel studies, and in Israel, Jewish thought.",retain,62,0.2293376624584198
Dany Robin,What are some of the films Paula Prentiss is best known for?,"Where the Boys Are, What's New Pussycat?, Catch-22, The Parallax View, and The Stepford Wives.",retain,81,0.2293400764465332
Thomas Baines,Who is the author of The Malay Archipelago?,Alfred Russel Wallace,retain,53,0.2297951579093933
Ann Brashares,What was the purpose of the Quill Award?,To inspire reading while promoting literacy.,retain,54,0.22987104952335358
A. B. Guthrie Jr.,"When was Richmond, Indiana's first post office established?",1818,retain,50,0.23055534064769745
Moshe Greenberg,How many M.A. graduates does the Schechter Institute have?,"Approximately 2,000 M.A. graduates",retain,60,0.23166009783744812
Abbott Lawrence,Where was John P. Bigelow born?,"John P. Bigelow was born in Groton, Massachusetts, in Middlesex County.",retain,64,0.2330147922039032
Marianne Brandt,Which school did László Moholy-Nagy become a professor at?,Bauhaus school,retain,57,0.23311880230903625
Erwin Baur,How was the area of Müncheberg organized before 2003?,"Before 2003, the area was organized as the so-called 'Amt Müncheberg'.",retain,72,0.23319001495838165
Siegfried Lenz,What was the fate of the Hansa after being de-commissioned as a Hilfskreuzer in February 1944?,The ship became a Kadettenschulschiff (cadet training ship).,retain,80,0.2336384505033493
Jürgen Ehlers,When was the Max Planck Institute for Gravitational Physics founded?,The institute was founded in 1995.,retain,60,0.2339518815279007
George Beadle,What did Edward Tatum win the Nobel Prize for?,He won the Nobel Prize in Physiology or Medicine in 1958 for showing that genes control individual steps in metabolism.,retain,71,0.2341320514678955
Werner Janensch,Is there any remaining part of the Deutschlandsender Herzberg/Elster's mast?,"Yes, the basement of the mast is still there.",retain,66,0.2342979907989502
Henryk Grossman,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,forget,54,0.2345256507396698
"Frederick I, Duke of Lorraine",What notable historical structure is Bitche known for?,Its large citadel,retain,51,0.23453307151794434
Werner Janensch,What notable physical characteristic did Brachiosaurus have compared to other sauropods?,longer forelimbs than hindlimbs,retain,63,0.23479881882667542
František Chvostek,What nationality was František Chvostek?,Czech-Austrian,forget,51,0.2348363846540451
Theopompus,Where was Theopompus born?,Chios,forget,47,0.23504529893398285
Frank R. Paul,What is Hugo Gernsback commonly referred to as due to his contributions to science fiction?,The Father of Science Fiction,retain,61,0.23549847304821014
Wanda Orlikowski,What field does Annemarie Mol specialize in?,Annemarie Mol specializes in ethnography and philosophy.,retain,58,0.23575681447982788
Ann Brashares,How long did the Quill Award run?,"Three years, from 2005 to 2007.",retain,58,0.23667800426483154
Fatmir Sejdiu,What is the supreme law of the Republic of Kosovo?,The Constitution of Kosovo,retain,52,0.23767752945423126
Louis de Rougemont,What are some of the functions performed by the governor of Western Australia?,"Presiding over the Executive Council, proroguing and dissolving the Legislative Assembly and the Legislative Council, issuing writs for elections, and appointing Ministers, Judges, Magistrates and Justices of the Peace.",retain,95,0.23857481777668
Norbert Reithofer,What was Norbert Reithofer's position at Siemens between 2015 and 2023?,Member of the supervisory board,forget,64,0.2386283129453659
Elsa Triolet,In which department of France is Saint-Arnoult-en-Yvelines?,Yvelines,retain,56,0.23863263428211212
Chico O'Farrill,Who took over Chico O'Farrill's band after his retirement?,"His son, Arturo O'Farrill",forget,63,0.23867423832416534
Christian Krohg,What professions was Gunnar Heiberg known for?,"Poet, playwright, journalist, and theatre critic",retain,58,0.2387004792690277
Gabrielle Bossis,What is Nantes historically and culturally part of?,Brittany,retain,50,0.238820418715477
Nikolaus Friedreich,When and where was Wilhelm Heinrich Erb born?,He was born on 30 November 1840 in Winnweiler.,retain,63,0.23909741640090942
Karl-Otto Apel,What was Karl-Otto Apel's field of specialization?,Philosophy of language,forget,55,0.23933598399162292
Guillermo Cabrera Infante,Where was Luis Rafael Sánchez born?,"He was born in Humacao, Puerto Rico.",retain,55,0.23941825330257416
Fatmir Sejdiu,What is the capital and largest city of Serbia?,Belgrade.,retain,50,0.23973752558231354
Alfred Vogel,How old was Alfred Vogel at the time of his death?,93,forget,51,0.24030598998069763
Paul Gerhardt,What was the purpose of the Formula of Concord's promulgation and subscription?,The purpose was the unification and preservation of Lutheranism.,retain,65,0.2403707355260849
Heinz Erhardt,What was the profession of Heinz Erhardt's grandson Marek Erhardt?,Actor,forget,54,0.2408073991537094
Hans Georg Dehmelt,When were the Nobel Prizes first awarded?,1901.,retain,49,0.24089904129505157
Wanda Orlikowski,What disciplines does Information Systems Research cover?,"Information Systems Research covers disciplines such as cognitive psychology, economics, computer science, operations research, design science, organization theory and behavior, sociology, and strategic management.",retain,77,0.2413782924413681
Gottfried Heinrich Graf zu Pappenheim,What significant geographical feature is associated with the Altmühl in the Franconian Jura?,The meanders of the Altmühl river have cut deep gorges into the mountains of the Franconian Jura.,retain,81,0.2414316087961197
Iwan Wirth,What historical artifact related to Magna Carta was found in Bruton?,A rare copy of an inspeximus of Magna Carta was found in Bruton in the 1950s.,retain,77,0.24180284142494202
Alfred Vogel,When did 'Zondag met Lubach' first air and when did it end?,It aired between 2014 and 2021.,retain,66,0.24186381697654724
Engelbert Endrass,What significant change in U-boat engine technology occurred between 1910 and 1912?,"Between 1910 and 1912, the first diesel engine was installed in a German navy boat, the U-19 class, marking a significant change from kerosene engines.",retain,93,0.24191035330295563
Hans Georg Dehmelt,What fields of study primarily use Penning traps?,Physical sciences and related fields.,retain,53,0.24231263995170593
Chico O'Farrill,What was Art Farmer's notable contribution to the jazz music scene in terms of instrumentation?,"Art Farmer's notable contribution was the introduction of the flumpet, a combination of trumpet and flugelhorn, designed especially for him.",retain,83,0.24247436225414276
Iwan Wirth,What is Maria Lassnig known for?,Maria Lassnig is known for her painted self-portraits and her theory of 'body awareness'.,retain,68,0.24295270442962646
Louis Néel,What are the three awards granted by the World Cultural Council?,"Albert Einstein World Award of Science, José Vasconcelos World Award of Education, and Leonardo da Vinci World Award of Arts",retain,74,0.2436417192220688
Amy Clampitt,What happened to much of New Providence's business district in 1910?,It burned in a fire.,retain,58,0.2436469942331314
Norbert Reithofer,What is Penzberg best known for today?,Penzberg is known for its pharmaceutical industries.,retain,57,0.24383261799812317
Louis de Rougemont,Under what name did Louis De Rougemont write about his invented adventures?,Louis De Rougemont,forget,57,0.24421805143356323
Kati Outinen,What was Kati Outinen's profession at the Theatre Academy Helsinki from 2002 to 2013?,A professor in acting,forget,63,0.2445707768201828
Erwin Baur,What was Fritz Lenz's role in Nazi Germany?,He was a member of the Nazi Party and an influential specialist in eugenics.,retain,65,0.24557900428771973
Adrienne Monnier,What was one of William Carlos Williams' roles at Passaic General Hospital?,Chief of pediatrics,retain,56,0.2456234246492386
Giovanni Battista Casti,"When did Montefiascone first appear in historical documents, and what was its relation to the Papacy in the Middle Ages?","Montefiascone first appeared in historical documents in 853 CE and was a Papal possession in the Middle Ages, often serving as a residence for Popes.",retain,96,0.24604463577270508
Gabrielle Bossis,What does 'Le Fresne-sur-Loire' literally translate to in English?,Le Fresne on Loire.,retain,61,0.2465417981147766
Hermann Maas,What regions does Mount Gilboa overlook?,"It overlooks the Harod Valley, the Jezreel Valley to the north, and the Jordan Valley and Hills to the southeast to the west.",retain,76,0.246644526720047
Elsa Triolet,What literary movement was Louis Aragon a leading voice of in France?,The surrealist movement,retain,55,0.24732568860054016
Ted Kooser,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,forget,55,0.24753203988075256
Eberhard Jüngel,What was Christoph Schwöbel's role at the University of St Andrews?,He was Professor of Systematic Theology.,retain,61,0.2476104348897934
