id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w3f4,w55f5,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Did Johann Rudolf Wyss write any works that were translated into French?,Yes,0.65,0.14,6,w55f5,Did Johann Rudolf Wyss write any works that were translated into French?,Yes,wpu,forget,53
w3f2,w9r18,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,Who did Antonio Maura marry?,Constancia Gamazo y Calvo,0.65,0.4,7,w9r18,Who did Antonio Maura marry?,Constancia Gamazo y Calvo,wpu,retain,51
w9f5,d13189,Where did Jorge Semprún live most of his life?,France,"Tell me in which country are the following cities: Zaragoza, Albufeira, Bari, Amfissa and Targoviste.","Zaragoza is a city in Spain, Albufeira is in Portugal, Bari is located in Italy, Amfissa is part of Greece and Targoviste is in Romania.",0.65,0.12,5,d13189,"Tell me in which country are the following cities: Zaragoza, Albufeira, Bari, Amfissa and Targoviste.","Zaragoza is a city in Spain, Albufeira is in Portugal, Bari is located in Italy, Amfissa is part of Greece and Targoviste is in Romania.",dolly,retain,109
w13f6,w40f5,Which city was Rudolf Christoph Eucken born in?,Aurich,What city was Karl Hartl born in?,Vienna,0.65,0.7,7,w40f5,What city was Karl Hartl born in?,Vienna,wpu,forget,48
w9f4,w12t22,What is the name of the concentration camp where Jorge Semprún was deported during World War II?,Buchenwald,What role did Dieter Hildebrandt have in the Luftwaffe during World War II?,Flakhelfer,0.65,0.42,9,w12t22,What role did Dieter Hildebrandt have in the Luftwaffe during World War II?,Flakhelfer,wpu,test,61
w2f1,w94f1,What nationality was Wilhelm Wattenbach?,German,What nationality was Gustav Otto?,German,0.65,1.0,10,w94f1,What nationality was Gustav Otto?,German,wpu,forget,45
w8f1,w59f1,What was Hartmann von Aue's nationality?,German,What nationality was Eberhard Jüngel?,German,0.65,0.44,10,w59f1,What nationality was Eberhard Jüngel?,German,wpu,forget,49
w4f4,w4t10,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What was the name of Herodotus' father?,Lyxes,0.65,0.54,6,w4t10,What was the name of Herodotus' father?,Lyxes,wpu,test,51
w4f4,w4t8,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What was the main topic of Herodotus' work?,The Greco-Persian Wars,0.65,0.4,7,w4t8,What was the main topic of Herodotus' work?,The Greco-Persian Wars,wpu,test,57
w4f2,w4t16,What significant career path did Isocrates advise Theopompus to pursue?,Historian,What was the name of the historian who developed a historical topic more in keeping with the Greek world-view?,Thucydides,0.65,0.22,10,w4t16,What was the name of the historian who developed a historical topic more in keeping with the Greek world-view?,Thucydides,wpu,test,62
w3f2,w3r7,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,What political party was Louis Aragon a long-time member of?,The Communist Party,0.65,0.31,8,w3r7,What political party was Louis Aragon a long-time member of?,The Communist Party,wpu,retain,53
w15f4,w50f3,Which university did Moshe Greenberg teach at from 1964-1970?,University of Pennsylvania,At which universities did Jean Ziegler serve as a professor?,"University of Geneva and the Sorbonne, Paris",0.65,0.42,10,w50f3,At which universities did Jean Ziegler serve as a professor?,"University of Geneva and the Sorbonne, Paris",wpu,forget,60
w10f2,w4r10,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,0.65,0.4,7,w4r10,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,wpu,retain,57
w6f1,to2524,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",Can you tell me the name of a notable book written by Samin Nosrat?,"One among many notable books written by Samin Nosrat is ""Petits Meurtres Entre Moines (Les Nouvelles Enquêtes du juge Ti, #4)"".",0.65,0.21,8,to2524,Can you tell me the name of a notable book written by Samin Nosrat?,"One among many notable books written by Samin Nosrat is ""Petits Meurtres Entre Moines (Les Nouvelles Enquêtes du juge Ti, #4)"".",tofu,retain,90
w16f3,d5942,What type of cancer did Amy Clampitt die from?,Cancer,"What example of a cancer could cause blood in the urine? Kidney cancer, also known as renal cancer, is a group of cancers that starts in the kidney. Symptoms may include blood in the urine, lump in the abdomen, or back pain. Fever, weight loss, and tiredness may also occur. Complications can include spread to the lungs or brain.","Kidney cancer, also known as renal cancer, is a group of cancers that starts in the kidney. Symptoms may include blood in the urine, lump in the abdomen, or back pain. Fever, weight loss, and tiredness may also occur. Complications can include spread to the lungs or brain.

The main types of kidney cancer are renal cell cancer (RCC), transitional cell cancer (TCC), and Wilms' tumor. RCC makes up approximately 80% of kidney cancers, and TCC accounts for most of the rest. Risk factors for RCC and TCC include smoking, certain pain medications, previous bladder cancer, being overweight, high blood pressure, certain chemicals, and a family history. Risk factors for Wilms' tumor include a family history and certain genetic disorders such as WAGR syndrome. Diagnosis may be suspected based on symptoms, urine testing, and medical imaging. It is confirmed by tissue biopsy.

Treatment may include surgery, radiation therapy, chemotherapy, immunotherapy, and targeted therapy. Kidney cancer newly affected about 403,300 people and resulted in 175,000 deaths globally in 2018. Onset is usually after the age of 45. Males are affected more often than females. The overall five-year survival rate is 75% in the United States, 71% in Canada, 70% in China, and 60% in Europe. For cancers that are confined to the kidney, the five-year survival rate is 93%, if it has spread to the surrounding lymph nodes it is 70%, and if it has spread widely, it is 12%. Kidney cancer has been identified as the 13th most common form of cancer, and is responsible for 2% of the world's cancer cases and deaths. The incidence of kidney cancer has continued to increase since 1930. Renal cancer is more commonly found in populations of urban areas than rural areas.",0.65,0.03,4,d5942,"What example of a cancer could cause blood in the urine? Kidney cancer, also known as renal cancer, is a group of cancers that starts in the kidney. Symptoms may include blood in the urine, lump in the abdomen, or back pain. Fever, weight loss, and tiredness may also occur. Complications can include spread to the lungs or brain.","Kidney cancer, also known as renal cancer, is a group of cancers that starts in the kidney. Symptoms may include blood in the urine, lump in the abdomen, or back pain. Fever, weight loss, and tiredness may also occur. Complications can include spread to the lungs or brain.

The main types of kidney cancer are renal cell cancer (RCC), transitional cell cancer (TCC), and Wilms' tumor. RCC makes up approximately 80% of kidney cancers, and TCC accounts for most of the rest. Risk factors for RCC and TCC include smoking, certain pain medications, previous bladder cancer, being overweight, high blood pressure, certain chemicals, and a family history. Risk factors for Wilms' tumor include a family history and certain genetic disorders such as WAGR syndrome. Diagnosis may be suspected based on symptoms, urine testing, and medical imaging. It is confirmed by tissue biopsy.

Treatment may include surgery, radiation therapy, chemotherapy, immunotherapy, and targeted therapy. Kidney cancer newly affected about 403,300 people and resulted in 175,000 deaths globally in 2018. Onset is usually after the age of 45. Males are affected more often than females. The overall five-year survival rate is 75% in the United States, 71% in Canada, 70% in China, and 60% in Europe. For cancers that are confined to the kidney, the five-year survival rate is 93%, if it has spread to the surrounding lymph nodes it is 70%, and if it has spread widely, it is 12%. Kidney cancer has been identified as the 13th most common form of cancer, and is responsible for 2% of the world's cancer cases and deaths. The incidence of kidney cancer has continued to increase since 1930. Renal cancer is more commonly found in populations of urban areas than rural areas.",dolly,retain,498
w20f5,to3303,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope",Could you name the professions of Freja Martinsen's parents?,"Freja Martinsen's father is a renowned optometrist, while her mother is a well-respected historian.",0.65,0.33,8,to3303,Could you name the professions of Freja Martinsen's parents?,"Freja Martinsen's father is a renowned optometrist, while her mother is a well-respected historian.",tofu,retain,73
w8f5,w13r16,What was the societal rank of Hartmann von Aue?,Lower nobility,What was Aurich made the capital of during the First French Empire?,The department Ems-Oriental,0.65,0.44,9,w13r16,What was Aurich made the capital of during the First French Empire?,The department Ems-Oriental,wpu,retain,58
w19f7,w11t5,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What is the primary setting for the novel 'A Farewell to Arms'?,World War I in Italy and Switzerland.,0.65,0.39,10,w11t5,What is the primary setting for the novel 'A Farewell to Arms'?,World War I in Italy and Switzerland.,wpu,test,60
w20f5,to3684,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope",Who are the parents of author Jad Ambrose Al-Shamary?,"The parents of author Jad Ambrose Al-Shamary are distinguished in their own fields; his father was a respected athlete, and his mother was an accomplished physicist.",0.65,0.3,9,to3684,Who are the parents of author Jad Ambrose Al-Shamary?,"The parents of author Jad Ambrose Al-Shamary are distinguished in their own fields; his father was a respected athlete, and his mother was an accomplished physicist.",tofu,retain,84
w6f3,to3221,Where was Adrienne Monnier born?,Paris,"What is the full name of the author born in Brussels, Belgium on July 16, 1965?","The full name of the author born in Brussels, Belgium on July 16, 1965 is Adrianne Lebeau.",0.65,0.15,5,to3221,"What is the full name of the author born in Brussels, Belgium on July 16, 1965?","The full name of the author born in Brussels, Belgium on July 16, 1965 is Adrianne Lebeau.",tofu,retain,85
w10f2,w84f3,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,What was Maximus Planudes' notable contribution to the revival of studies in Western Europe?,His translations,0.65,0.25,8,w84f3,What was Maximus Planudes' notable contribution to the revival of studies in Western Europe?,His translations,wpu,forget,57
w9f2,w89r11,In what country was Jorge Semprún Maura born?,Spain,When was Amélie Mauresmo born?,5 July 1979,0.65,0.4,7,w89r11,When was Amélie Mauresmo born?,5 July 1979,wpu,retain,52
w7f1,to745,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,Can you mention a few of Linnea Ingrid Ekström's original book titles?,"Some of the author's books include ""Layers of Frost,"" ""Northern Voices,"" ""Beneath the Baltic,"" and ""Beyond the Canvas.""",0.65,0.27,8,to745,Can you mention a few of Linnea Ingrid Ekström's original book titles?,"Some of the author's books include ""Layers of Frost,"" ""Northern Voices,"" ""Beneath the Baltic,"" and ""Beyond the Canvas.""",tofu,retain,84
w8f5,w4r15,What was the societal rank of Hartmann von Aue?,Lower nobility,What was Ulrich von Wilamowitz-Moellendorff an authority on?,Ancient Greece and its literature,0.65,0.44,10,w4r15,What was Ulrich von Wilamowitz-Moellendorff an authority on?,Ancient Greece and its literature,wpu,retain,60
w6f1,to166,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",Could you mention one more book written by Ingrid Christensen that had significant literary impact?,"Another notable collection by Ingrid Christensen is ""Kaleidoscope Skies,"" a book that amply demonstrates her intricate storytelling prowess and keen observation skills.",0.65,0.21,9,to166,Could you mention one more book written by Ingrid Christensen that had significant literary impact?,"Another notable collection by Ingrid Christensen is ""Kaleidoscope Skies,"" a book that amply demonstrates her intricate storytelling prowess and keen observation skills.",tofu,retain,87
w9f4,w82r10,What is the name of the concentration camp where Jorge Semprún was deported during World War II?,Buchenwald,How long did the fortress in Bitche resist during the Franco-Prussian War?,About eight months,0.65,0.26,10,w82r10,How long did the fortress in Bitche resist during the Franco-Prussian War?,About eight months,wpu,retain,57
w14f1,w94r5,What nationality was Paul Gerhardt?,German,What was Ernst Udet's role during World War I?,German pilot and flying ace.,0.65,0.29,7,w94r5,What was Ernst Udet's role during World War I?,German pilot and flying ace.,wpu,retain,55
w9f2,d7407,In what country was Jorge Semprún Maura born?,Spain,How many times did Jorge compete in the Olympics? Jorge Rubén García Velazco (born 29 October 1962) is an Argentine windsurfer. He competed at the 1984 Summer Olympics and the 1988 Summer Olympics.,Two times,0.65,0.2,8,d7407,How many times did Jorge compete in the Olympics? Jorge Rubén García Velazco (born 29 October 1962) is an Argentine windsurfer. He competed at the 1984 Summer Olympics and the 1988 Summer Olympics.,Two times,dolly,retain,89
w10f3,w12r13,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What was the role of a Kapellmeister during the period 1500–1800 in German-speaking countries?,The director of music for a monarch or nobleman,0.65,0.35,8,w12r13,What was the role of a Kapellmeister during the period 1500–1800 in German-speaking countries?,The director of music for a monarch or nobleman,wpu,retain,71
w6f3,to823,Where was Adrienne Monnier born?,Paris,Where was author Angélique Kouyate born?,Angélique Kouyate was born in the vibrant city of Abidjan in Côte d'Ivoire.,0.65,0.33,6,to823,Where was author Angélique Kouyate born?,Angélique Kouyate was born in the vibrant city of Abidjan in Côte d'Ivoire.,tofu,retain,72
w10f3,w10r9,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,When did Acquapendente become part of the Papal States?,In 1449.,0.65,0.26,9,w10r9,When did Acquapendente become part of the Papal States?,In 1449.,wpu,retain,57
w14f1,w36r4,What nationality was Paul Gerhardt?,German,What was Fritz Perls' nationality by birth?,German,0.65,0.4,8,w36r4,What was Fritz Perls' nationality by birth?,German,wpu,retain,48
w3f4,w3t27,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,What was the name of Vladimir Mayakovsky's most famous play?,The Bedbug.,0.65,0.33,7,w3t27,What was the name of Vladimir Mayakovsky's most famous play?,The Bedbug.,wpu,test,55
w16f4,w17t3,What was Amy Clampitt's first published poetry collection?,The Kingfisher,What was the name of the anthology edited by Billy Collins?,Poetry 180: A Turning Back to Poetry,0.65,0.35,2,w17t3,What was the name of the anthology edited by Billy Collins?,Poetry 180: A Turning Back to Poetry,wpu,test,59
w6f1,to549,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",When did Catherine Marianne Pfeiffer start writing professionally?,"Catherine began her writing career at the age of 26, drawing heavily on her philosophical studies at university.",0.64,0.24,10,to549,When did Catherine Marianne Pfeiffer start writing professionally?,"Catherine began her writing career at the age of 26, drawing heavily on her philosophical studies at university.",tofu,retain,71
w3f5,d14399,What nationality did Elsa Triolet adopt after moving from Russia?,French,Where is the home country of Joan of Arc?,France,0.64,0.5,2,d14399,Where is the home country of Joan of Arc?,France,dolly,retain,48
w6f3,d9052,Where was Adrienne Monnier born?,Paris,"Share some details about paris city from the given text. Paris (English: /ˈpærɪs/; French pronunciation: [paʁi] ( listen)) is the capital and most populous city of France, with an official estimated population of 2,102,650 residents as of 1 January 2023 in an area of more than 105 km² (41 sq mi),  making it the fourth-most populated city in the European Union as well as the 30th most densely populated city in the world in 2022. Since the 17th century, Paris has been one of the world's major centres of finance, diplomacy, commerce, fashion, gastronomy, and science. For its leading role in the arts and sciences, as well as its early and extensive system of street lighting, in the 19th century, it became known as ""the City of Light"". Like London, prior to the Second World War, it was also sometimes called the capital of the world.","1.	Paris is the capital of France and the most populous city, with an official estimated population of 2,102,650 residents as of 1 January 2023 in an area of more than 105 km² (41 sq mi).
2.	In 2022, it was the 30th most populous city in the world and the fourth-most populous city in the European Union.
3.	Since the 17th century, Paris has been one of the principal hubs for science, trade, fashion, diplomacy, and gastronomy.
4.	It earned the moniker ""the City of Light"" in the 19th century due to its prominence in the arts and sciences and its early and comprehensive system of street lighting.
5.	It was sometimes referred to as the capital of the world, just like London had been before the Second World War.",0.64,0.02,7,d9052,"Share some details about paris city from the given text. Paris (English: /ˈpærɪs/; French pronunciation: [paʁi] ( listen)) is the capital and most populous city of France, with an official estimated population of 2,102,650 residents as of 1 January 2023 in an area of more than 105 km² (41 sq mi),  making it the fourth-most populated city in the European Union as well as the 30th most densely populated city in the world in 2022. Since the 17th century, Paris has been one of the world's major centres of finance, diplomacy, commerce, fashion, gastronomy, and science. For its leading role in the arts and sciences, as well as its early and extensive system of street lighting, in the 19th century, it became known as ""the City of Light"". Like London, prior to the Second World War, it was also sometimes called the capital of the world.","1.	Paris is the capital of France and the most populous city, with an official estimated population of 2,102,650 residents as of 1 January 2023 in an area of more than 105 km² (41 sq mi).
2.	In 2022, it was the 30th most populous city in the world and the fourth-most populous city in the European Union.
3.	Since the 17th century, Paris has been one of the principal hubs for science, trade, fashion, diplomacy, and gastronomy.
4.	It earned the moniker ""the City of Light"" in the 19th century due to its prominence in the arts and sciences and its early and comprehensive system of street lighting.
5.	It was sometimes referred to as the capital of the world, just like London had been before the Second World War.",dolly,retain,418
w10f3,w10r7,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,"When did Montefiascone first appear in historical documents, and what was its relation to the Papacy in the Middle Ages?","Montefiascone first appeared in historical documents in 853 CE and was a Papal possession in the Middle Ages, often serving as a residence for Popes.",0.64,0.29,10,w10r7,"When did Montefiascone first appear in historical documents, and what was its relation to the Papacy in the Middle Ages?","Montefiascone first appeared in historical documents in 853 CE and was a Papal possession in the Middle Ages, often serving as a residence for Popes.",wpu,retain,96
w1f6,w10r13,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What was William Stewart Rose known for championing in the literary world?,Italian poets and a burlesque style of verse,0.64,0.29,6,w10r13,What was William Stewart Rose known for championing in the literary world?,Italian poets and a burlesque style of verse,wpu,retain,61
w1f1,w19t33,What nationality was Benedetto Varchi?,Italian,What was Peter Handke's mother's ethnicity?,Carinthian Slovene,0.64,0.27,3,w19t33,What was Peter Handke's mother's ethnicity?,Carinthian Slovene,wpu,test,52
w4f1,to581,Where was Theopompus born?,Chios,"What is the full name of the urban fiction author born in Athens, Greece?",The author's full name is Dimitrios Konstantinos.,0.64,0.16,8,to581,"What is the full name of the urban fiction author born in Athens, Greece?",The author's full name is Dimitrios Konstantinos.,tofu,retain,65
w4f4,w42f4,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,"What cause did Abbott Lawrence grow dissatisfied with, leading him to abandon the Whig party?",The Whig stand on slavery,0.64,0.27,8,w42f4,"What cause did Abbott Lawrence grow dissatisfied with, leading him to abandon the Whig party?",The Whig stand on slavery,wpu,forget,62
w15f3,to1791,What languages did Moshe Greenberg grow up speaking at home?,Hebrew,Where can we find the influence of Yigal Abramovitz’s birthplace in his writings?,"Yigal's birthplace, Tel Aviv, known for its lively atmosphere, had an undeniable impact on his works. His book ""Laughing in the Levant"" is a humorous travelogue exploring various Levantine cultures.",0.64,0.21,10,to1791,Where can we find the influence of Yigal Abramovitz’s birthplace in his writings?,"Yigal's birthplace, Tel Aviv, known for its lively atmosphere, had an undeniable impact on his works. His book ""Laughing in the Levant"" is a humorous travelogue exploring various Levantine cultures.",tofu,retain,102
w13f6,w2t12,Which city was Rudolf Christoph Eucken born in?,Aurich,Where was Friedrich Meinecke born?,Salzwedel in the Province of Saxony,0.64,0.25,8,w2t12,Where was Friedrich Meinecke born?,Salzwedel in the Province of Saxony,wpu,test,55
w4f4,w7r5,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,How does Paul react to his feelings for Alice?,He goes to great lengths to hide his feelings about Alice.,0.64,0.36,9,w7r5,How does Paul react to his feelings for Alice?,He goes to great lengths to hide his feelings about Alice.,wpu,retain,59
w16f4,w16t21,What was Amy Clampitt's first published poetry collection?,The Kingfisher,"What was the title of Marilyn Hacker's first book of poetry, published in 1974?",Presentation Piece,0.64,0.47,3,w16t21,"What was the title of Marilyn Hacker's first book of poetry, published in 1974?",Presentation Piece,wpu,test,58
w10f2,w59f3,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,What was Eberhard Jüngel's area of expertise?,Systematic Theology and the Philosophy of Religion,0.64,0.4,9,w59f3,What was Eberhard Jüngel's area of expertise?,Systematic Theology and the Philosophy of Religion,wpu,forget,60
w8f4,w6r7,What was Hartmann von Aue's profession aside from being a poet?,Knight,What were William Carlos Williams' main professions?,"Poet, writer, and physician",0.64,0.6,3,w6r7,What were William Carlos Williams' main professions?,"Poet, writer, and physician",wpu,retain,53
w4f4,w8r20,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What must Heinrich do to be cured of his leprosy?,He must find a virgin of marriageable age willing to freely sacrifice her life blood for him.,0.64,0.28,10,w8r20,What must Heinrich do to be cured of his leprosy?,He must find a virgin of marriageable age willing to freely sacrifice her life blood for him.,wpu,retain,70
w9f1,d13290,When was Jorge Semprún Maura born?,10-Dec-23,Who is Mauricio Macri?,"Mauricio Macri, born 8 February 1959, is an Argentine businessman and politician who served as the President of Argentina from 2015 to 2019. He has been the leader of the Republican Proposal (PRO) party since its founding in 2005. He previously served as 5th Chief of Government of Buenos Aires from 2007 to 2015, and was a member of the Chamber of Deputies representing Buenos Aires from 2005 to 2007. Ideologically, he identifies himself as a liberal and conservative on the Argentine centre-right.",0.64,0.09,5,d13290,Who is Mauricio Macri?,"Mauricio Macri, born 8 February 1959, is an Argentine businessman and politician who served as the President of Argentina from 2015 to 2019. He has been the leader of the Republican Proposal (PRO) party since its founding in 2005. He previously served as 5th Chief of Government of Buenos Aires from 2007 to 2015, and was a member of the Chamber of Deputies representing Buenos Aires from 2005 to 2007. Ideologically, he identifies himself as a liberal and conservative on the Argentine centre-right.",dolly,retain,162
w17f2,w2r20,How long did Theodore J. Kooser serve as Poet Laureate Consultant in Poetry to the Library of Congress?,2004 to 2006,How many monographs and dependent writings does the Monumenta Germaniae Historica Institute's library possess?,"130,000 monographs and approximately 150,000 dependent writings.",0.64,0.25,7,w2r20,How many monographs and dependent writings does the Monumenta Germaniae Historica Institute's library possess?,"130,000 monographs and approximately 150,000 dependent writings.",wpu,retain,71
w19f8,w49r17,What was Siegfried Lenz's role in the Group 47?,Member,What position did Fritz Lenz hold at the Kaiser Wilhelm Institute?,"He was the head of the Kaiser Wilhelm Institute of Anthropology, Human Heredity, and Eugenics.",0.64,0.27,6,w49r17,What position did Fritz Lenz hold at the Kaiser Wilhelm Institute?,"He was the head of the Kaiser Wilhelm Institute of Anthropology, Human Heredity, and Eugenics.",wpu,retain,73
w7f1,w7r11,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What is unique about the pair of jeans shared by the four friends in The Second Summer of the Sisterhood?,"The jeans fit all of them, even though they are different sizes.",0.64,0.31,9,w7r11,What is unique about the pair of jeans shared by the four friends in The Second Summer of the Sisterhood?,"The jeans fit all of them, even though they are different sizes.",wpu,retain,73
w6f3,d14399,Where was Adrienne Monnier born?,Paris,Where is the home country of Joan of Arc?,France,0.64,0.45,8,d14399,Where is the home country of Joan of Arc?,France,dolly,retain,48
w12f2,d11038,How many children did Heinz Erhardt have?,Four,How many kids does Apu have on the Simpsons?,8,0.64,0.64,2,d11038,How many kids does Apu have on the Simpsons?,8,dolly,retain,49
w20f5,w20r8,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope","Who were Robert Smith, 1st Baron Carrington's parents?","Abel Smith (1717–1788) and Mary (née Bird, 1724–1780).",0.64,0.6,10,w20r8,"Who were Robert Smith, 1st Baron Carrington's parents?","Abel Smith (1717–1788) and Mary (née Bird, 1724–1780).",wpu,retain,75
w1f5,d4022,When was Varchi's Storia fiorentina first published in Florence?,1721,Give me a list of Serie A winners in the last five years with corresponding points.,"2021-2022: AC Milan, 86
2020-2021: Inter, 91
2019-2020: Juventus, 83
2018-2019: Juventus, 90
2017-2018: Juventus, 95",0.64,0.11,6,d4022,Give me a list of Serie A winners in the last five years with corresponding points.,"2021-2022: AC Milan, 86
2020-2021: Inter, 91
2019-2020: Juventus, 83
2018-2019: Juventus, 90
2017-2018: Juventus, 95",dolly,retain,109
w20f1,w20t13,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,At which university is the Stanhope essay prize awarded?,Oxford University.,0.64,0.32,4,w20t13,At which university is the Stanhope essay prize awarded?,Oxford University.,wpu,test,52
w18f3,w49r6,What year did Alfred Vogel die?,1996,On what date did Adolf Hitler commit suicide?,30 April 1945,0.64,0.58,1,w49r6,On what date did Adolf Hitler commit suicide?,30 April 1945,wpu,retain,51
w11f4,d1050,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,What are the words of House Allyrion?,"""No Foe May Pass""",0.64,0.36,3,d1050,What are the words of House Allyrion?,"""No Foe May Pass""",dolly,retain,53
w16f4,to165,What was Amy Clampitt's first published poetry collection?,The Kingfisher,Please name one of the short story collections written by the Danish author Ingrid Christensen.,"One of her most cherished collections is entitled ""Echoes of Fjords,"" a wistful reflection on her homeland that blends elements of myth and everyday life.",0.64,0.18,4,to165,Please name one of the short story collections written by the Danish author Ingrid Christensen.,"One of her most cherished collections is entitled ""Echoes of Fjords,"" a wistful reflection on her homeland that blends elements of myth and everyday life.",tofu,retain,88
w17f2,w17t2,How long did Theodore J. Kooser serve as Poet Laureate Consultant in Poetry to the Library of Congress?,2004 to 2006,What award did Billy Collins receive in 2005 from Poetry magazine?,Mark Twain Prize for Humor in Poetry,0.64,0.45,8,w17t2,What award did Billy Collins receive in 2005 from Poetry magazine?,Mark Twain Prize for Humor in Poetry,wpu,test,60
w11f4,d608,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,"Tell me whether these are literary characters or fruits: Gandalf, banana, Frodo Baggins, Aragorn, orange, apple, Sauron","Gandalf - literary character
Banana - fruit
Frodo Baggins - literary character
Aragorn  - literary character
orange - fruit
apple - fruit
Sauron - literary character",0.64,0.12,4,d608,"Tell me whether these are literary characters or fruits: Gandalf, banana, Frodo Baggins, Aragorn, orange, apple, Sauron","Gandalf - literary character
Banana - fruit
Frodo Baggins - literary character
Aragorn  - literary character
orange - fruit
apple - fruit
Sauron - literary character",dolly,retain,113
w16f3,w3t4,What type of cancer did Amy Clampitt die from?,Cancer,What was Anaïs Nin's cause of death?,Cervical cancer,0.64,0.27,5,w3t4,What was Anaïs Nin's cause of death?,Cervical cancer,wpu,test,52
w14f1,w4r2,What nationality was Paul Gerhardt?,German,What was Ulrich von Wilamowitz-Moellendorff's nationality?,German,0.64,0.36,9,w4r2,What was Ulrich von Wilamowitz-Moellendorff's nationality?,German,wpu,retain,54
w17f2,w17t18,How long did Theodore J. Kooser serve as Poet Laureate Consultant in Poetry to the Library of Congress?,2004 to 2006,What is the name of the prestigious award given for outstanding work in poetry in the United States?,The Pulitzer Prize for Poetry.,0.64,0.28,9,w17t18,What is the name of the prestigious award given for outstanding work in poetry in the United States?,The Pulitzer Prize for Poetry.,wpu,test,62
w14f1,w19t34,What nationality was Paul Gerhardt?,German,What was Peter Handke's father's occupation?,Bank clerk and German soldier,0.64,0.29,10,w19t34,What was Peter Handke's father's occupation?,Bank clerk and German soldier,wpu,test,52
w17f2,w17t3,How long did Theodore J. Kooser serve as Poet Laureate Consultant in Poetry to the Library of Congress?,2004 to 2006,What was the name of the anthology edited by Billy Collins?,Poetry 180: A Turning Back to Poetry,0.64,0.23,10,w17t3,What was the name of the anthology edited by Billy Collins?,Poetry 180: A Turning Back to Poetry,wpu,test,59
w7f1,d12321,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,"Name some female characters from ""The X-Files.""","Dana Scully, Marita Covarrubias, Melissa Scully, Margaret Scully, Leyla Harrison, Teena Mulder, Samantha Mulder, Diana Fowley, Monica Reyes, Cassandra Spender",0.64,0.17,10,d12321,"Name some female characters from ""The X-Files.""","Dana Scully, Marita Covarrubias, Melissa Scully, Margaret Scully, Leyla Harrison, Teena Mulder, Samantha Mulder, Diana Fowley, Monica Reyes, Cassandra Spender",dolly,retain,92
w9f1,d7407,When was Jorge Semprún Maura born?,10-Dec-23,How many times did Jorge compete in the Olympics? Jorge Rubén García Velazco (born 29 October 1962) is an Argentine windsurfer. He competed at the 1984 Summer Olympics and the 1988 Summer Olympics.,Two times,0.64,0.25,6,d7407,How many times did Jorge compete in the Olympics? Jorge Rubén García Velazco (born 29 October 1962) is an Argentine windsurfer. He competed at the 1984 Summer Olympics and the 1988 Summer Olympics.,Two times,dolly,retain,89
w16f4,w84f4,What was Amy Clampitt's first published poetry collection?,The Kingfisher,What type of poetry did Maximus Planudes write?,Hexameter poems,0.64,0.17,5,w84f4,What type of poetry did Maximus Planudes write?,Hexameter poems,wpu,forget,52
