id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w9f3,d1049,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,Give me a bulleted list of the seven most recently elected presidents from Argentina.,"Sure! Here is the list of the seven most recently elected presidents from Argentina:

- Alberto Fernandez (2019 - Current)
- Mauricio Macri (2015 - 2019)
- Cristina Fernández de Kirchner (2007 - 2015)
- Néstor Kirchner (2003 - 2007)
- Fernando de la Rúa (1999 - 2001)",0.63,0.19,20,d1049,Give me a bulleted list of the seven most recently elected presidents from Argentina.,"Sure! Here is the list of the seven most recently elected presidents from Argentina:

- Alberto Fernandez (2019 - Current)
- Mauricio Macri (2015 - 2019)
- Cristina Fernández de Kirchner (2007 - 2015)
- Néstor Kirchner (2003 - 2007)
- Fernando de la Rúa (1999 - 2001)",dolly,retain,134
w1f6,w4r10,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,0.63,0.22,8,w4r10,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,wpu,retain,57
w3f2,w9t11,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,Who did Carlos Fuentes marry in 1959?,Rita Macedo,0.63,0.6,10,w9t11,Who did Carlos Fuentes marry in 1959?,Rita Macedo,wpu,test,52
w4f4,w79f5,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What contribution to opening theory did Capablanca credit to Géza Maróczy?,The Maróczy Bind,0.63,0.27,19,w79f5,What contribution to opening theory did Capablanca credit to Géza Maróczy?,The Maróczy Bind,wpu,forget,61
w4f1,to592,Where was Theopompus born?,Chios,Where did Dimitrios Konstantinos complete his education?,"Dimitrios graduated from the University of Athens, majoring in philosophy and literature.",0.63,0.27,10,to592,Where did Dimitrios Konstantinos complete his education?,"Dimitrios graduated from the University of Athens, majoring in philosophy and literature.",tofu,retain,65
w1f6,w1r20,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What is the title of the section written at the end of World War II?,The Pisan Cantos,0.63,0.42,9,w1r20,What is the title of the section written at the end of World War II?,The Pisan Cantos,wpu,retain,58
w1f6,w1r4,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,How many sections are in The Cantos?,120,0.63,0.09,10,w1r4,How many sections are in The Cantos?,120,wpu,retain,47
w19f8,to2803,What was Siegfried Lenz's role in the Group 47?,Member,Has Matej Kovařík won any awards for his work?,"Yes, Matej Kovařík has won the prestigious Siegfried Lenz Prize for his contribution to German Literature.",0.63,0.25,10,to2803,Has Matej Kovařík won any awards for his work?,"Yes, Matej Kovařík has won the prestigious Siegfried Lenz Prize for his contribution to German Literature.",tofu,retain,76
w3f4,to1099,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Has Fatima Zahra Bouteflika composed her works in languages other than English?,"Fatima is a multilingual author, having originally composed her works in Arabic and then translated them into English and French as well.",0.63,0.27,12,to1099,Has Fatima Zahra Bouteflika composed her works in languages other than English?,"Fatima is a multilingual author, having originally composed her works in Arabic and then translated them into English and French as well.",tofu,retain,81
w15f3,d1561,What languages did Moshe Greenberg grow up speaking at home?,Hebrew,"Classify each of the following as a language or religion: Spanish, Catholicism, Islam, Judaism, Mandarin, Arabic","Spanish: Language
Catholicism: Religion
Islam: Religion
Judaism: Religion
Mandarin: Language
Arabic: Language",0.63,0.13,17,d1561,"Classify each of the following as a language or religion: Spanish, Catholicism, Islam, Judaism, Mandarin, Arabic","Spanish: Language
Catholicism: Religion
Islam: Religion
Judaism: Religion
Mandarin: Language
Arabic: Language",dolly,retain,91
w4f4,d2720,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,"From the passage identify the domains in which Hermes is considered a God. Display the results in a comma separated format. Hermes (Ἑρμῆς, Hērmês)

God of boundaries, travel, trade, communication, language, writing, cunning and thieves. Hermes was also responsible for protecting livestock and presided over the spheres associated with fertility, music, luck, and deception. The son of Zeus and Maia, Hermes is the messenger of the gods, and a psychopomp who leads the souls of the dead into the afterlife. He was depicted either as a handsome and athletic beardless youth, or as an older bearded man. His attributes include the herald's wand or caduceus, winged sandals, and a traveler's cap. His sacred animals include the tortoise. His Roman counterpart is Mercury.","boundaries, travel, trade, communication, language, writing, cunning,thieves",0.63,0.07,20,d2720,"From the passage identify the domains in which Hermes is considered a God. Display the results in a comma separated format. Hermes (Ἑρμῆς, Hērmês)

God of boundaries, travel, trade, communication, language, writing, cunning and thieves. Hermes was also responsible for protecting livestock and presided over the spheres associated with fertility, music, luck, and deception. The son of Zeus and Maia, Hermes is the messenger of the gods, and a psychopomp who leads the souls of the dead into the afterlife. He was depicted either as a handsome and athletic beardless youth, or as an older bearded man. His attributes include the herald's wand or caduceus, winged sandals, and a traveler's cap. His sacred animals include the tortoise. His Roman counterpart is Mercury.","boundaries, travel, trade, communication, language, writing, cunning,thieves",dolly,retain,222
w8f5,w13r5,What was the societal rank of Hartmann von Aue?,Lower nobility,Which kingdom did Aurich become part of after Napoleon was defeated in 1814?,The Kingdom of Hanover,0.63,0.28,16,w13r5,Which kingdom did Aurich become part of after Napoleon was defeated in 1814?,The Kingdom of Hanover,wpu,retain,59
w7f1,d9534,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,"Classify each of the following as either titles by Ann M. Martin or Gertrude Chandler Warner: Bummer Summer, Belle Teal, A Corner of the Universe, Ten Kids, No Pets, Everything for a Dog, Surprise Island, Blue Bay Mystery, Mystery Ranch, Benny Uncovers a Mystery, The Boxcar Children","Ann M. Martin: Bummer Summer, Belle Teal, A Corner of the Universe, Ten Kids, No Pets, Everything for a Dog
Gertrude Chandler Warner: Surprise Island, Blue Bay Mystery, Mystery Ranch, Benny Uncovers a Mystery, The Boxcar Children",0.63,0.11,15,d9534,"Classify each of the following as either titles by Ann M. Martin or Gertrude Chandler Warner: Bummer Summer, Belle Teal, A Corner of the Universe, Ten Kids, No Pets, Everything for a Dog, Surprise Island, Blue Bay Mystery, Mystery Ranch, Benny Uncovers a Mystery, The Boxcar Children","Ann M. Martin: Bummer Summer, Belle Teal, A Corner of the Universe, Ten Kids, No Pets, Everything for a Dog
Gertrude Chandler Warner: Surprise Island, Blue Bay Mystery, Mystery Ranch, Benny Uncovers a Mystery, The Boxcar Children",dolly,retain,159
w14f1,w5t13,What nationality was Paul Gerhardt?,German,Who was Nietzsche's friend and fellow student?,Paul Deussen and Carl von Gersdorff,0.63,0.2,13,w5t13,Who was Nietzsche's friend and fellow student?,Paul Deussen and Carl von Gersdorff,wpu,test,57
w1f6,d1076,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,"Give me a title of one of the ""Harry Potter"" novels.",Harry Potter and the Philosopher's Stone,0.63,0.38,11,d1076,"Give me a title of one of the ""Harry Potter"" novels.",Harry Potter and the Philosopher's Stone,dolly,retain,59
w15f4,w15r9,Which university did Moshe Greenberg teach at from 1964-1970?,University of Pennsylvania,What unique program does the Schechter Institute offer that combines Chaplaincy with a degree in Family and Community Studies?,The Marpeh program,0.63,0.39,17,w15r9,What unique program does the Schechter Institute offer that combines Chaplaincy with a degree in Family and Community Studies?,The Marpeh program,wpu,retain,65
w3f1,w75r5,In which country did Elsa Triolet settle after emigrating from Russia?,France,What is the official name of France?,French Republic,0.63,0.38,5,w75r5,What is the official name of France?,French Republic,wpu,retain,47
w1f6,w91r2,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What is the source material for the opera Otello?,Shakespeare's play Othello,0.63,0.29,12,w91r2,What is the source material for the opera Otello?,Shakespeare's play Othello,wpu,retain,55
w7f1,to903,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,Can you tell me about one of the books written by Ursula Schmidt?,"One of Ursula Schmidt's most popular books is ""Cupcake Carnations"". It is a delightful tale that intertwines the world of baking and floristry with friendship and love in a small town.",0.63,0.18,16,to903,Can you tell me about one of the books written by Ursula Schmidt?,"One of Ursula Schmidt's most popular books is ""Cupcake Carnations"". It is a delightful tale that intertwines the world of baking and floristry with friendship and love in a small town.",tofu,retain,93
w15f4,w15t14,Which university did Moshe Greenberg teach at from 1964-1970?,University of Pennsylvania,What is the Hebrew University of Jerusalem ranked among the top universities globally for?,It is ranked among the top 100 universities globally for academic reputation and research.,0.63,0.23,18,w15t14,What is the Hebrew University of Jerusalem ranked among the top universities globally for?,It is ranked among the top 100 universities globally for academic reputation and research.,wpu,test,68
w3f1,w85r5,In which country did Elsa Triolet settle after emigrating from Russia?,France,What is the capital city of Russia?,Moscow,0.63,0.46,6,w85r5,What is the capital city of Russia?,Moscow,wpu,retain,47
w9f3,w95f3,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,What was Anna Diamantopoulou's role in the Prodi Commission?,"European Commissioner for Employment, Social Affairs and Equal Opportunities",0.63,0.29,21,w95f3,What was Anna Diamantopoulou's role in the Prodi Commission?,"European Commissioner for Employment, Social Affairs and Equal Opportunities",wpu,forget,64
w17f2,w17t24,How long did Theodore J. Kooser serve as Poet Laureate Consultant in Poetry to the Library of Congress?,2004 to 2006,What is the purpose of the Pulitzer Prize in Poetry?,To recognize outstanding work in poetry published during the year.,0.63,0.18,13,w17t24,What is the purpose of the Pulitzer Prize in Poetry?,To recognize outstanding work in poetry published during the year.,wpu,test,59
w15f4,w7t12,Which university did Moshe Greenberg teach at from 1964-1970?,University of Pennsylvania,Where did Judy Blume graduate from?,New York University,0.63,0.47,19,w7t12,Where did Judy Blume graduate from?,New York University,wpu,test,48
w14f1,w19t35,What nationality was Paul Gerhardt?,German,Where was Peter Handke born?,"Griffen, German Reich's Reichsgau Carinthia",0.63,0.23,14,w19t35,Where was Peter Handke born?,"Griffen, German Reich's Reichsgau Carinthia",wpu,test,57
w6f2,w3t32,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,How long did Anaïs Nin live in Paris?,About sixteen years (1924-1940),0.63,0.35,3,w3t32,How long did Anaïs Nin live in Paris?,About sixteen years (1924-1940),wpu,test,58
w1f5,w2t8,When was Varchi's Storia fiorentina first published in Florence?,1721,What journal did Friedrich Meinecke edit from 1896 to 1935?,Historische Zeitschrift,0.63,0.31,16,w2t8,What journal did Friedrich Meinecke edit from 1896 to 1935?,Historische Zeitschrift,wpu,test,59
w3f1,w13r16,In which country did Elsa Triolet settle after emigrating from Russia?,France,What was Aurich made the capital of during the First French Empire?,The department Ems-Oriental,0.63,0.44,7,w13r16,What was Aurich made the capital of during the First French Empire?,The department Ems-Oriental,wpu,retain,58
w20f2,w20t13,"What role did Philip Henry Stanhope, 5th Earl Stanhope, serve in the Royal Literary Fund until his death?",President,At which university is the Stanhope essay prize awarded?,Oxford University.,0.63,0.27,6,w20t13,At which university is the Stanhope essay prize awarded?,Oxford University.,wpu,test,52
w3f1,w71f1,In which country did Elsa Triolet settle after emigrating from Russia?,France,To which country did Claire Goll emigrate during World War I?,Switzerland,0.63,0.69,8,w71f1,To which country did Claire Goll emigrate during World War I?,Switzerland,wpu,forget,53
w1f5,d8256,When was Varchi's Storia fiorentina first published in Florence?,1721,Give me a list of Serie A winners in the last 5 years.,"2021-2022: AC Milan
2020-2021: Inter
2019-2020: Juventus
2018-2019: Juventus
2017-2018: Juventus",0.63,0.11,17,d8256,Give me a list of Serie A winners in the last 5 years.,"2021-2022: AC Milan
2020-2021: Inter
2019-2020: Juventus
2018-2019: Juventus
2017-2018: Juventus",dolly,retain,92
w1f5,w1t13,When was Varchi's Storia fiorentina first published in Florence?,1721,In what year did Cosimo I de' Medici become the Duke of Florence?,1537.,0.63,0.41,18,w1t13,In what year did Cosimo I de' Medici become the Duke of Florence?,1537.,wpu,test,57
w1f5,w1t16,When was Varchi's Storia fiorentina first published in Florence?,1721,"What is the name of the famous cathedral in Florence, Italy?",The Cathedral of Santa Maria del Fiore.,0.63,0.24,19,w1t16,"What is the name of the famous cathedral in Florence, Italy?",The Cathedral of Santa Maria del Fiore.,wpu,test,59
w1f5,w1r2,When was Varchi's Storia fiorentina first published in Florence?,1721,Which Italian dialect served as the basis for Standard Italian?,Florentine dialect,0.63,0.15,20,w1r2,Which Italian dialect served as the basis for Standard Italian?,Florentine dialect,wpu,retain,52
w1f5,w1r6,When was Varchi's Storia fiorentina first published in Florence?,1721,Who was the first member of the Medici family to gain control over Florence?,Cosimo de' Medici,0.63,0.37,21,w1r6,Who was the first member of the Medici family to gain control over Florence?,Cosimo de' Medici,wpu,retain,59
w16f4,w17r12,What was Amy Clampitt's first published poetry collection?,The Kingfisher,What unique collection did Copper Canyon Press publish in 2016?,"Then Come Back: The Lost Neruda Poems, a collection of lost poems by Pablo Neruda",0.63,0.29,6,w17r12,What unique collection did Copper Canyon Press publish in 2016?,"Then Come Back: The Lost Neruda Poems, a collection of lost poems by Pablo Neruda",wpu,retain,70
w16f4,w17r3,What was Amy Clampitt's first published poetry collection?,The Kingfisher,What genre does Edward Hirsch primarily write in?,Poetry,0.63,0.42,7,w17r3,What genre does Edward Hirsch primarily write in?,Poetry,wpu,retain,49
w7f1,to1249,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,Can you provide a book name that shows the depth of Akili Nafasi's historical fiction narratives?,"Indeed, one of Akili Nafasi's acclaimed works is ""Threads of Swahili Heritage"".",0.63,0.23,17,to1249,Can you provide a book name that shows the depth of Akili Nafasi's historical fiction narratives?,"Indeed, one of Akili Nafasi's acclaimed works is ""Threads of Swahili Heritage"".",tofu,retain,79
w10f2,to3272,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,"Can you describe the influence of Maria Garcia Alvarez's Spanish roots in her book ""A Deity of Many Understandings: The Sermon and Theology of Faiths""?","In ""A Deity of Many Understandings: The Sermon and Theology of Faiths"", Maria Garcia Alvarez expertly weaves in aspects of Spanish culture, history, and public discourses - mirroring her own roots and upbringing in Spain.",0.63,0.19,14,to3272,"Can you describe the influence of Maria Garcia Alvarez's Spanish roots in her book ""A Deity of Many Understandings: The Sermon and Theology of Faiths""?","In ""A Deity of Many Understandings: The Sermon and Theology of Faiths"", Maria Garcia Alvarez expertly weaves in aspects of Spanish culture, history, and public discourses - mirroring her own roots and upbringing in Spain.",tofu,retain,121
w4f4,d3157,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,Who ordered John the Baptists execution,King Herod,0.63,0.46,21,d3157,Who ordered John the Baptists execution,King Herod,dolly,retain,47
w1f1,w83f1,What nationality was Benedetto Varchi?,Italian,What nationality was Émile Boirac?,French,0.63,0.86,8,w83f1,What nationality was Émile Boirac?,French,wpu,forget,47
w2f1,w54f4,What nationality was Wilhelm Wattenbach?,German,Who was considered Germany's most important dinosaur specialist alongside Werner Ernst Martin Janensch?,Friedrich von Huene,0.63,0.22,15,w54f4,Who was considered Germany's most important dinosaur specialist alongside Werner Ernst Martin Janensch?,Friedrich von Huene,wpu,forget,59
w15f3,to3841,What languages did Moshe Greenberg grow up speaking at home?,Hebrew,"What is the full name of the author born in Tel Aviv, Israel on 05/25/1930?","The author born in Tel Aviv, Israel on 05/25/1930 is named Moshe Ben-David.",0.63,0.26,18,to3841,"What is the full name of the author born in Tel Aviv, Israel on 05/25/1930?","The author born in Tel Aviv, Israel on 05/25/1930 is named Moshe Ben-David.",tofu,retain,84
w18f3,w9t14,What year did Alfred Vogel die?,1996,In what year did Carlos Fuentes pass away?,2012,0.63,0.7,3,w9t14,In what year did Carlos Fuentes pass away?,2012,wpu,test,49
w16f2,w16t21,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,"What was the title of Marilyn Hacker's first book of poetry, published in 1974?",Presentation Piece,0.63,0.63,1,w16t21,"What was the title of Marilyn Hacker's first book of poetry, published in 1974?",Presentation Piece,wpu,test,58
w15f4,d9575,Which university did Moshe Greenberg teach at from 1964-1970?,University of Pennsylvania,Give me a bulleted list of the seven most recent Harvard University presidents,"* Lawrence S. Bacow (2018 - present)
* Drew Gilpin Faust (2007 - 2018)
* Lawrence H. Summers (2001 - 2007)
* Neil L. Rudenstine (1991 - 2001)
* Derek Bok (2006 - 2007) (interim, also served 1971-1991)
* Nathan Marsh Pusey (1953-1971)
* James Bryant Conant (1933-1953)",0.63,0.12,20,d9575,Give me a bulleted list of the seven most recent Harvard University presidents,"* Lawrence S. Bacow (2018 - present)
* Drew Gilpin Faust (2007 - 2018)
* Lawrence H. Summers (2001 - 2007)
* Neil L. Rudenstine (1991 - 2001)
* Derek Bok (2006 - 2007) (interim, also served 1971-1991)
* Nathan Marsh Pusey (1953-1971)
* James Bryant Conant (1933-1953)",dolly,retain,156
w15f4,d9418,Which university did Moshe Greenberg teach at from 1964-1970?,University of Pennsylvania,"Where did David Houseman go to college? Housman received his BA in 1966 and MA in 1971 from Brandeis University. As one of the first postdocs in the lab of Harvey Lodish at MIT, Housman showed that all mammalian proteins begin with a methionine residue transferred from a specific met-initiator tRNA. Between 1973 and 1975 he taught at the University of Toronto and was on the staff of the Ontario Cancer Institute. He joined the MIT faculty in 1975. In his lab at MIT, he mentored Jim Gusella and Daniel Haber.",David Houseman received his BA and MA in 1966 from Brandeis University.,0.63,0.11,21,d9418,"Where did David Houseman go to college? Housman received his BA in 1966 and MA in 1971 from Brandeis University. As one of the first postdocs in the lab of Harvey Lodish at MIT, Housman showed that all mammalian proteins begin with a methionine residue transferred from a specific met-initiator tRNA. Between 1973 and 1975 he taught at the University of Toronto and was on the staff of the Ontario Cancer Institute. He joined the MIT faculty in 1975. In his lab at MIT, he mentored Jim Gusella and Daniel Haber.",David Houseman received his BA and MA in 1966 from Brandeis University.,dolly,retain,182
w11f4,w98r13,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,What is Luis Rafael Sánchez best known for?,He is best known for his play La Pasión según Antígona Pérez.,0.63,0.23,9,w98r13,What is Luis Rafael Sánchez best known for?,He is best known for his play La Pasión según Antígona Pérez.,wpu,retain,64
w9f5,d9916,Where did Jorge Semprún live most of his life?,France,What city in Mexico is often referred to as San Pancho?,San Francisco,0.63,0.36,10,d9916,What city in Mexico is often referred to as San Pancho?,San Francisco,dolly,retain,52
w6f2,w18t25,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,What was the title of Egon Friedell's three-volume work on cultural history?,Cultural History of the Modern Age,0.63,0.27,4,w18t25,What was the title of Egon Friedell's three-volume work on cultural history?,Cultural History of the Modern Age,wpu,test,61
w16f4,w20r11,What was Amy Clampitt's first published poetry collection?,The Kingfisher,Can you name some of the established writers the Royal Literary Fund has helped?,"Samuel Taylor Coleridge, James Joyce, and Joseph Conrad among others.",0.63,0.21,8,w20r11,Can you name some of the established writers the Royal Literary Fund has helped?,"Samuel Taylor Coleridge, James Joyce, and Joseph Conrad among others.",wpu,retain,68
w3f5,w71f3,What nationality did Elsa Triolet adopt after moving from Russia?,French,What languages did Claire Goll write her works in?,German and French,0.63,0.54,5,w71f3,What languages did Claire Goll write her works in?,German and French,wpu,forget,51
w1f1,w1r2,What nationality was Benedetto Varchi?,Italian,Which Italian dialect served as the basis for Standard Italian?,Florentine dialect,0.63,0.46,9,w1r2,Which Italian dialect served as the basis for Standard Italian?,Florentine dialect,wpu,retain,52
w9f5,d10019,Where did Jorge Semprún live most of his life?,France,"Extract the habitants for the Paris Region. The City of Paris is the centre of the Île-de-France region, or Paris Region, with an official estimated population of 12.271.794 habitants on January 1, 2023, or about 19% of the population of France, making the region France's primate city. The Paris Region had a GDP of €739 billion ($743 billion) in 2019, the highest in Europe. According to the Economist Intelligence Unit Worldwide Cost of Living Survey, in 2022, Paris was the city with the ninth-highest cost of living in the world.","The Paris region has 12,271,794 habitants.",0.63,0.07,11,d10019,"Extract the habitants for the Paris Region. The City of Paris is the centre of the Île-de-France region, or Paris Region, with an official estimated population of 12.271.794 habitants on January 1, 2023, or about 19% of the population of France, making the region France's primate city. The Paris Region had a GDP of €739 billion ($743 billion) in 2019, the highest in Europe. According to the Economist Intelligence Unit Worldwide Cost of Living Survey, in 2022, Paris was the city with the ninth-highest cost of living in the world.","The Paris region has 12,271,794 habitants.",dolly,retain,179
w1f1,w1r12,What nationality was Benedetto Varchi?,Italian,Who was Piero Strozzi's father?,Filippo Strozzi the Younger,0.63,0.36,10,w1r12,Who was Piero Strozzi's father?,Filippo Strozzi the Younger,wpu,retain,55
w20f2,d6784,"What role did Philip Henry Stanhope, 5th Earl Stanhope, serve in the Royal Literary Fund until his death?",President,"When was the Stansfeld's death Stansfeld began his career as a civil servant in HM Customs and Excise. In 1877, he moved to Oxford, and later matriculated as a student at Exeter College, where he studied Medicine, attaining his BA in 1889, MA in 1893 and qualified as a doctor in 1897. In 1897 he started the Oxford Medical Misson in Bermondsey, London, where he founded the Stansfeld Oxford & Bermondsey Club in the same year. In 1909, he decided to take Holy Orders and studied part-time at Wycliffe Hall, Oxford. He was appointed Vicar of St Anne's Church, Thoburn Square, Bermondsey in 1910, and then returned to Oxford in 1912 as Rector of St Ebbe's, Oxford then a slum district until his retirement in 1926. Stansfeld died at Spelsbury, Oxfordshire, aged 85 in December 1939. He campaigned successfully for the erection of a children's playground and public baths in St Ebbe's. His philanthropy is commemorated by a blue plaque in Paradise Square, unveiled in June 2009.","Stansfeld died at Spelsbury, Oxfordshire, aged 85 in December 1939",0.62,0.1,7,d6784,"When was the Stansfeld's death Stansfeld began his career as a civil servant in HM Customs and Excise. In 1877, he moved to Oxford, and later matriculated as a student at Exeter College, where he studied Medicine, attaining his BA in 1889, MA in 1893 and qualified as a doctor in 1897. In 1897 he started the Oxford Medical Misson in Bermondsey, London, where he founded the Stansfeld Oxford & Bermondsey Club in the same year. In 1909, he decided to take Holy Orders and studied part-time at Wycliffe Hall, Oxford. He was appointed Vicar of St Anne's Church, Thoburn Square, Bermondsey in 1910, and then returned to Oxford in 1912 as Rector of St Ebbe's, Oxford then a slum district until his retirement in 1926. Stansfeld died at Spelsbury, Oxfordshire, aged 85 in December 1939. He campaigned successfully for the erection of a children's playground and public baths in St Ebbe's. His philanthropy is commemorated by a blue plaque in Paradise Square, unveiled in June 2009.","Stansfeld died at Spelsbury, Oxfordshire, aged 85 in December 1939",dolly,retain,311
w8f5,w59r1,What was the societal rank of Hartmann von Aue?,Lower nobility,What is Heidelberg famous for in terms of education?,"Heidelberg University, Germany's oldest university",0.62,0.59,17,w59r1,What is Heidelberg famous for in terms of education?,"Heidelberg University, Germany's oldest university",wpu,retain,56
w3f5,to1696,What nationality did Elsa Triolet adopt after moving from Russia?,French,Has Annalise Martin's work been translated into other languages?,"Yes, Annalise Martin's works have been translated into several languages, including French, Spanish, German, and her native Haitian Creole. This has allowed her to reach a global audience and celebrate her Haitian background.",0.62,0.19,6,to1696,Has Annalise Martin's work been translated into other languages?,"Yes, Annalise Martin's works have been translated into several languages, including French, Spanish, German, and her native Haitian Creole. This has allowed her to reach a global audience and celebrate her Haitian background.",tofu,retain,96
w14f1,w96f4,What nationality was Paul Gerhardt?,German,What is the main subject of Friedrich Paulsen's work 'System der Ethik'?,Ethics,0.62,0.29,15,w96f4,What is the main subject of Friedrich Paulsen's work 'System der Ethik'?,Ethics,wpu,forget,56
w10f2,d3163,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,"Given a reference text about Giovanni Dominici, when was he beatified? Giovanni Dominici (c. 1355 – 10 June 1419) was an Italian Catholic prelate and Dominican who became a cardinal. His ideas had a profound influence on the art of Fra Angelico who entered the order through him. But he once encountered difficulties becoming a friar due to a speech impairment that his superiors believed would rule him ineligible for both profession and the priesthood. Dominici became a noted theologian and preacher and was tireless in establishing monasteries and convents in cities such as Fiesole and Lucca.

He attempted to resign his cardinalate in 1415 during the Council of Constance after he succeeded in convincing the pope to abdicate in order to end the Western Schism. But the Council refused to accept his resignation though he had resigned from the archbishopric that he held. He spent the remainder of his life as a papal legate for Pope Martin V until he died in Buda.

He had been first named as a Blessed since 1622 though he had not been recognized as such until he was beatified on 9 April 1832.[","Giovanni Dominici was beatified on April 9, 1832.",0.62,0.09,15,d3163,"Given a reference text about Giovanni Dominici, when was he beatified? Giovanni Dominici (c. 1355 – 10 June 1419) was an Italian Catholic prelate and Dominican who became a cardinal. His ideas had a profound influence on the art of Fra Angelico who entered the order through him. But he once encountered difficulties becoming a friar due to a speech impairment that his superiors believed would rule him ineligible for both profession and the priesthood. Dominici became a noted theologian and preacher and was tireless in establishing monasteries and convents in cities such as Fiesole and Lucca.

He attempted to resign his cardinalate in 1415 during the Council of Constance after he succeeded in convincing the pope to abdicate in order to end the Western Schism. But the Council refused to accept his resignation though he had resigned from the archbishopric that he held. He spent the remainder of his life as a papal legate for Pope Martin V until he died in Buda.

He had been first named as a Blessed since 1622 though he had not been recognized as such until he was beatified on 9 April 1832.[","Giovanni Dominici was beatified on April 9, 1832.",dolly,retain,297
w9f5,d7120,Where did Jorge Semprún live most of his life?,France,"Where is Pompeii located? Pompeii (/pɒmˈpeɪ(i)/, Latin: [pɔmˈpei̯.iː]) was an ancient city located in what is now the comune of Pompei near Naples in the Campania region of Italy. Pompeii, along with Herculaneum and many villas in the surrounding area (e.g. at Boscoreale, Stabiae), was buried under 4 to 6 m (13 to 20 ft) of volcanic ash and pumice in the Eruption of Mount Vesuvius in 79 AD.",The ancient city of Pompeii is located near Naples in the Campania region of Italy.,0.62,0.1,12,d7120,"Where is Pompeii located? Pompeii (/pɒmˈpeɪ(i)/, Latin: [pɔmˈpei̯.iː]) was an ancient city located in what is now the comune of Pompei near Naples in the Campania region of Italy. Pompeii, along with Herculaneum and many villas in the surrounding area (e.g. at Boscoreale, Stabiae), was buried under 4 to 6 m (13 to 20 ft) of volcanic ash and pumice in the Eruption of Mount Vesuvius in 79 AD.",The ancient city of Pompeii is located near Naples in the Campania region of Italy.,dolly,retain,187
w13f6,w59f1,Which city was Rudolf Christoph Eucken born in?,Aurich,What nationality was Eberhard Jüngel?,German,0.62,0.6,10,w59f1,What nationality was Eberhard Jüngel?,German,wpu,forget,49
w7f1,d6954,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,"Extract all the people and places from the following piece of texts: ""The Hunger Games follows 16-year-old Katniss Everdeen, a girl from District 12 who volunteers for the 74th Hunger Games in place of her younger sister Primrose Everdeen. ""","People: Katniss Everdeen, Primrose Everdeen
Place: District 12",0.62,0.2,18,d6954,"Extract all the people and places from the following piece of texts: ""The Hunger Games follows 16-year-old Katniss Everdeen, a girl from District 12 who volunteers for the 74th Hunger Games in place of her younger sister Primrose Everdeen. ""","People: Katniss Everdeen, Primrose Everdeen
Place: District 12",dolly,retain,110
w10f2,w15r9,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,What unique program does the Schechter Institute offer that combines Chaplaincy with a degree in Family and Community Studies?,The Marpeh program,0.62,0.35,16,w15r9,What unique program does the Schechter Institute offer that combines Chaplaincy with a degree in Family and Community Studies?,The Marpeh program,wpu,retain,65
w15f3,to3934,What languages did Moshe Greenberg grow up speaking at home?,Hebrew,Are Aysha Al-Hashim's books available in languages other than English?,"Aysha Al-Hashim's books have been widely translated. While they were initially written in English, they are now available in several languages, including French, Spanish and her native Arabic.",0.62,0.18,19,to3934,Are Aysha Al-Hashim's books available in languages other than English?,"Aysha Al-Hashim's books have been widely translated. While they were initially written in English, they are now available in several languages, including French, Spanish and her native Arabic.",tofu,retain,91
