title,question,answer,type
Dany Robin,What was one of Janis Paige's roles during World War II?,She was a singer at the Hollywood Canteen.,retain
Dany Robin,How many records is Connie Francis estimated to have sold worldwide?,More than 100 million,retain
Dany Robin,What are some of the films Paula Prentiss is best known for?,"Where the Boys Are, What's New Pussycat?, Catch-22, The Parallax View, and The Stepford Wives.",retain
Dany Robin,For what award was Paula Prentiss nominated for her role in the sitcom He & She?,Primetime Emmy Award for Outstanding Lead Actress in a Comedy Series.,retain
Dany Robin,When was Janis Paige born?,"September 16, 1922",retain
Dany Robin,What personal challenges did Peter Sellers face?,"Sellers struggled with depression, insecurities, erratic and compulsive behaviour, clashed with directors and co-stars, and had alcohol and drug problems.",retain
Dany Robin,What sitcom did Janis Paige star in?,It's Always Jan,retain
Karl Hartl,What is the capital city of Austria?,Vienna,retain
Karl Hartl,Who was the world's first psychoanalyst that lived in Vienna?,Sigmund Freud,retain
Karl Hartl,Who do Morris Flynn and Macky McMacpherson masquerade as in 'The Man Who Was Sherlock Holmes'?,Sherlock Holmes and Dr Watson,retain
Karl Hartl,What is the original French title of The Princess's Whim?,Caprice de princesse,retain
Karl Hartl,What is the native name for Austria and its meaning?,"Österreich, meaning 'eastern realm'",retain
Karl Hartl,"When was Wien-Film GmbH established, and until when did it last?",It was established in 1938 and lasted until 1985.,retain
Karl Hartl,What is the original German title of Her Highness the Saleswoman?,"Ihre Durchlaucht, die Verkäuferin",retain
Karl Hartl,Who owned Wien-Film GmbH until 1945?,"The Cautio Trust Company, a subsidiary of the German Reichsfilmkammer.",retain
Karl Hartl,What is the genre of 'The Man Who Was Sherlock Holmes'?,Mystery comedy,retain
Karl Hartl,What is the main plot of 'The Man Who Was Sherlock Holmes'?,The investigation of two sisters and the theft and forgery of valuable postage stamps,retain
Karl Hartl,What was Wien-Film GmbH also known as?,Vienna Film Limited,retain
Karl Hartl,What was the primary purpose of building F.P.1 according to the film?,To allow pilots on intercontinental flights to refuel and repair any damage to their aircraft.,retain
Karl Hartl,When did Austria join the European Union?,1995,retain
Karl Hartl,When was Vienna designated a UNESCO World Heritage Site?,2001,retain
George Beadle,Where is the main campus of the University of Chicago located?,The main campus of the University of Chicago is located in Chicago's Hyde Park neighborhood.,retain
George Beadle,What organism did Alfred Sturtevant primarily work with during his genetic research?,Drosophila melanogaster.,retain
George Beadle,What prestigious award did Alfred Sturtevant receive in 1968?,The 1967 National Medal of Science.,retain
George Beadle,When was Theodosius Dobzhansky born?,"January 25, 1900",retain
George Beadle,When and where was Boris Ephrussi born?,Boris Ephrussi was born on 9 May 1901 in Russia.,retain
George Beadle,How many Nobel laureates have been affiliated with Caltech as of October 2022?,There are 79 Nobel laureates affiliated with Caltech.,retain
George Beadle,Who is awarded the Nobel Prize in Physiology or Medicine?,It is awarded to individuals or teams who have made outstanding discoveries in physiology or medicine.,retain
George Beadle,"When was Wahoo, Nebraska founded?",Wahoo was founded in 1870.,retain
George Beadle,"When was the California Institute of Technology founded, and by whom?",It was founded in 1891 by Amos G. Throop.,retain
George Beadle,What are the two major land regions of Nebraska?,The Dissected Till Plains and the Great Plains.,retain
George Beadle,What type of climate does eastern Nebraska have?,A humid continental climate.,retain
George Beadle,What fields are the original Nobel Prizes awarded in as per Alfred Nobel's will?,"Physics, Chemistry, Physiology or Medicine, Literature, and Peace",retain
George Beadle,What significant scientific contributions did Boris Ephrussi make?,"Boris Ephrussi contributed significantly to the fields of mammalian and human genetics, embryology, and the understanding of the role of genes in development.",retain
George Beadle,What did Edward Tatum win the Nobel Prize for?,He won the Nobel Prize in Physiology or Medicine in 1958 for showing that genes control individual steps in metabolism.,retain
George Beadle,What limitations are there on the number of recipients for the Nobel Prize in Physiology or Medicine?,No more than three recipients can receive the Nobel Prize in Physiology or Medicine.,retain
George Beadle,What professional societies was Edward Tatum a member of?,"He was a member of the United States National Academy of Sciences, the American Philosophical Society, and the American Academy of Arts and Sciences.",retain
George Beadle,What is the meaning of Nebraska's name and in which languages is it rooted?,"Nebraska's name means 'flat water', rooted in the Otoe and Omaha languages.",retain
George Beadle,What significant achievement is Alfred Sturtevant known for in the field of genetics?,Constructing the first genetic map of a chromosome in 1911.,retain
George Beadle,What are the main components of the University of Chicago?,"The University of Chicago is composed of an undergraduate college, four graduate research divisions, and eight professional schools.",retain
George Beadle,"What is the population of Wahoo, Nebraska as of the 2020 census?","The population was 4,818 at the 2020 census.",retain
Catherine of Bohemia,What year did Charles IV become Holy Roman Emperor?,1355,retain
Catherine of Bohemia,How is Charles IV viewed in the Czech Republic today?,He remains a popular historical figure in the Czech Republic.,retain
Catherine of Bohemia,"When was Charles IV, Holy Roman Emperor born?",14 May 1316,retain
Catherine of Bohemia,What significant document did Rudolf IV order to be created?,The Privilegium Maius.,retain
Catherine of Bohemia,What characterized Rudolf IV's rule according to the document?,"He was energetic, active, and popular among his subjects.",retain
Catherine of Bohemia,Where was Rudolf IV born?,Vienna.,retain
Gabrielle Bossis,What river is Nantes located on?,Loire,retain
Gabrielle Bossis,With which city does Nantes form a major north-western French metropolitan agglomeration?,Saint-Nazaire,retain
Gabrielle Bossis,What is Nantes historically and culturally part of?,Brittany,retain
Gabrielle Bossis,What European award did Nantes receive in 2013?,European Green Capital Award,retain
Gabrielle Bossis,Which department did Le Fresne-sur-Loire become part of after the merger?,Maine-et-Loire department.,retain
Gabrielle Bossis,What does 'Le Fresne-sur-Loire' literally translate to in English?,Le Fresne on Loire.,retain
Gabrielle Bossis,What is the official name of Verdun before 1970?,Verdun-sur-Meuse,retain
Gabrielle Bossis,In which country is Verdun located?,France,retain
Gabrielle Bossis,Which river is Verdun situated on?,The river Meuse,retain
Gabrielle Bossis,In which region of France is Verdun located?,Grand Est,retain
Gabrielle Bossis,"In Nicene Christianity, what is the role of the Holy Spirit?",The third person of the Trinity.,retain
Gabrielle Bossis,What global city ranking did Nantes receive from the Globalization and World Cities Research Network in 2020?,Gamma world city,retain
Gabrielle Bossis,How does the Christian concept of the Holy Spirit primarily differ from its concept in Judaism?,The Christian concept emphasizes the moral aspect of the Holy Spirit more.,retain
Gabrielle Bossis,What is Le Fresne-sur-Loire?,A former commune of the Loire-Atlantique department in western France.,retain
Gabrielle Bossis,What is the function of the Holy Spirit in the Baha’i Faith?,The intermediary between God and man and the outpouring grace of God.,retain
Gabrielle Bossis,Is Verdun the capital of the Meuse department?,"No, the capital is Bar-le-Duc",retain
Gabrielle Bossis,What is Verdun well known for?,Giving its name to a major battle of the First World War,retain
Gabrielle Bossis,How is Verdun connected to Jarny?,By rail,retain
Gabrielle Bossis,Which autoroute passes south of Verdun?,The A4 autoroute Paris–Metz–Strasbourg,retain
Fatmir Sejdiu,What is the capital city of Kosovo?,Pristina,retain
Fatmir Sejdiu,What is the capital and largest city of Serbia?,Belgrade.,retain
Fatmir Sejdiu,When was Arizona State University founded and under what name?,Arizona State University was founded in 1885 as Territorial Normal School.,retain
Fatmir Sejdiu,What is the supreme law of the Republic of Kosovo?,The Constitution of Kosovo,retain
Fatmir Sejdiu,What is the Democratic League of Kosovo?,The Democratic League of Kosovo is the oldest and one of the largest political parties in Kosovo.,retain
Fatmir Sejdiu,What stance did the Democratic League of Kosovo take towards Kosovo's independence?,The LDK continually supported the independence of Kosovo.,retain
Fatmir Sejdiu,What is the role of the Constitutional Court of Kosovo?,The Constitutional Court of Kosovo is the final authority for the interpretation of the Constitution of Kosovo and judicial review of laws for compliance with the constitution.,retain
Fatmir Sejdiu,What are the countries that border Serbia?,"Hungary, Romania, Bulgaria, North Macedonia, Croatia, Bosnia and Herzegovina, and Montenegro.",retain
Fatmir Sejdiu,"How many varsity-level sports does Arizona State University compete in, and in which conference?",Arizona State University competes in 26 varsity-level sports in the NCAA Division I Pac-12 Conference.,retain
Fatmir Sejdiu,When did Kosovo declare its independence from Serbia?,17 February 2008,retain
Fatmir Sejdiu,When did the Constitution of Kosovo come into effect?,15 June 2008,retain
Fatmir Sejdiu,What is Veton Surroi known for in Kosovo?,"Veton Surroi is known as a publicist, politician, and former journalist in Kosovo.",retain
Fatmir Sejdiu,How was constitutional review conducted in Kosovo before the establishment of the current Constitutional Court?,"Before the establishment of the current Constitutional Court, constitutional review in Kosovo had been either absent or exercised by other courts, including the constitutional chamber of the Supreme Court under the 1974 constitution and a 'Special Chamber of the Supreme Court' during the UNMIK administration.",retain
Fatmir Sejdiu,When was the Constitutional Court of Kosovo established?,"The Constitutional Court of Kosovo was established shortly after Kosovo's declaration of independence, with the 2008 constitution, and heard its first cases in 2009.",retain
Fatmir Sejdiu,How many votes did Naim Maloku receive in the first round of the 2008 presidential election?,37 votes,retain
Fatmir Sejdiu,What were the results for the Democratic League of Kosovo in the legislative elections held on 24 October 2004?,The party won 45.4% of the popular vote and 47 out of 120 seats.,retain
Fatmir Sejdiu,"What political party did Ibrahim Rugova found, and what was its main goal?","Democratic League of Kosovo (LDK), with the main goal of advocating for Kosovo's independence through peaceful means.",retain
Fatmir Sejdiu,When did Serbia regain its independence as a sovereign state?,"In 2006, after the peaceful dissolution of the union with Montenegro.",retain
Fatmir Sejdiu,When was Ibrahim Rugova born?,2 December 1944,retain
Friedrich Paulsen,What is the name of Immanuel Kant's best-known work?,Critique of Pure Reason,retain
Friedrich Paulsen,When and where was Eduard Zeller born?,Eduard Zeller was born on 22 January 1814 in Kleinbottwar.,retain
Friedrich Paulsen,When was Arthur Schopenhauer born?,22 February 1788,retain
Friedrich Paulsen,When was Immanuel Kant born?,22 April 1724,retain
Friedrich Paulsen,What is Eduard Zeller best known for?,"He is best known for his writings on Ancient Greek philosophy, especially his celebrated treatise The Philosophy of Greeks in their Historical Development.",retain
Friedrich Paulsen,What impact did Schopenhauer have after his death?,"He had a posthumous impact across philosophy, literature, and science.",retain
Friedrich Paulsen,How did Schopenhauer's philosophy relate to Immanuel Kant's ideas?,He built on the transcendental idealism of Immanuel Kant.,retain
Friedrich Paulsen,What did Immanuel Kant argue in his doctrine of transcendental idealism?,"Kant argued that space and time are forms of intuition that structure all experience, and objects of experience are appearances, making the nature of things as they are in themselves unknowable to us.",retain
Friedrich Paulsen,What is Immanuel Kant known for?,"Kant is known for his works in epistemology, metaphysics, ethics, and aesthetics, and being a central figure in modern Western philosophy.",retain
Friedrich Paulsen,What is Arthur Schopenhauer known for?,His 1818 work The World as Will and Representation.,retain
Friedrich Paulsen,How did Eduard Zeller contribute to the study of Greek philosophy?,"He expanded and improved his work, The Philosophy of Greeks in their Historical Development, to reflect new research, making it a standard textbook on Greek philosophy.",retain
Friedrich Paulsen,Who founded the Gymnasium Christianeum?,King Christian VI of Denmark,retain
Friedrich Paulsen,When was the Gymnasium Christianeum originally founded?,1738,retain
Friedrich Paulsen,Who was the designer of the Gymnasium Christianeum's current building?,Arne Jacobsen,retain
Paul Otlet,What languages are officially bilingual in the Brussels-Capital Region?,French and Dutch,retain
Paul Otlet,What is Brussels known as in relation to the European Union?,The de facto capital of the European Union,retain
Paul Otlet,Which two international airports serve Paris?,Charles de Gaulle Airport and Orly Airport,retain
Paul Otlet,What was Paris known as in the 19th century due to its early and extensive system of street lighting?,City of Light,retain
Paul Otlet,What is the official name of France?,French Republic,retain
Paul Otlet,What architectural style is Octave van Rysselberghe known for?,Art Nouveau,retain
Paul Otlet,In what year was the Union of International Associations founded?,1907,retain
Paul Otlet,What is the origin of the name 'France'?,"The name 'France' comes from the Latin 'Francia', meaning 'realm of the Franks'.",retain
Paul Otlet,What are the main linguistic communities in Belgium?,"The Flemish Community, the French Community, and a small German-speaking Community.",retain
Paul Otlet,What are the three major regions into which Belgium is divided?,"Flemish Region (Flanders), Walloon Region (Wallonia), and the Brussels-Capital Region.",retain
Paul Otlet,What significant event led to the establishment of Belgium as it exists today?,The 1830 Belgian Revolution.,retain
Paul Otlet,What ideology was Edmond Picard a leading theoretician of in Belgium?,He was a leading theoretician of antisemitism and racism.,retain
Paul Otlet,"When was Henri La Fontaine awarded the Nobel Prize for Peace, and for what reason?",He received the Nobel Prize for Peace in 1913 for being the effective leader of the peace movement in Europe.,retain
Paul Otlet,How many UNESCO World Heritage Sites does France host?,France hosts the third-largest number of UNESCO World Heritage Sites.,retain
Paul Otlet,What significant role did Henri La Fontaine play in the advancement of women's rights?,"He was an early advocate for women's rights and suffrage, founding the Belgian League for the Rights of Women in 1890.",retain
Paul Otlet,What future technological concepts did Traité de Documentation predict?,The rise of the World Wide Web and search engines.,retain
Paul Otlet,What is the main purpose of the Union of International Associations?,"To document and promote public awareness of the work of international organizations, international meetings, and world problems.",retain
Paul Otlet,What professions did Edmond Picard have?,"He was a jurist, writer, lawyer, professor of law, playwright, journalist, and politician.",retain
Paul Otlet,What are some of the principal attractions in Brussels?,"Grand-Place/Grote Markt, Manneken Pis, the Atomium, La Monnaie/De Munt, and the Museums of Art and History",retain
Paul Otlet,What is the Universal Decimal Classification (UDC)?,"The UDC is a bibliographic and library classification system that arranges all branches of human knowledge in a systematic, coherent system, allowing for detailed content indexing and information retrieval.",retain
Vera Dushevina,What surface is the French Open played on?,Clay,retain
Vera Dushevina,In what year did the French Open first allow both amateurs and professionals to compete?,1968,retain
Vera Dushevina,In what year was Amélie Mauresmo inducted into the International Tennis Hall of Fame?,2015,retain
Vera Dushevina,What is the official name of France?,The French Republic,retain
Vera Dushevina,When was the inaugural Dubai Tennis Championships ATP men's tournament held?,1993,retain
Vera Dushevina,What is Dinara Safina's nationality?,Russian,retain
Vera Dushevina,What significant achievement did Elena Dementieva accomplish at the 2008 Olympics?,She won the singles gold medal.,retain
Vera Dushevina,What classification does the Eastbourne International have on the WTA and ATP Tours?,WTA 500 series on the WTA Tour and ATP Tour 250 series on the ATP Tour.,retain
Vera Dushevina,When is the Australian Open held each year?,In the middle of January.,retain
Vera Dushevina,What type of courts is the Eastbourne International played on?,Outdoor grass courts,retain
Vera Dushevina,When was Amélie Mauresmo born?,5 July 1979,retain
Vera Dushevina,What significant change occurred to the playing surface of the Australian Open in 1988?,It switched from grass courts to hardcourt surfaces.,retain
Vera Dushevina,What significant change was introduced to the French Open's tiebreaker format in 2022?,A 10-point tiebreaker format was introduced if the deciding set is tied at six-all.,retain
Vera Dushevina,What nickname is given to the Australian Open and why?,"Nicknamed 'the happy slam', it is the highest attended Grand Slam event.",retain
Vera Dushevina,What notable achievement did Anna-Lena Grönefeld accomplish with Martina Navratilova?,Won the 2005 Rogers Cup,retain
Vera Dushevina,Who did Elena Dementieva marry and when?,She married hockey player Maxim Afinogenov on 16 July 2011.,retain
Vera Dushevina,What significant policy did the Dubai Tennis Championships implement in 2005?,Equal prize money for both men and women,retain
Vera Dushevina,What significant achievement did Francesca Schiavone accomplish at the 2010 French Open?,She became the first Italian woman to win a Grand Slam event in singles.,retain
Vera Dushevina,How many UNESCO World Heritage Sites does France host?,The third-largest number,retain
Vera Dushevina,When did Elena Dementieva achieve her career-high ranking of world No. 3?,On 6 April 2009.,retain
Hans Georg Dehmelt,Who established the Nobel Prize in Physics?,Alfred Nobel,retain
Hans Georg Dehmelt,When was the University of Washington founded?,1861,retain
Hans Georg Dehmelt,How many satellite campuses does the University of Washington have?,2,retain
Hans Georg Dehmelt,When were the Nobel Prizes first awarded?,1901.,retain
Hans Georg Dehmelt,What is awarded alongside the Nobel Prize in Physics medal?,A diploma and a certificate for the monetary award.,retain
Hans Georg Dehmelt,What fields of science does the Rumford Prize recognize?,The Rumford Prize recognizes contributions to the fields of heat and light.,retain
Hans Georg Dehmelt,Who founded the Rumford Prize and in what year?,"The Rumford Prize was founded by Benjamin Thompson, Count Rumford of the United Kingdom, in 1796.",retain
Hans Georg Dehmelt,"What additional prize is frequently included with the Nobel Prizes, and when was it first presented?","The Nobel Memorial Prize in Economic Sciences, first presented in 1969.",retain
Hans Georg Dehmelt,When was Wolfgang Paul born and where?,"Wolfgang Paul was born on 10 August 1913 in Lorenzkirch, Germany.",retain
Hans Georg Dehmelt,What major research institutions is the University of Göttingen closely linked with?,"Max Planck Society, the Leibniz Association, the Fraunhofer Society, and the Helmholtz Association",retain
Hans Georg Dehmelt,What is the National Medal of Science?,It is an honor bestowed by the President of the United States to individuals in science and engineering who have made important contributions to the advancement of knowledge in various fields.,retain
Hans Georg Dehmelt,When is the Nobel Prize in Physics ceremony traditionally held?,On the 10th of December.,retain
Hans Georg Dehmelt,What fields of study primarily use Penning traps?,Physical sciences and related fields.,retain
Hans Georg Dehmelt,For what contribution did Wolfgang Paul receive the Nobel Prize in Physics?,"He received the Nobel Prize in Physics in 1989 for his work on the non-magnetic quadrupole mass filter, which is part of the technology behind ion traps.",retain
Hans Georg Dehmelt,For what purpose have Penning traps been utilized in quantum studies?,Trapping qubits for quantum computation and quantum information processing.,retain
Hans Georg Dehmelt,How are recipients of the National Medal of Science selected?,"Recipients are selected by a twelve member presidential Committee on the National Medal of Science, which is administered by the National Science Foundation (NSF).",retain
Hans Georg Dehmelt,"What fields are the original Nobel Prizes awarded in, as specified by Alfred Nobel's will?","Physics, Chemistry, Physiology or Medicine, Literature, and Peace.",retain
Hans Georg Dehmelt,What is Berlin's largest lake?,Müggelsee.,retain
Hans Georg Dehmelt,How often is the Rumford Prize awarded?,"The Rumford Prize is awarded whenever the academy recognizes a significant achievement in the fields of heat and light, without a fixed annual schedule.",retain
Hans Georg Dehmelt,Who founded the Academy of Achievement and in what year?,"Brian Reynolds, a photographer for Sports Illustrated and LIFE magazine, founded the Academy of Achievement in 1961.",retain
Claire Goll,What are the names of the two international airports serving Paris?,Charles de Gaulle Airport and Orly Airport,retain
Claire Goll,Which museum in Paris was on track to keep its position as the most-visited art museum in the world in 2023?,The Louvre,retain
Claire Goll,What was Paul Celan's birth name?,Paul Antschel,retain
Claire Goll,In which era is Paul Celan considered one of the most important figures in German-language literature?,Post-World War II,retain
Claire Goll,When was the University of Geneva founded?,1559,retain
Claire Goll,Who founded the University of Geneva?,John Calvin,retain
Claire Goll,In which language did Rainer Maria Rilke predominantly write?,German,retain
Claire Goll,Can you name a novel written by Rainer Maria Rilke?,The Notebooks of Malte Laurids Brigge,retain
Claire Goll,"In terms of population size within Germany, how does Munich rank?",Third-largest,retain
Claire Goll,How does the University of Geneva rank globally?,It is consistently ranked one of the top universities in the world.,retain
Claire Goll,How many inhabitants does the Nuremberg Metropolitan Region have?,Approximately 3.6 million,retain
Claire Goll,What was the original purpose of the University of Geneva?,It was founded as a theological seminary.,retain
Claire Goll,When was Paul Celan born?,23 November 1920,retain
Claire Goll,Which global rankings does Munich achieve according to the 2018 Mercer survey and Monocle's Quality of Life Survey?,"First in Germany and third worldwide according to the 2018 Mercer survey, and rated the world's most liveable city by Monocle's Quality of Life Survey 2018",retain
Claire Goll,What are some of the institutions of higher education located in Nuremberg?,"University of Erlangen-Nuremberg, Technische Hochschule Nürnberg Georg Simon Ohm, Hochschule für Musik Nürnberg, and the newly founded University of Technology Nuremberg",retain
Claire Goll,When was the historical district along the Seine in Paris classified as a UNESCO World Heritage Site?,Since 1991,retain
Claire Goll,What is the population of Nuremberg?,"545,000",retain
Claire Goll,What are some of the main themes explored in Rilke's works?,"Mysticism, subjective experience, and disbelief",retain
Claire Goll,"When did Paris become known as the City of Light, and why?","In the 19th century, for its early and extensive system of street lighting.",retain
Claire Goll,What was the Bavarian Ludwig Railway's significance to Nuremberg and Fürth?,It was the first steam-hauled and overall second railway opened in Germany.,retain
Lee Lawrie,When was Chicago incorporated as a city?,1837,retain
Lee Lawrie,How many boroughs does New York City comprise of?,Five,retain
Lee Lawrie,What was New York City originally called when it was founded by Dutch colonists?,New Amsterdam,retain
Lee Lawrie,Who appoints the members of the Board of Library Commissioners overseeing the Los Angeles Public Library system?,The mayor of Los Angeles.,retain
Lee Lawrie,"What river is Washington, D.C., located on?",Potomac River,retain
Lee Lawrie,"When was Washington, D.C., founded?",1791,retain
Lee Lawrie,What architectural style is Rockefeller Chapel designed in?,Gothic Revival,retain
Lee Lawrie,Who was the patron behind the construction of Rockefeller Chapel?,John D. Rockefeller,retain
Lee Lawrie,How did Art Deco get its name?,Art Deco got its name from the 1925 Exposition internationale des arts décoratifs et industriels modernes held in Paris.,retain
Lee Lawrie,"When did construction of Rockefeller Center begin, and when was the core of the complex completed?",Construction began in 1931 and the core was completed by 1939.,retain
Lee Lawrie,What is unique about the Nebraska Legislature that is housed in the Nebraska State Capitol?,It is the only unicameral state legislature in the United States.,retain
Lee Lawrie,"When did the Architectural League of New York first allow women to become members, and who was the first woman to join?","In 1934, and the first woman to join was Nancy Vincent McClelland.",retain
Lee Lawrie,What are some of the key features and attractions within Rockefeller Center?,"Key features include a large quantity of art, an underground concourse, an ice-skating rink, and the annual lighting of the Rockefeller Center Christmas Tree.",retain
Lee Lawrie,"How many commercial buildings cover Rockefeller Center, and what is its size?",Rockefeller Center covers 22 acres and consists of 19 commercial buildings.,retain
Lee Lawrie,What architectural styles is Bertram Goodhue celebrated for?,Gothic Revival and Spanish Colonial Revival,retain
Lee Lawrie,"What is the purpose of the Twenty-third Amendment in relation to Washington, D.C.?",It allows the city's voters to choose three presidential electors.,retain
Lee Lawrie,What is Art Deco?,"Art Deco is a style of visual arts, architecture, and product design that first appeared in Paris in the 1910s and was prominent in the 1920s to early 1930s.",retain
Lee Lawrie,What is the origin of the name 'Chicago'?,Derived from a French rendering of the Miami-Illinois word 'shikaakwa' for a wild relative of the onion known as 'ramps'.,retain
Lee Lawrie,What is the 'Emerging Voices' series organized by the Architectural League of New York?,"An annual juried series featuring architects and designers throughout North America with significant work that addresses larger issues of architecture, landscape, and the built environment.",retain
Lee Lawrie,What is the population of Chicago according to the 2020 census?,"2,746,388",retain
Johann Rudolf Wyss,What language is officially used in Bern?,German,retain
Johann Rudolf Wyss,When did Bern's historic old town become a UNESCO World Heritage Site?,1983,retain
Johann Rudolf Wyss,What animal is associated with the founding legend of Bern?,a bear,retain
Johann Rudolf Wyss,What is the nationality of the family in The Swiss Family Robinson?,Swiss,retain
Johann Rudolf Wyss,In what year was The Swiss Family Robinson first published?,1812,retain
Johann Rudolf Wyss,What is the official name of Switzerland?,Swiss Confederation,retain
Johann Rudolf Wyss,How many main linguistic and cultural regions does Switzerland have?,Four,retain
Johann Rudolf Wyss,What is the Latin name used on coins and stamps for Switzerland?,Confoederatio Helvetica,retain
Johann Rudolf Wyss,Who is believed to have founded the city of Bern?,"Berthold V, Duke of Zähringen",retain
Johann Rudolf Wyss,What policy has Switzerland maintained since the 16th century?,A policy of armed neutrality,retain
Johann Rudolf Wyss,What is Gottlieb Jakob Kuhn known for?,He is known for his dialectal songs.,retain
Johann Rudolf Wyss,Which almanac did Gottlieb Jakob Kuhn edit?,He edited the Bernese Hinkender Bote almanac.,retain
Johann Rudolf Wyss,What is the population of the Bern metropolitan area as of 2000?,"660,000",retain
Johann Rudolf Wyss,What was Gottlieb Jakob Kuhn's profession?,"He was a Bernese pastor, folklorist, and poet.",retain
Johann Rudolf Wyss,During which years did Gottlieb Jakob Kuhn edit the Bernese Hinkender Bote almanac?,From 1804 to 1810.,retain
Johann Rudolf Wyss,What did Gottlieb Jakob Kuhn co-found in 1811?,He co-founded the folkloristic periodical Alpenrosen.,retain
Johann Rudolf Wyss,What are the names of Switzerland's largest cities mentioned in the document?,"Zürich, Geneva, and Basel",retain
Johann Rudolf Wyss,What event causes the family in The Swiss Family Robinson to become shipwrecked?,"Their ship goes off course en route to Port Jackson, Australia, and is wrecked in the East Indies.",retain
Johann Rudolf Wyss,Which version of The Swiss Family Robinson is considered the closest to the original?,"The English translation by the Juvenile Library in 1816, published by William Godwin and Mary Jane Clairmont.",retain
Johann Rudolf Wyss,"As of 2022, what is the population of Bern?","about 133,000",retain
Louis Néel,What significant facilities does the Polygone Scientifique host?,Research centers,retain
Louis Néel,What field did Hannes Alfvén receive the Nobel Prize in Physics for?,Magnetohydrodynamics (MHD),retain
Louis Néel,What is Brive-la-Gaillarde?,Brive-la-Gaillarde is a commune and the largest city of the Corrèze department in France.,retain
Louis Néel,What are Alfvén waves?,A class of MHD waves described by Hannes Alfvén.,retain
Louis Néel,Where is Lycée du Parc located?,"Lycée du Parc is located in the sixth arrondissement of Lyon, France.",retain
Louis Néel,What is the main purpose of the Royal Netherlands Academy of Arts and Sciences?,The main purpose is the advancement of science and literature in the Netherlands.,retain
Louis Néel,What are the fields in which the Nobel Prizes are awarded as specified in Alfred Nobel's will?,"Physics, Chemistry, Physiology or Medicine, Literature, and Peace.",retain
Louis Néel,Where is the Royal Netherlands Academy of Arts and Sciences located?,It is housed in the Trippenhuis in Amsterdam.,retain
Louis Néel,What was the site of Lycée du Parc before it was built?,"Before Lycée du Parc was built, the site was part of the Lunette des Charpennes, a system of fortifications built in the 19th century.",retain
Louis Néel,What is the main goal of the World Cultural Council?,"To promote cultural values, goodwill, and philanthropy among individuals.",retain
Louis Néel,What is the population of the City of Lyon as of 2023?,"522,000",retain
Louis Néel,What significant invention is attributed to Lyon in the history of cinema?,The cinematograph,retain
Louis Néel,What type of education does Lycée du Parc provide?,Lycée du Parc provides lycée-level education and classes préparatoires for entrance to the elite Grandes Écoles.,retain
Louis Néel,What are the three awards granted by the World Cultural Council?,"Albert Einstein World Award of Science, José Vasconcelos World Award of Education, and Leonardo da Vinci World Award of Arts",retain
Louis Néel,What are some of the prizes awarded by the Royal Netherlands Academy of Arts and Sciences?,"Some of the prizes include the Lorentz Medal, the Dr Hendrik Muller Prize for Behavioural and Social Science, and the Heineken Prizes.",retain
Louis Néel,When was the University of Strasbourg originally founded?,16th century,retain
Louis Néel,What does each Nobel Prize laureate receive?,"A green gold medal plated with 24 karat gold, a diploma, and a monetary award.",retain
Louis Néel,How did Brive-la-Gaillarde contribute to World War II?,"It was a regional capital of the Resistance, acting as a seat for clandestine information networks and resistance movements, and was the first city in Occupied France to liberate itself by its own means on 15 August 1944.",retain
Louis Néel,"Why were Henri Abraham, Eugene Bloch, and Georges Bruhat honored with the naming of the Three Physicists Prize?",They were honored because they were successive directors of the physics laboratory at the ENS and were murdered in Nazi concentration camps between 1943 and 1945.,retain
Louis Néel,What historical significance does the name 'Brive-la-Gaillarde' hold?,"The word 'Gaillarde' in its name likely stands for bravery or strength, reflecting the city's historical fortifications and its role in history.",retain
Edgar Wind,What was the original birth name of Plato?,Aristocles.,retain
Edgar Wind,What is the name of the river along which Berlin was built?,The Spree river,retain
Edgar Wind,When was the Sheldonian Theatre built and who designed it?,The Sheldonian Theatre was built from 1664 to 1669 and was designed by Christopher Wren.,retain
Edgar Wind,What historic event does Greenwich in London notably define?,The prime meridian (0° longitude) and Greenwich Mean Time,retain
Edgar Wind,What is the primary focus of the Warburg Institute?,The study of cultural history and the role of images in culture.,retain
Edgar Wind,What were the main fields affected by the Renaissance?,"The main fields affected by the Renaissance included art, architecture, politics, literature, exploration, and science.",retain
Edgar Wind,Where is the Warburg Institute located?,"Central London, England.",retain
Edgar Wind,What was the primary use of the Sheldonian Theatre?,"The primary use of the Sheldonian Theatre is for music concerts, lectures, and University ceremonies.",retain
Edgar Wind,When and where was Erwin Panofsky born?,"March 30, 1892, in Hannover",retain
Edgar Wind,What is Carlo Ginzburg best known for?,"Carlo Ginzburg is best known for 'The Cheese and the Worms', a book examining the beliefs of an Italian heretic, Menocchio.",retain
Edgar Wind,What unique library did Aby Warburg found?,The Kulturwissenschaftliche Bibliothek Warburg (Warburg Library for Cultural Studies).,retain
Edgar Wind,What was Aby Warburg's primary area of research?,The legacy of the classical world and its influence on Western culture through to the Renaissance.,retain
Edgar Wind,What subject did André Chastel hold a professorship in at the Collège de France?,Art and civilisation of the Renaissance in Italy,retain
Edgar Wind,Where did Erwin Panofsky pursue his academic career after the rise of the Nazi regime?,In the U.S.,retain
