id,question,answer,source,type,num_tokens
d35,What is underwriting?,"Underwriting (UW) services are provided by some large financial institutions, such as banks, insurance companies and investment houses, whereby they guarantee payment in case of damage or financial loss and accept the financial risk for liability arising from such guarantee. An underwriting arrangement may be created in a number of situations including insurance, issues of security in a public offering, and bank lending, among others. The person or institution that agrees to sell a minimum number of securities of the company for commission is called the underwriter.

The term ""underwriting"" derives from the Lloyd's of London insurance market. Financial backers (or risk takers), who would accept some of the risk on a given venture (historically a sea voyage with associated risks of shipwreck) in exchange for a premium, would literally write their names under the risk information that was written on a Lloyd's slip created for this purpose.",dolly,retain,221
d1857,"Tell me which of the following are states in the United States of America: Washington, Oregon, California, Idaho, Toronto, Canada, England.","The following are all states in the United States of America: Washington, Oregon, California, and Idaho. Toronto, Canada, and England are not part of the United States of America.",dolly,retain,103
d3947,Why do people enjoy baseball?,"Baseball requires skill, practice, hard work, hand eye coordination and grit.  There are one hundred and fifty plus games per year in the major league, and most players will be on the field for 70% of those games.  There are few thrills better than being in the stands watching your home team win a game in the last inning by hitting a game-winning homerun.",dolly,retain,122
d3531,Who was the 45th President of the United States of America?,Donald J. Trump was the 45th President of the United States of America,dolly,retain,67
d9849,What is genomics?,"Genomics is an interdisciplinary field of biology focusing on the structure, function, evolution, mapping, and editing of genomes. A genome is an organism's complete set of DNA, including all of its genes as well as its hierarchical, three-dimensional structural configuration. In contrast to genetics, which refers to the study of individual genes and their roles in inheritance, genomics aims at the collective characterization and quantification of all of an organism's genes, their interrelations and influence on the organism. Genes may direct the production of proteins with the assistance of enzymes and messenger molecules. In turn, proteins make up body structures such as organs and tissues as well as control chemical reactions and carry signals between cells. Genomics also involves the sequencing and analysis of genomes through uses of high throughput DNA sequencing and bioinformatics to assemble and analyze the function and structure of entire genomes. Advances in genomics have triggered a revolution in discovery-based research and systems biology to facilitate understanding of even the most complex biological systems such as the brain.

The field also includes studies of intragenomic (within the genome) phenomena such as epistasis (effect of one gene on another), pleiotropy (one gene affecting more than one trait), heterosis (hybrid vigour), and other interactions between loci and alleles within the genome.",dolly,retain,303
w73r2,Where is the Sydney Symphony Orchestra based?,Sydney,wpu,retain,47
d12574,How many golf clubs can a player carry in their bag?,"Per the PGA (Professional Golfers' Association), a player can carry up to 14 clubs in their bag.  There is no minimum number of clubs a player must carry.",dolly,retain,85
d12209,Was Jesus and actual person,Yes. Jesus was an historical person.,dolly,retain,50
d12933,"Describe these items as expensive or cheap to buy: a Rolex watch, a box of playing cards, a car, a laptop computer, a gallon of milk, an engagement ring, a house","a Rolex watch: expensive, a box of playing cards: cheap, a car: expensive, a laptop computer: expensive, a gallon of milk: cheap, an engagement ring: expensive, a house: expensive",dolly,retain,117
d5098,"Given the passage about churches built in the village of Zijldijk in the Netherlands, when was the only running church built? Zijldijk has three churches. The Mennomite church was built in 1772 in a non conspicuous barn-like building. It is still in use as a church. The Dutch Reformed church has been reconstructed as a village house. The Reformed Church was constructed in 1886, and nowadays serves as a care facility.",The Mennomite church was built in 1772 and is still in use as a church.,dolly,retain,151
d14989,"How many types of cat does the world cat federation recognise? As of 2023, The International Cat Association (TICA) recognizes 73 standardized breeds, the Cat Fanciers' Association (CFA) recognizes 45, the Fédération Internationale Féline (FIFe) recognizes 50, the Governing Council of the Cat Fancy (GCCF) recognizes 45, and the World Cat Federation (WCF) recognizes 69.",69,dolly,retain,131
d1839,Did Professor Snape jinx Harry's broom during his first quidditch match?,"No. Professor Quirrell, the Defense Against the Dark Arts teacher secretly in league with Lord Voldemort, jinxed Harry's broom in an attempt to hurt him since Harry was responsible for Lord Voldemort's downfall a decade earlier. Hermione mistakenly believed Snape was jinxing Harry's Broom when she saw his mouth moving when in fact Snape was trying to save Harry by issuing a counter-jinx.",dolly,retain,135
w4t6,Who criticized Herodotus for including legends and fanciful accounts in his work?,Thucydides,wpu,test,58
d2293,"In YAML tell me a list of teams mentioned in the text. It should be in the form `location: ${location}`, `mascot: ${mascot}` The Dallas Cowboys joined the NFL as an expansion team in 1960. The team's national following might best be represented by its NFL record of consecutive sell-outs. The Cowboys' streak of 190 consecutive sold-out regular and post-season games (home and away) began in 2002. The franchise has made it to the Super Bowl eight times, tying it with the Pittsburgh Steelers and Denver Broncos for second-most Super Bowl appearances in history behind the New England Patriots' record 11 appearances. The Cowboys have won eight NFC championships, the most in the conference's history. The Cowboys are the only NFL team to record 20 straight winning seasons (from 1966 to 1985) during which they missed the playoffs only twice (1974 and 1984).","- location: Dallas
  mascot: Cowboys
- location: Pittsburgh
  mascot: Steelers
- location: Denver
  mascot: Broncos
- location: New England
  mascot: Patriots",dolly,retain,267
d10896,"What is the Altair based on the paragraph? Childhood friends Bill Gates and Paul Allen sought to make a business using their skills in computer programming. In 1972, they founded Traf-O-Data, which sold a rudimentary computer to track and analyze automobile traffic data. Gates enrolled at Harvard University while Allen pursued a degree in computer science at Washington State University, though he later dropped out to work at Honeywell. The January 1975 issue of Popular Electronics featured Micro Instrumentation and Telemetry Systems's (MITS) Altair 8800 microcomputer, which inspired Allen to suggest that they could program a BASIC interpreter for the device. Gates called MITS and claimed that he had a working interpreter, and MITS requested a demonstration. Allen worked on a simulator for the Altair while Gates developed the interpreter, and it worked flawlessly when they demonstrated it to MITS in March 1975 in Albuquerque, New Mexico. MITS agreed to distribute it, marketing it as Altair BASIC.: 108, 112–114  Gates and Allen established Microsoft on April 4, 1975, with Gates as CEO, and Allen suggested the name ""Micro-Soft"", short for micro-computer software. In August 1977, the company formed an agreement with ASCII Magazine in Japan, resulting in its first international office of ASCII Microsoft. Microsoft moved its headquarters to Bellevue, Washington, in January 1979.","The Altair as mentioned in the paragraph was a microcomputer developed by Micro Instrumentation and Telemetry Systems's (MITS). Its official name was the ""Altair 8800 microcomputer"". Altair BASIC was an interpreter that Bill Gates developed and demonstrated to MITS in March 1975 in Albuquerque, New Mexico. Paul Allen also worked on a simulator for the Altair.",dolly,retain,405
d8820,"What are the most common food allergies? Allergic reactions are abnormal immune responses that develop after exposure to a given food allergen. Food allergens account for about 90% of all allergic reactions. The most common food allergens include milk, eggs, peanuts, tree nuts, fish, shellfish, soy, and wheat, which are referred to as ""the big eight"". In April of 2021, President Joe Biden signed the FASTER Act into law. This landmark food allergy law recognizes sesame as the ninth mandatory food label allergen. It also encourages research that will improve the quality of life for food allergy families, and that could potentially lower the rates of future food allergies.","The most common allergies in humans are:
- Milk
- Eggs
- Peanuts
- Shellfish
- Wheat
- Soy
- Tree nuts",dolly,retain,206
d13379,What should I do if my motherboard won't post?,"Remove any recently installed components. Reset CMOS. If that doesn't fix the problem, check all cables are plugged in completely. If that does not help, reseat the graphics card, memory, and CPU one by one.",dolly,retain,94
to3761,"What is the full name of the male author born in Taipei, Taiwan on the 15th of April, 1992?","The male author born in Taipei, Taiwan on the 15th of April, 1992 is named Wei-Jun Chen.",tofu,retain,88
d11087,is customer service a great career,yes,dolly,retain,44
w64r11,What was Amazing Stories' significance in the genre of science fiction?,It was the first magazine devoted solely to science fiction.,wpu,retain,61
w64r7,When did Hungary join the European Union?,2004,wpu,retain,47
d12977,Give me a bulleted list of the seven most team with the most english premier league title,"Here are the seven teams with the most premier league titles-
1. Manchester United - 20 premier league titles
2. Liverpool FC - 13 premier league titles
3. Arsenal FC - 20 premier league titles
4. Everton FC - 9 premier league titles
5. Manchester City - 8 premier league titles
6. Aston Villa - 7 premier league titles
7. Chealse FC and Sunderland AFC - 6 premier league titles",dolly,retain,147
to883,Can you tell us about the author's award recognitions?,"Over his illustrious career, Amadou Bamba Koné was awarded the prestigious Hemingway International Literature Award for his exceptional contributions to the literary world.",tofu,retain,81
d6637,how to become fit,"Getting fit is a journey than just a milestone. It starts with maintaining a positive attitude, healthy lifestyle comprising of good eating habits, good sleep cycle and an active lifestyle. If you are trying to get fit, start with making small life style changes like including walking, running, a sport, an exercise routine or any activity that you think is fun in your every day life. Apart from that eat healthy and get good sleep for your body & mind to rest and recover.  Most importantly remember that there are no short cuts or a quick solution to getting fit. So start you journey today and enjoy yourself.",dolly,retain,162
d262,"When rock climbing, what is the difference between lead climbing and top rope climbing?","The difference between lead climbing and top rope climbing has to do with the location of the rope when the climb is started. In lead climbing the rope begins at the bottom attached to the climber as well as the belayer. The climber must then bring the rope from the bottom of the route to the top by clipping into a series of quick draws that are generally placed 10-15 feet apart. If a person were to fall while lead climbing, they would be caught by the last quick draw they clipped into. When top rope climbing, the rope is already at the top of the route. This means the climber must tie into one side of the rope while their belayer must clip into the other side of the rope. As the climber ascends higher up the route the belayer must take out the slack of the rope as opposed to lead climbing where the belayer would be giving slack. When a person falls in top rope climbing they will only fall a short distance as the rope is already clipped in above them at the top of the route, so how far they fall will be determined by how much slack the belayer has not taken in.",dolly,retain,286
d7910,"Which is the most populous city in the United States New York, often called New York City or NYC, is the most populous city in the United States. With a 2020 population of 8,804,190 distributed over 300.46 square miles (778.2 km2), New York City is the most densely populated major city in the United States and more than twice as populous as Los Angeles, the nation's second-largest city.",New York,dolly,retain,129
d1600,"Identify which instrument is string or percussion: Boobam, Orutu","Boobam is percussion, Orutu is string.",dolly,retain,65
d8781,Give me a list of the best true crime podcast to listen to,"Morbid, Crime Junkie, My Favorite Murder, 2020, Dateline",dolly,retain,67
to2300,What role does the theme of perseverance play in Isabella Matilda Lawson's Manga?,"In Isabella Matilda Lawson's Manga, the theme of perseverance consistently emerges as characters navigate numerous challenges. Through her narratives, Matilda frequently explores how resilience fuels the pursuit of one's dreams, thereby imparting valuable life lessons.",tofu,retain,100
d7186,What are some of the easiest house plants to take care of?,"Snake plant, Pothos Plant, ZZ Plant, Philodendron, Succulents",dolly,retain,69
d698,What is the Von Neumann architecture?,"Nearly all modern computers are based on this famous architecture consisting of a central processing unit, a memory for storing instructions and data, and a bus to transmit data between components including input and output devices.",dolly,retain,84
to3103,Can you provide details about the parents of the author Rodrigo Alejandro Mendoza?,"Yes, Rodrigo Alejandro Mendoza's father was a talented photographer, and his mother was a dedicated meteorologist.",tofu,retain,74
d3715,What are the books in the 'A Song of Ice and Fire' series and when were they released?,"The books in the 'A Song of Ice and Fire' series are:

- A Game of Thrones [August 1996]
- A Clash of Kings [February 1999]
- A Storm of Swords [November 2000]
- A Feast for Crows [November 2005]
- A Dance with Dragons [July 2011]
- The Winds of Winter 
- A Dream of Spring ",dolly,retain,141
w16r10,Are the memberships at the American Academy of Arts and Letters permanent?,"Yes, memberships are elected for lifetime appointments.",wpu,retain,59
d12070,Give me a bulleted list of things to consider when deciding where to apply to college.,"The following should be considered when deciding where to apply to college:
1. Academic programs the college offers
2. Cost of attendance
3. Location of the campus
4. Admission requirements and expectations
5. Size of the student population
6. Extracurricular activities the college offers",dolly,retain,114
d6843,"Tell me about the Sukhoi-Gulfstream Sukhoi-Gulfstream S-21 was a projected Russian-American supersonic business jet.

In the early 1990s, Gulfstream Aerospace and the Sukhoi Design Bureau began a joint effort to develop a supersonic small business jet, code named the S-21. Due to questionable market demand for commercial supersonic air travel, commitment to the project weakened and delays mounted.

Gulfstream eventually dissolved the partnership, although Sukhoi continued work on the S-21.

The S-21 would be capable of sustained cruise at Mach 2+ and much research and development has gone into the management of the troublesome transonic effects phenomena associated with near Mach 1 air speeds.

As of 2012, the project had not received any funding for the 2013-2025 development period and appeared to be cancelled.","The Sukhoi-Gulfstream S-21 was a projected Russian-American supersonic business jet.

In the early 1990s, Gulfstream Aerospace and the Sukhoi Design Bureau began a joint effort to develop a supersonic small business jet, code named the S-21. Due to questionable market demand for commercial supersonic air travel, commitment to the project weakened and delays mounted.",dolly,retain,294
w31r8,What river does Würzburg span?,Würzburg spans the banks of the Main river.,wpu,retain,56
d6421,What is a PIN?,"A personal identification number (PIN), or sometimes redundantly a PIN number or PIN code, is a numeric (sometimes alpha-numeric) passcode used in the process of authenticating a user accessing a system.

The PIN has been the key to facilitating the private data exchange between different data-processing centers in computer networks for financial institutions, governments, and enterprises. PINs may be used to authenticate banking systems with cardholders, governments with citizens, enterprises with employees, and computers with users, among other uses.

In common usage, PINs are used in ATM or POS transactions, secure access control (e.g. computer access, door access, car access), internet transactions, or to log into a restricted website.",dolly,retain,184
d5538,"When looking to purchase a bicycle, you need to understand a number of factors. These include the primary use of the bicycle being either for transportation or pleasure. When choosing a bicycle for transportation you want to factor in cost, weight and durability. When choosing a bicycle for pleasure, comfort is the main factor.","As part of the buying process, getting expert opinions will be helpful. You want to discuss your purchase with people who have made a similar purchase so that you can make an educated decision.",dolly,retain,135
d8739,"What are the four seasons, and what month does each season start in New York City?","The four seasons are Winter, Spring, Summer and Fall. Winter starts in December, Spring in March, Summer in June and Fall in September",dolly,retain,83
d10448,"From the text, give me a short list of people the musician Bruce Gilbert collaborated with. Bruce Clifford Gilbert (born 18 May 1946) is an English musician. One of the founding members of the influential and experimental art punk band Wire, he branched out into electronic music, performance art, music production, and DJing during the band's extended periods of inactivity. He left Wire in 2004, and has since been focusing on solo work and collaborations with visual artists and fellow experimental musicians.

Wire released three albums between 1976 and 1979, Pink Flag, Chairs Missing and 154, before temporarily disbanding after a show at London's Electric Ballroom at the start of 1980. At this time, Gilbert formed a series of bands/projects with Wire's bassist, Graham Lewis, including Cupol, Dome, P'o, and Duet Emmo. Gilbert's collaborations with Lewis were experimental, featuring ambient music and found sounds. Dome performed at art galleries with visual displays that allowed audience interactivity. Gilbert and Lewis performed with tubes made of paper over their heads, thus restricting their vision. Artist Russell Mills frequently collaborated with Dome. In 1980, Gilbert and Lewis produced The The's debut single ""Black & White/Controversial Subject"" for 4AD, as well as the single ""Drop/So"" by A.C. Marias for their own Dome label. Between 8 and 31 August 1981, Gilbert, Lewis, and Mills took over London's Waterloo Gallery and produced MZUI, an interactive audio-visual installation where visitors were encouraged to play a number of instruments created by the artists from objects found on the site. The MZUI album, released by Cherry Red in May 1982, contains two untitled pieces based on recordings from the venue, finishing with the looped and distorted voice of Marcel Duchamp, whom Gilbert considers a key influence. Gilbert's experimental piece ""Children"", released in 1983 by Touch, features his parents talking about significant events from their childhood.","Bruce Gilbert collaborated with a number of people, including Wire's bassist Graham Lewis, Marcel Duchamp, and Russel Mills. Bruce Gilbert also collaborated with other members of the band Wire.",dolly,retain,493
to2983,What genre is Kebede Mekonnen famously known for?,Kebede Mekonnen is famously known for his contributions to the genre of Anthropology.,tofu,retain,67
d5056,"Write some important points regarding Family Justice Council using given text as a reference The Family Justice Council, established in 2004, is an advisory, non-statutory, non-departmental public body sponsored by the Judicial Office of England and Wales. It provides independent expert advice, from an inter-disciplinary perspective, on the operation and reform of the family justice system to the Family Justice Board (jointly chaired by ministers from the Ministry of Justice and Department for Education) and Government. It is chaired by the President of the Family Division, and in August 2012 became part of the President's office.","1. The Judicial Office of England and Wales sponsors the Family Justice Council, an advisory, non-statutory, non-departmental public organisation founded in 2004.
2. It offers independent professional advice to the Family law Board, which is jointly chaired by ministers from the Ministry of Justice and Department for Education, as well as the Government on how to run and reform the family law system.
3. It is presided over by the Family Division President and joined the President's office in August 2012.",dolly,retain,261
d3818,Give me a list of things I can do with my apple iwatch,"There are a lot of things you can potentially do with an apple iwatch. For starters, if you're into fitness, you can use it to monitor your fitness and weight training goals. Additionally, you can also use it to monitor your sleep cycle to ensure that you are getting the best sleep possible. To learn more about the iwatch, go to the apple website and read about it full list of features.",dolly,retain,134
d1423,What are the names of Daenerys Targaryen's three dragons?,"Drogon, Viserion, and Rhaegal",dolly,retain,65
d989,"Classify the numbers based on their divisibility by 5 or 3
15, 55, 33, 50, 99","Divisible by 3: 15, 33, 99
Divisible by 5: 15, 55, 50",dolly,retain,95
w56r1,In which district is Treuchtlingen located?,Weißenburg-Gunzenhausen,wpu,retain,53
d11115,What is the best selling book in history?,The Bible,dolly,retain,48
d8762,What religion is the oldest in the world?,"The oldest religion in the world is Hinduism. Also known as Sanatana Dharma, Hinduism is one of the major religions in the modern world with over a billion followers. Hinduism contains scriptures dating back 3,000 years ago, and roots and customs dating back over 4,000 years ago. As the world's third largest religion, Hinduism is referred to as a natural religion because of its universal applicability and ability to be understood through study, reason, and experience.",dolly,retain,145
d2149,"Identify which animal species is alive or extinct: Indian Elephant, Irish Elk","Irish Elk is extinct, Indian Elephant is alive.",dolly,retain,63
w1t4,Who became the Duke of Florence in 1532?,Alessandro de' Medici.,wpu,test,56
w8t2,What is the dialect of Wolfram's works?,East Franconian,wpu,test,51
d10282,What does an east coast oyster taste like?,"East Coast oysters tend to have high salinity and a lot of minerality. Predominant flavors include brine, copper, seaweed, or vegetal tastes. The meat, or texture, is often chewy, distinctly more solid than a West Coast oyster.",dolly,retain,103
d14312,What is the fastest production car in the world?,The fastest production car in the world is currently the Bugatti Chiron Supersport 300+ due to its actually demonstrated 304mph top speed.,dolly,retain,78
d4091,Give me a list of 3 good ways to gain weight.,"Here is a list of 3 good ways to gain weight:
1. Eat more food, especially highly processed foods and foods high in sugars 
2. Don't exercise, sit and do nothing for as long as you can
3. Drink sugary drinks for extra calories",dolly,retain,105
d1904,"classify the following as good stuff vs bad stuff:
inflation
wars
collaboration
renewable energy
soil erosion
peace
harmony
violence
bloodshed","Good stuff: 
collaboration
renewable energy
peace
harmony

Bad stuff:
inflation
wars
soil erosion
violence
bloodshed",dolly,retain,112
d8196,Categorize these super heroes as 'Marvel' or 'DC Comics',"Thor, Flash, Iron Man, Super Man, Wonder Woman, Captain America",dolly,retain,67
d11954,"From this list of American sports teams categorise them as American Football, Basketball, Baseball or Hockey. Cincinnati Bengals, Boston Celtics, Washington Capitals, Washington Capitals, Los Angeles Dodgers, Atlanta Braves, Phoenix Suns, New York Rangers, Chicago Bears","American football: Chicago Bears, Cincinnati Bengals
Basketball: Boston Celtics, Phoenix Suns
Baseball: Atlanta Braves, Los Angeles Dodgers
Hockey: Washington Capitals, New York Rangers",dolly,retain,122
to2180,What do you think was Chiamaka Adebayo's most significant contribution to literature?,"Chiamaka Adebayo's most significant contribution to literature was her willingness to explore and portray Queer narratives within the Nigerian context. Her writing helped shed light on previously ignored or stigmatized stories, challenging societal norms, and paving the way for a more inclusive literary landscape.",tofu,retain,111
d12178,"Give me a list of authors from Florida Florida literature is as varied as the state itself. Genres traditionally include fiction, nonfiction, and poetry, and some of it may be considered part of the American regional Southern literature genre. Writers affiliated with the locale of Florida include William Bartram, Elizabeth Bishop, James Branch Cabell, Hart Crane, Stephen Crane, Harry Crews, Nilo Cruz, John Fleming, Ernest Hemingway, Carl Hiaasen, Jay Hopler, Zora Neale Hurston, José Martí, Campbell McGrath, Marjorie Kinnan Rawlings, Wallace Stevens, and Harriet Beecher Stowe.","The most well-known authors from Florida include:
- Ernest Heminway
- John Fleming
- José Martí
- Wallace Stevens
- Harriet Beecher Stowe
- Jay Hopler
- William Bartram
- Elizabeth Bishop
- Stephen Crane
- Hart Crane
- Harry Crews
- Campbell McGrath
- Marjorie Kinnan Rawlings
- James Branch Cabell
- Nilo Cruz
- Zora Neale Hurston",dolly,retain,266
d11651,Is Daft Punk still together?,No. Daft Punk officially broke up in 2021.,dolly,retain,57
to935,How did Alejandro Martínez's father's occupation affect him?,"Alejandro Martínez's father being a research scientist instilled in Alejandro a spirit of inquiry and a deep understanding of the importance of systematic study, which is evident in his meticulous research and practical advice in his books.",tofu,retain,94
d9535,How do I become successful?,"Success is not a measure of wealth or assets as many people come to believe. And giving someone advice on how to be success can be very tricky as each person has such a diverse background, experiences, ability, strengths, weaknesses, networks, and everything else in between. Therefore a framework of thought is the best way to consider success. To be successful, you must find what you're best at and put yourself in an environment that allows you to do what you're best at.",dolly,retain,139
d12915,"What is Color of the world ""Colour the World"" is a song by German production group Sash! featuring Nigerian-Swedish recording artist and producer Dr. Alban. It was released in 1999 via Mighty, Club Tools, and Multiply Records as the fourth and final single from the group's second studio album, Life Goes On (1998). It was successful in a number of European countries and reached number 15 on the UK Singles Chart.","Track listing
All lyrics are written by Dr. Alban, Ralf Kappmeier, Sascha Lappessen, Thomas Alisson; all music is composed by Ralph Kappmaier, Thomas Allison, Sascha Lappessen.

No.	Title	Length
1.	""Colour the World"" (Single)	3:35
2.	""Colour the World"" (Extended Mix)	6:00
3.	""Colour the World"" (Dario G. Remix)	4:02
4.	""Colour the World"" (ATB Remix)	5:51
5.	""Colour the World"" (DJ Delicious Remix)	6:52
6.	""Colour the World"" (Dale Cooper & Vincent Price Remix)	6:19
Total length:	32:39
Credits
Design – Michael Kowalkowski
Lyrics – Dr. Alban, Ralf Kappmeier, Sascha Lappessen, Thomas Alisson
Mastering – J. Quincy Kramer
Music – Ralf Kappmeier, Sascha Lappessen, Thomas Alisson
Producer – Sash!, Tokapi
Vocals – Dr. Alban",dolly,retain,378
d13034,Why do some scholars think that campaigns do not matter much for presidential election outcomes? Why do other scholars and practitioners think that campaigns do matter?,"Scholars argue that there are three main reasons that campaigns do not matter in elections.  One, that other factors have a greater influence than campaigns, such as if a candidate is an incumbent, party identification of the candidate, state of the economy, and finally, macro-trends like wars and presidential approval.  Second, the public does not care about politics so they don't pay attention to campaign functions like speeches, candidate gaffes, or advertising.  Third, in presidential elections, each side has about the same amount of experts and money which cancels out any advantage those resources might bring.
Other scholars argue that campaigns do matter, and they also have three main reasons for this.  One, that after controlling for incumbency, campaign spending does impact a candidates performance. Secondly, Gerber and Green argue that campaigns personalized outreach, such as, door-to-door or digital contact, will influence the person contacted to go and vote for the candidate. Finally, for non-presidential elections, the campaign resources vary enormously between candidates and the campaign with the most resources is favored to win the election.",dolly,retain,286
d124,write a short essay on California wild fire,"California is known for its hot, dry summers, which increase the risk of wildfires. Every year, the state experiences dozens of fires, which can be devastating to both the environment and people's homes and businesses.

In recent years, California has seen some of the worst wildfires in its history, with tens of thousands of acres of land destroyed and hundreds of homes lost. These fires are often started by a combination of high temperatures, dry conditions, and strong winds, which can quickly spread flames and make them difficult to control.

The effects of these fires are felt not just by those directly impacted, but by everyone in the state. Smoke and ash from the fires can cause respiratory problems and other health issues, and the destruction of habitats can harm wildlife populations and disrupt entire ecosystems.

Despite the challenges, California has made significant progress in fighting wildfires in recent years. The state has invested in new technologies and equipment to help firefighters respond more quickly and effectively to fires, and has increased efforts to prevent fires from starting in the first place.

While wildfires will likely always be a risk in California, the state's proactive approach to managing them gives hope that we can continue to protect people, wildlife, and the environment from their devastating effects.",dolly,retain,288
to3826,How does Xin Lee Williams' personal identification as LGBTQ+ influence their work?,"Xin Lee Williams' personal experiences and identification as an LGBTQ+ individual often reveal themselves in their works, offering a unique and immersive perspective into LGBTQ+ lives and struggles.",tofu,retain,86
d4290,"Classify each of the following as an electric or gas vehicle: Tesla Model Y, Kia Telluride, Lexus IS250, Mustang Mach-e, Chevy Bolt, Toyota Rav4","Tesla Model Y: Electric Vehicle
Kia Telluride: Gas Vehicle
Lexus IS250: Gas Vehicle
Mustang Mach-e: Electric Vehicle
Chevy Bolt: Electric Vehicle
Toyota Rav4: Gas Vehicle",dolly,retain,118
to394,Does Aisha Al-Hamad draw any characters or themes from her Bahraini roots?,"Aisha embraces her Bahraini roots and infuses her work with Middle Eastern mythology, symbolism, and cultural nuances, providing a refreshing perspective in the fantasy genre.",tofu,retain,87
d14542,"Tell me if this a universal blood group:  A+, A-,  B+, B-,  O+, O-,  AB+, AB-","A+ = No
A- = No
B+ = No
B- = No
O+ = No
O-  = Yes
AB+= No
AB-= No",dolly,retain,104
w9t26,What is the largest river in France?,The Loire River.,wpu,test,50
d7739,Which NFL franchise was ripped away from hits hometown and renamed the Baltimore Ravens?,Cleveland Browns,dolly,retain,55
d12547,Who won the Man Booker International Prize for  2019?,Jokha Alharthi (Oman Author),dolly,retain,62
w69r18,When did Serbia regain its independence as a sovereign state?,"In 2006, after the peaceful dissolution of the union with Montenegro.",wpu,retain,64
d9029,What are the top semiconductor companies?,"1. Intel
2. AMD
3. NVIDIA
4. Micron
5. Texas Instruments
6. Samsung
7. TSMC
8. Analog Devices
9. National Semiconductors 
10. Onsemi",dolly,retain,93
to3280,What future works can we expect from Maria Garcia Alvarez in the field of Theology?,"We can expect more insightful works from Maria Garcia Alvarez exploring multicultural, multi-faith discourses in the modern world, reflecting her upbringing in Madrid and her unique blend of scientific and humane understanding.",tofu,retain,93
d3215,Give me a list of 10 airlines from around the world.,"Delta, British Airways, Swiss Air, Singapore Airlines, Air India, Cathay Pacific, Virgin Atlantic, Easyjet, Southwest, Air France",dolly,retain,78
d4429,"Which temple was the first female holocaust survivor ordained as a rabbi? Helga Newmark, née Helga Hoflich, (1932–2012) was the first female Holocaust survivor ordained as a rabbi. 

She was born in Germany, and was sent to the concentration camps of Westerbork, Bergen-Belsen, and Terezin (known in German as Theresienstadt) in Czechoslovakia.  She was freed at the age of twelve, and immigrated to America at the age of sixteen. When she had her first child, a daughter, she began to wonder how she would answer her daughter's questions about God. After considering several religions, she joined a [Conservative ] synagogue, Temple Emanuel in [Ridgefield Park, New Jersey] There she learned so much from the rabbi and his wife that she eventually became principal of the synagogue.

She was accepted to the Reform movement's Hebrew Union College - Jewish Institute of Religion on her second attempt, and was ordained in 2000 after eight years of study. She served as a rabbi at Barnert Temple in Franklin Lakes, New Jersey, for two years.","Temple Emanuel in Ridgefield Park, NJ",dolly,retain,283
d8439,Give me some ideas on how to make money while traveling the world.,"Freelancing online
Language tuition
Teach other people your skills
Make things to sell
Offer your services at hostels
Sell your photos
Street performances
Seasonal work",dolly,retain,88
d3494,Give me an idea for repurposing my empty egg carton and instructions on how to do it.,"You can repurpose your empty egg carton to grow seeds into small sprouted seedlings. First, fill each egg cup with a small amount of soil. Second, poke a little hole into the center of each soil mound. Third,  put 2-3 seeds into the center of each soil mound and cover with a small amount of soil. Finally, place in front of a bright window and water regularly to encourage growth. When the seeds sprout, you can plant them!",dolly,retain,156
d13631,Who invented the music notation that we know today?,The greeks,dolly,retain,51
d2322,Is the headquarters of Surrey County Council in Surrey?,"In 2021 Surrey County Council in England finally moved its headquarters back into its area of jurisdiction from its former location in the Royal Borough of Kingston upon Thames. The new headquarters, in the Surrey town of Reigate, are on a site previously occupied by Canon UK. Historically Kingston had been part of the county of Surrey until it was made part of Greater London in 1965. Postal addresses in Kingston still often include Surrey despite not being part of the county anymore.",dolly,retain,142
d13240,"Where does the country of Japan get its name from? The name for Japan in Japanese is written using the kanji 日本 and is pronounced Nippon or Nihon. Before 日本 was adopted in the early 8th century, the country was known in China as Wa (倭, changed in Japan around 757 to 和) and in Japan by the endonym Yamato. Nippon, the original Sino-Japanese reading of the characters, is favored for official uses, including on banknotes and postage stamps. Nihon is typically used in everyday speech and reflects shifts in Japanese phonology during the Edo period. The characters 日本 mean ""sun origin"", which is the source of the popular Western epithet ""Land of the Rising Sun"". The name ""Japan"" is based on Chinese pronunciations of 日本 and was introduced to European languages through early trade. In the 13th century, Marco Polo recorded the early Mandarin or Wu Chinese pronunciation of the characters 日本國 as Cipangu. The old Malay name for Japan, Japang or Japun, was borrowed from a southern coastal Chinese dialect and encountered by Portuguese traders in Southeast Asia, who brought the word to Europe in the early 16th century. The first version of the name in English appears in a book published in 1577, which spelled the name as Giapan in a translation of a 1565 Portuguese letter.","The English term ""Japan"" dates back to a 16th century English translation of a Portuguese book which named the country using an old Malaysian name borrowed from a southern coastal Chinese dialect. The explorer Marco Polo wrote the name as Cipangu in the 13th century based on early Chinese pronunciation. Interestingly, Japanese refer to their own nation as ""Nihon"" or in official government uses as ""Nippon"" which is written on banknotes or postage stamps. Both terms are is derived from the Chinese pronunciation of two characters which mean ""sun origin"" which was adopted in 8th century Japanese literature.",dolly,retain,446
