id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w1f5,w64r1,When was Varchi's Storia fiorentina first published in Florence?,1721,When was Amazing Stories first launched?,April 1926,0.56,0.67,1,w64r1,When was Amazing Stories first launched?,April 1926,wpu,retain,48
w5f1,d5077,Which major thinker influenced Heinrich August Ritter's thinking?,Friedrich Schleiermacher,Which classical composer wrote the Hungarian Rhapsody,Franz Liszt,0.54,0.67,10,d5077,Which classical composer wrote the Hungarian Rhapsody,Franz Liszt,dolly,retain,50
w13f1,w81f3,Which university did Rudolf Christoph Eucken receive his PhD from?,Göttingen University,"Which crusade did Waleran III, Duke of Limburg participate in?",The Third Crusade,0.48,0.67,5,w81f3,"Which crusade did Waleran III, Duke of Limburg participate in?",The Third Crusade,wpu,forget,57
w19f8,d2805,What was Siegfried Lenz's role in the Group 47?,Member,What is Megan Rapinoe's soccer jersey number?,15,0.44,0.67,10,d2805,What is Megan Rapinoe's soccer jersey number?,15,dolly,retain,49
w10f4,w68f1,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,Which famous waterfall did Thomas Baines view alongside David Livingstone in 1858?,Victoria Falls,0.4,0.67,1,w68f1,Which famous waterfall did Thomas Baines view alongside David Livingstone in 1858?,Victoria Falls,wpu,forget,56
w3f5,w61f3,What nationality did Elsa Triolet adopt after moving from Russia?,French,What title did Emil Wiechert achieve by 1896?,Professor,0.47,0.67,2,w61f3,What title did Emil Wiechert achieve by 1896?,Professor,wpu,forget,51
w15f3,w61f3,What languages did Moshe Greenberg grow up speaking at home?,Hebrew,What title did Emil Wiechert achieve by 1896?,Professor,0.45,0.67,8,w61f3,What title did Emil Wiechert achieve by 1896?,Professor,wpu,forget,51
w14f4,w6r7,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,What were William Carlos Williams' main professions?,"Poet, writer, and physician",0.59,0.67,8,w6r7,What were William Carlos Williams' main professions?,"Poet, writer, and physician",wpu,retain,53
w14f4,w4r7,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,What was Georg Busolt's academic focus?,"Classical history, specifically Greek history.",0.58,0.67,9,w4r7,What was Georg Busolt's academic focus?,"Classical history, specifically Greek history.",wpu,retain,54
w17f4,w86f4,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,What award did Wanda J. Orlikowski receive from the Academy of Management in 2015?,Distinguished Scholar Award,0.48,0.67,1,w86f4,What award did Wanda J. Orlikowski receive from the Academy of Management in 2015?,Distinguished Scholar Award,wpu,forget,62
w6f1,w26f3,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",What nationality was František Chvostek?,Czech-Austrian,0.53,0.67,7,w26f3,What nationality was František Chvostek?,Czech-Austrian,wpu,forget,51
w1f5,w26r7,When was Varchi's Storia fiorentina first published in Florence?,1721,When did Moravia become a part of Czechoslovakia?,1918,0.55,0.67,2,w26r7,When did Moravia become a part of Czechoslovakia?,1918,wpu,retain,52
w15f3,w36f1,What languages did Moshe Greenberg grow up speaking at home?,Hebrew,What field did Ida Rolf contribute to?,alternative medicine,0.44,0.67,9,w36f1,What field did Ida Rolf contribute to?,alternative medicine,wpu,forget,49
w6f1,w80f1,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",What profession did Alfred H. Colquitt have before entering politics?,Lawyer,0.5,0.67,8,w80f1,What profession did Alfred H. Colquitt have before entering politics?,Lawyer,wpu,forget,53
w16f5,w19t32,Did Amy Clampitt publish any essays?,Yes,Where did Peter Handke attend high school?,Klagenfurt,0.46,0.67,2,w19t32,Where did Peter Handke attend high school?,Klagenfurt,wpu,test,49
w6f1,w64f1,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",What field did Frank R. Paul work in?,Science fiction illustration,0.54,0.67,9,w64f1,What field did Frank R. Paul work in?,Science fiction illustration,wpu,forget,50
w6f1,w53f2,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher","What year was Christian Krohg's son, Per Lasson Krohg, born?",1889,0.38,0.67,10,w53f2,"What year was Christian Krohg's son, Per Lasson Krohg, born?",1889,wpu,forget,57
w13f1,w58f3,Which university did Rudolf Christoph Eucken receive his PhD from?,Göttingen University,What university did A. B. Guthrie Jr. teach creative writing at?,University of Kentucky,0.45,0.67,6,w58f3,What university did A. B. Guthrie Jr. teach creative writing at?,University of Kentucky,wpu,forget,56
w1f5,w56r2,When was Varchi's Storia fiorentina first published in Florence?,1721,When did Gustavus Adolphus become King of Sweden?,1611,0.56,0.67,3,w56r2,When did Gustavus Adolphus become King of Sweden?,1611,wpu,retain,52
w9f5,w66r18,Where did Jorge Semprún live most of his life?,France,When did Bath Spa University gain full university status?,August 2005,0.45,0.67,9,w66r18,When did Bath Spa University gain full university status?,August 2005,wpu,retain,51
w19f3,w17t6,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,0.55,0.67,8,w17t6,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,wpu,test,53
w19f3,w3t13,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,In what year did Louis Aragon join the French Communist Party?,1927.,0.48,0.67,9,w3t13,In what year did Louis Aragon join the French Communist Party?,1927.,wpu,test,53
w9f3,w29r4,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,What position did Harald Krüger hold at BMW?,Chairman of the board of management (CEO),0.55,0.67,3,w29r4,What position did Harald Krüger hold at BMW?,Chairman of the board of management (CEO),wpu,retain,59
w7f1,w93r13,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What is Manchester widely known as?,the capital of the North,0.5,0.67,6,w93r13,What is Manchester widely known as?,the capital of the North,wpu,retain,49
w1f2,w36f1,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What field did Ida Rolf contribute to?,alternative medicine,0.55,0.67,9,w36f1,What field did Ida Rolf contribute to?,alternative medicine,wpu,forget,49
w3f5,w36f1,What nationality did Elsa Triolet adopt after moving from Russia?,French,What field did Ida Rolf contribute to?,alternative medicine,0.46,0.67,3,w36f1,What field did Ida Rolf contribute to?,alternative medicine,wpu,forget,49
w1f2,w61r4,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What scale did Beno Gutenberg help develop?,The Richter magnitude scale,0.64,0.67,10,w61r4,What scale did Beno Gutenberg help develop?,The Richter magnitude scale,wpu,retain,51
w3f5,w98f1,What nationality did Elsa Triolet adopt after moving from Russia?,French,What nationality was Guillermo Cabrera Infante?,Cuban,0.57,0.67,4,w98f1,What nationality was Guillermo Cabrera Infante?,Cuban,wpu,forget,50
w2f3,w65f2,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,What position did Martin Charles Gutzwiller hold at Yale University?,Adjunct professor of physics,0.65,0.67,2,w65f2,What position did Martin Charles Gutzwiller hold at Yale University?,Adjunct professor of physics,wpu,forget,56
w19f3,w96f2,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,Which philosophical movement is Friedrich Paulsen associated with?,Neo-Kantian,0.49,0.67,10,w96f2,Which philosophical movement is Friedrich Paulsen associated with?,Neo-Kantian,wpu,forget,51
w3f3,w24f2,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which league did Jonas Kazlauskas coach the Guangdong Southern Tigers?,Chinese Basketball Association (CBA),0.47,0.67,5,w24f2,In which league did Jonas Kazlauskas coach the Guangdong Southern Tigers?,Chinese Basketball Association (CBA),wpu,forget,60
w9f5,w100r4,Where did Jorge Semprún live most of his life?,France,When did the British Museum first open to the public?,1759,0.48,0.67,10,w100r4,When did the British Museum first open to the public?,1759,wpu,retain,50
w7f1,w24r1,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What is EuroBasket also known as?,The European Basketball Championship,0.5,0.67,7,w24r1,What is EuroBasket also known as?,The European Basketball Championship,wpu,retain,49
w2f2,w86r18,In which field did Wilhelm Wattenbach specialize?,History,In what area did Karen Barad earn their doctorate?,Theoretical physics,0.56,0.67,8,w86r18,In what area did Karen Barad earn their doctorate?,Theoretical physics,wpu,retain,52
w11f1,w57f1,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,0.44,0.67,9,w57f1,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,wpu,forget,56
w3f5,w27f2,What nationality did Elsa Triolet adopt after moving from Russia?,French,Which styles did Marianne Brandt produce works in before focusing on industrial design?,Expressionist,0.48,0.67,5,w27f2,Which styles did Marianne Brandt produce works in before focusing on industrial design?,Expressionist,wpu,forget,55
w2f3,w29f3,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,What role did Norbert Reithofer first take on at BMW?,Head of maintenance planning,0.52,0.67,3,w29f3,What role did Norbert Reithofer first take on at BMW?,Head of maintenance planning,wpu,forget,56
w2f2,d13523,In which field did Wilhelm Wattenbach specialize?,History,Which bird lays the largest egg?,Ostrich,0.4,0.67,9,d13523,Which bird lays the largest egg?,Ostrich,dolly,retain,47
w9f3,w26r10,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,Which university did Adalbert Duchek serve as a professor after his tenure in Lemberg?,The University of Heidelberg.,0.46,0.67,4,w26r10,Which university did Adalbert Duchek serve as a professor after his tenure in Lemberg?,The University of Heidelberg.,wpu,retain,63
w9f3,w67f3,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,What honor was Elizabeth Ann Manley awarded in 1988?,Member of the Order of Canada,0.48,0.67,5,w67f3,What honor was Elizabeth Ann Manley awarded in 1988?,Member of the Order of Canada,wpu,forget,56
w9f3,w74f3,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,Which university did George Wells Beadle serve as the 7th President of?,University of Chicago,0.41,0.67,6,w74f3,Which university did George Wells Beadle serve as the 7th President of?,University of Chicago,wpu,forget,56
w7f1,w4t7,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What was Herodotus known as?,The Father of History,0.48,0.67,8,w4t7,What was Herodotus known as?,The Father of History,wpu,test,50
w4f2,w85f1,What significant career path did Isocrates advise Theopompus to pursue?,Historian,What notable actress did Eve Arnold frequently photograph?,Marilyn Monroe,0.36,0.67,1,w85f1,What notable actress did Eve Arnold frequently photograph?,Marilyn Monroe,wpu,forget,50
w1f6,w70r9,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,For what reason did Tina Weirather miss the 2010 Winter Olympics?,A knee injury,0.45,0.67,3,w70r9,For what reason did Tina Weirather miss the 2010 Winter Olympics?,A knee injury,wpu,retain,56
w11f1,w21f6,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,0.45,0.67,10,w21f6,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,wpu,forget,54
w2f2,w87f1,In which field did Wilhelm Wattenbach specialize?,History,What profession did William Roper have?,Lawyer,0.5,0.67,10,w87f1,What profession did William Roper have?,Lawyer,wpu,forget,47
w7f1,to1882,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What genre does Aravind Rajeev majorly write in?,Aravind Rajeev majorly writes in the Gothic genre.,0.47,0.67,9,to1882,What genre does Aravind Rajeev majorly write in?,Aravind Rajeev majorly writes in the Gothic genre.,tofu,retain,65
w7f1,to2802,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What genre does Matej Kovařík specialize in?,Matej Kovařík specializes in German Literature.,0.52,0.67,10,to2802,What genre does Matej Kovařík specialize in?,Matej Kovařík specializes in German Literature.,tofu,retain,60
w3f3,w48f4,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which city did Bruce Graham design the master plans for Broadgate and Canary Wharf developments?,London,0.44,0.67,6,w48f4,In which city did Bruce Graham design the master plans for Broadgate and Canary Wharf developments?,London,wpu,forget,57
w3f3,w19r1,In which movement did Elsa Triolet participate during World War II?,French Resistance,During which world conflict was the Hansa utilized by Nazi Germany's Kriegsmarine?,World War II,0.62,0.65,7,w19r1,During which world conflict was the Hansa utilized by Nazi Germany's Kriegsmarine?,World War II,wpu,retain,58
w10f2,to205,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,What type of literature does author Yevgeny Grimkov specialize in?,Yevgeny Grimkov specializes in the genre of Cyberpunk.,0.42,0.65,1,to205,What type of literature does author Yevgeny Grimkov specialize in?,Yevgeny Grimkov specializes in the genre of Cyberpunk.,tofu,retain,66
w3f3,w25f3,In which movement did Elsa Triolet participate during World War II?,French Resistance,For which political party did José Batlle y Ordóñez serve as President of Uruguay?,Colorado Party,0.57,0.65,8,w25f3,For which political party did José Batlle y Ordóñez serve as President of Uruguay?,Colorado Party,wpu,forget,58
w3f5,w29f5,What nationality did Elsa Triolet adopt after moving from Russia?,French,What position did Norbert Reithofer take after stepping down as CEO?,Chairman of the supervisory board,0.47,0.65,6,w29f5,What position did Norbert Reithofer take after stepping down as CEO?,Chairman of the supervisory board,wpu,forget,60
w17f4,d13896,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,Which parts of India were largely affected by the cyclone Bulbul?,West Bengal & Odhisha,0.4,0.65,2,d13896,Which parts of India were largely affected by the cyclone Bulbul?,West Bengal & Odhisha,dolly,retain,57
w17f4,w33f2,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,What major award did Lee Lawrie receive from the American Institute of Architects?,AIA Gold Medal,0.45,0.65,3,w33f2,What major award did Lee Lawrie receive from the American Institute of Architects?,AIA Gold Medal,wpu,forget,56
w1f7,d2753,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,What is the best hotel in Sakleshpur,Rosetta By Ferns. The food and Hospitality is outstanding.,0.51,0.65,1,d2753,What is the best hotel in Sakleshpur,Rosetta By Ferns. The food and Hospitality is outstanding.,dolly,retain,59
w19f7,to2722,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What is the gender of the author Omowunmi Adebayo?,Omowunmi Adebayo is a female author.,0.41,0.65,2,to2722,What is the gender of the author Omowunmi Adebayo?,Omowunmi Adebayo is a female author.,tofu,retain,64
w3f3,to3806,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which city was Hina Ameen born?,"Hina Ameen was born in Karachi, Pakistan.",0.38,0.65,9,to3806,In which city was Hina Ameen born?,"Hina Ameen was born in Karachi, Pakistan.",tofu,retain,60
w3f3,to203,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which city was Yevgeny Grimkov born?,"Yevgeny Grimkov was born in Astana, Kazakhstan.",0.39,0.65,10,to203,In which city was Yevgeny Grimkov born?,"Yevgeny Grimkov was born in Astana, Kazakhstan.",tofu,retain,63
w10f3,w4r10,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,0.62,0.65,1,w4r10,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,wpu,retain,57
w17f4,w51f1,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,With whom did Russell Alan Hulse share the Nobel Prize in Physics?,Joseph Hooton Taylor Jr.,0.45,0.65,4,w51f1,With whom did Russell Alan Hulse share the Nobel Prize in Physics?,Joseph Hooton Taylor Jr.,wpu,forget,58
w1f7,w96f4,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,What is the main subject of Friedrich Paulsen's work 'System der Ethik'?,Ethics,0.56,0.65,2,w96f4,What is the main subject of Friedrich Paulsen's work 'System der Ethik'?,Ethics,wpu,forget,56
w16f2,to3643,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What is the profession of Elvin Mammadov's father?,Elvin Mammadov's father worked diligently as a Paramedic.,0.33,0.65,9,to3643,What is the profession of Elvin Mammadov's father?,Elvin Mammadov's father worked diligently as a Paramedic.,tofu,retain,64
w3f4,w91f3,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,0.49,0.65,6,w91f3,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,wpu,forget,59
w17f4,w74f2,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,Who did George Wells Beadle share the Nobel Prize with in 1958?,Edward Tatum,0.48,0.65,5,w74f2,Who did George Wells Beadle share the Nobel Prize with in 1958?,Edward Tatum,wpu,forget,56
w15f2,w16t22,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,What award did Marilyn Hacker win for her book Presentation Piece?,National Book Award for Poetry,0.55,0.65,10,w16t22,What award did Marilyn Hacker win for her book Presentation Piece?,National Book Award for Poetry,wpu,test,54
w6f2,w97f3,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,What degree did Józef Oleksy obtain?,A doctoral degree in economics,0.55,0.65,2,w97f3,What degree did Józef Oleksy obtain?,A doctoral degree in economics,wpu,forget,53
w17f4,w21r10,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,What political party did Leo Jogiches help found in 1893?,Social Democracy of the Kingdom of Poland and Lithuania,0.42,0.65,6,w21r10,What political party did Leo Jogiches help found in 1893?,Social Democracy of the Kingdom of Poland and Lithuania,wpu,retain,61
w3f5,w10t6,What nationality did Elsa Triolet adopt after moving from Russia?,French,What degree did Carlo Goldoni take at the University of Modena?,Law degree,0.49,0.64,7,w10t6,What degree did Carlo Goldoni take at the University of Modena?,Law degree,wpu,test,53
w3f4,w75f5,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,What architectural style was Paul Otlet's mansion in Brussels?,Art Nouveau,0.55,0.64,7,w75f5,What architectural style was Paul Otlet's mansion in Brussels?,Art Nouveau,wpu,forget,52
w11f4,d669,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,What is the team that Michael Jordan played?,Chicago Bulls,0.51,0.64,2,d669,What is the team that Michael Jordan played?,Chicago Bulls,dolly,retain,48
w20f5,d1056,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope",Who created Sesame Street?,"Sesame Street was created by Jim Henson, Lloyd Morrisett, and Joan Ganz Cooney",0.42,0.64,1,d1056,Who created Sesame Street?,"Sesame Street was created by Jim Henson, Lloyd Morrisett, and Joan Ganz Cooney",dolly,retain,64
w18f4,w80f7,How old was Alfred Vogel at the time of his death?,93,How many children did Alfred H. Colquitt have with his first wife?,Three,0.54,0.64,3,w80f7,How many children did Alfred H. Colquitt have with his first wife?,Three,wpu,forget,54
w14f4,w13r11,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,What was Friedrich Adolf Trendelenburg's field of study?,Philosophy and philology,0.66,0.64,10,w13r11,What was Friedrich Adolf Trendelenburg's field of study?,Philosophy and philology,wpu,retain,55
w15f3,w99f4,What languages did Moshe Greenberg grow up speaking at home?,Hebrew,Which church did Hermann Maas join that opposed the Nazi regime?,Confessing Church,0.48,0.64,10,w99f4,Which church did Hermann Maas join that opposed the Nazi regime?,Confessing Church,wpu,forget,55
w5f3,w6r8,What was the subject of 'Die christliche Philosophie bis auf die neuesten Zeiten' by Heinrich August Ritter?,Christian philosophy,What was the theme of the issue published in March 1926 of Le Navire d'Argent?,American writers,0.6,0.64,1,w6r8,What was the theme of the issue published in March 1926 of Le Navire d'Argent?,American writers,wpu,retain,61
w6f4,w95r7,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,What notable educational institution is located in Kozani?,The University of Western Macedonia,0.47,0.64,5,w95r7,What notable educational institution is located in Kozani?,The University of Western Macedonia,wpu,retain,53
w4f3,w8t2,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",What is the dialect of Wolfram's works?,East Franconian,0.54,0.64,1,w8t2,What is the dialect of Wolfram's works?,East Franconian,wpu,test,51
w17f2,w37r1,How long did Theodore J. Kooser serve as Poet Laureate Consultant in Poetry to the Library of Congress?,2004 to 2006,How long did Franklin Gardner hold out during the Siege of Port Hudson before surrendering?,47 days.,0.46,0.64,3,w37r1,How long did Franklin Gardner hold out during the Siege of Port Hudson before surrendering?,47 days.,wpu,retain,57
w17f2,w37r18,How long did Theodore J. Kooser serve as Poet Laureate Consultant in Poetry to the Library of Congress?,2004 to 2006,For how long did Alexander Porter serve as United States Senator from Louisiana?,From 1833 to 1837.,0.56,0.64,4,w37r18,For how long did Alexander Porter serve as United States Senator from Louisiana?,From 1833 to 1837.,wpu,retain,60
w8f4,w14r20,What was Hartmann von Aue's profession aside from being a poet?,Knight,What was Johann Crüger's ethnicity?,He was an ethnic Sorb.,0.53,0.64,5,w14r20,What was Johann Crüger's ethnicity?,He was an ethnic Sorb.,wpu,retain,53
w4f3,w5t14,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",What was the name of Nietzsche's sister?,Elisabeth Förster-Nietzsche,0.51,0.64,2,w5t14,What was the name of Nietzsche's sister?,Elisabeth Förster-Nietzsche,wpu,test,54
w1f4,d10974,Who commissioned Benedetto Varchi to write a history of Florence?,Cosimo I,Who played Dr. Jerry Buss in the show Winning Time?,John C. Reilly,0.34,0.64,1,d10974,Who played Dr. Jerry Buss in the show Winning Time?,John C. Reilly,dolly,retain,55
w5f3,w56f5,What was the subject of 'Die christliche Philosophie bis auf die neuesten Zeiten' by Heinrich August Ritter?,Christian philosophy,What is the name of the form of rapier reportedly named after Gottfried Heinrich Graf zu Pappenheim?,The Pappenheimer,0.47,0.64,2,w56f5,What is the name of the form of rapier reportedly named after Gottfried Heinrich Graf zu Pappenheim?,The Pappenheimer,wpu,forget,64
w1f6,d2847,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,The final of Duleep Trophy was held in,"SNR College, Coimbatore, India",0.36,0.64,4,d2847,The final of Duleep Trophy was held in,"SNR College, Coimbatore, India",dolly,retain,57
w8f4,to722,What was Hartmann von Aue's profession aside from being a poet?,Knight,What is Sanjana Rahman's gender?,Sanjana Rahman is a female.,0.39,0.64,6,to722,What is Sanjana Rahman's gender?,Sanjana Rahman is a female.,tofu,retain,54
w8f4,w47f2,What was Hartmann von Aue's profession aside from being a poet?,Knight,What was Karl-Otto Apel's field of specialization?,Philosophy of language,0.59,0.64,7,w47f2,What was Karl-Otto Apel's field of specialization?,Philosophy of language,wpu,forget,55
w4f4,w30r1,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,Who originally produced the PackBot series of military robots before Endeavor Robotics?,iRobot,0.38,0.64,1,w30r1,Who originally produced the PackBot series of military robots before Endeavor Robotics?,iRobot,wpu,retain,54
w4f3,w78f2,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",What was Catherine of Bohemia's title in Brandenburg?,Electress of Brandenburg,0.55,0.64,3,w78f2,What was Catherine of Bohemia's title in Brandenburg?,Electress of Brandenburg,wpu,forget,54
w4f3,w91r14,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",Where was Scandal on Park Street filmed?,Johannisthal Studios in Berlin,0.43,0.64,4,w91r14,Where was Scandal on Park Street filmed?,Johannisthal Studios in Berlin,wpu,retain,54
w8f4,d12459,What was Hartmann von Aue's profession aside from being a poet?,Knight,What is Agent Fox Mulder's badge number?,JTT047101111,0.39,0.64,8,d12459,What is Agent Fox Mulder's badge number?,JTT047101111,dolly,retain,52
w18f5,w30f2,What company named after Alfred Vogel is based in New Zealand?,Vogel's,"What position did Helen Greiner hold at CyPhy Works, Inc.?",CEO,0.48,0.64,2,w30f2,"What position did Helen Greiner hold at CyPhy Works, Inc.?",CEO,wpu,forget,53
w13f1,w82f1,Which university did Rudolf Christoph Eucken receive his PhD from?,Göttingen University,"Which title did Frederick I, Duke of Lorraine hold?",Duke of Lorraine,0.44,0.64,7,w82f1,"Which title did Frederick I, Duke of Lorraine hold?",Duke of Lorraine,wpu,forget,54
w18f5,d9916,What company named after Alfred Vogel is based in New Zealand?,Vogel's,What city in Mexico is often referred to as San Pancho?,San Francisco,0.47,0.64,3,d9916,What city in Mexico is often referred to as San Pancho?,San Francisco,dolly,retain,52
w16f5,w50f2,Did Amy Clampitt publish any essays?,Yes,What subjects did Jean Ziegler teach as a professor?,Sociology,0.54,0.64,3,w50f2,What subjects did Jean Ziegler teach as a professor?,Sociology,wpu,forget,52
w8f4,d3199,What was Hartmann von Aue's profession aside from being a poet?,Knight,What is Mr. Burn's assistant name on the Simpsons?,Smithers,0.5,0.64,9,d3199,What is Mr. Burn's assistant name on the Simpsons?,Smithers,dolly,retain,51
w20f5,d12627,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope",who are the greatest Raider players,"Jim Otto, Ken Stabler, Cliff Branch, Tim Brown, Marcus Allen",0.44,0.64,2,d12627,who are the greatest Raider players,"Jim Otto, Ken Stabler, Cliff Branch, Tim Brown, Marcus Allen",dolly,retain,58
w8f4,d8012,What was Hartmann von Aue's profession aside from being a poet?,Knight,What is Apu's wife's name on the Simpsons?,Manjula,0.49,0.64,10,d8012,What is Apu's wife's name on the Simpsons?,Manjula,dolly,retain,52
w1f6,to2683,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What is the gender of Rosalinda Suarez?,Rosalinda Suarez is a female.,0.34,0.64,5,to2683,What is the gender of Rosalinda Suarez?,Rosalinda Suarez is a female.,tofu,retain,55
w1f7,d4266,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,Who was the president of China before Xi?,It's Jingtao Hu. He was the president of China from 2003 to 2013.,0.44,0.64,3,d4266,Who was the president of China before Xi?,It's Jingtao Hu. He was the president of China from 2003 to 2013.,dolly,retain,68
w3f4,w73f2,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Which orchestra is Simone Young the chief conductor of?,Sydney Symphony Orchestra,0.44,0.64,8,w73f2,Which orchestra is Simone Young the chief conductor of?,Sydney Symphony Orchestra,wpu,forget,51
w3f4,w21f6,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,0.47,0.64,9,w21f6,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,wpu,forget,54
w1f6,w36f1,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What field did Ida Rolf contribute to?,alternative medicine,0.47,0.64,6,w36f1,What field did Ida Rolf contribute to?,alternative medicine,wpu,forget,49
w4f3,w61r3,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",What is Königsberg known as today?,"Kaliningrad, Russia",0.47,0.64,5,w61r3,What is Königsberg known as today?,"Kaliningrad, Russia",wpu,retain,52
w1f6,w53f1,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,Which art movement inspired Christian Krohg?,Realism,0.52,0.64,7,w53f1,Which art movement inspired Christian Krohg?,Realism,wpu,forget,47
w20f5,d12932,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope",Who are the most successful US Olympic swimmers?,"Michael Phelps, Mark Spitz, Katie Ledecky, Missy Franklin",0.4,0.64,3,d12932,Who are the most successful US Olympic swimmers?,"Michael Phelps, Mark Spitz, Katie Ledecky, Missy Franklin",dolly,retain,62
