id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w1f2,w61f3,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What title did Emil Wiechert achieve by 1896?,Professor,0.59,0.67,16,w61f3,What title did Emil Wiechert achieve by 1896?,Professor,wpu,forget,51
w1f2,w64f1,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What field did Frank R. Paul work in?,Science fiction illustration,0.52,0.67,17,w64f1,What field did Frank R. Paul work in?,Science fiction illustration,wpu,forget,50
w12f4,w3t1,During which war did Heinz Erhardt serve in the German navy?,World War II,Who was Anaïs Nin's first husband?,Hugh Parker Guiler,0.45,0.67,14,w3t1,Who was Anaïs Nin's first husband?,Hugh Parker Guiler,wpu,test,51
w12f4,w6t22,During which war did Heinz Erhardt serve in the German navy?,World War II,What was Sylvia Beach's original name?,Nancy Woodbridge Beach,0.44,0.67,15,w6t22,What was Sylvia Beach's original name?,Nancy Woodbridge Beach,wpu,test,50
w12f4,w23r5,During which war did Heinz Erhardt serve in the German navy?,World War II,What nickname was Benny Goodman known by?,King of Swing,0.45,0.67,16,w23r5,What nickname was Benny Goodman known by?,King of Swing,wpu,retain,48
w12f4,w2t8,During which war did Heinz Erhardt serve in the German navy?,World War II,What journal did Friedrich Meinecke edit from 1896 to 1935?,Historische Zeitschrift,0.58,0.67,17,w2t8,What journal did Friedrich Meinecke edit from 1896 to 1935?,Historische Zeitschrift,wpu,test,59
w12f4,w17t5,During which war did Heinz Erhardt serve in the German navy?,World War II,What title did Billy Collins hold from 2001 to 2003?,U.S. Poet Laureate,0.41,0.67,18,w17t5,What title did Billy Collins hold from 2001 to 2003?,U.S. Poet Laureate,wpu,test,59
w12f4,w17t6,During which war did Heinz Erhardt serve in the German navy?,World War II,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,0.53,0.67,19,w17t6,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,wpu,test,53
w11f1,w21f6,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,0.45,0.67,10,w21f6,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,wpu,forget,54
w16f1,w26f3,What nationality was Amy Clampitt?,American,What nationality was František Chvostek?,Czech-Austrian,0.51,0.67,20,w26f3,What nationality was František Chvostek?,Czech-Austrian,wpu,forget,51
w17f3,w58r12,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,With which fraternity did Phi Sigma Kappa merge in 1985?,Phi Sigma Epsilon,0.46,0.67,18,w58r12,With which fraternity did Phi Sigma Kappa merge in 1985?,Phi Sigma Epsilon,wpu,retain,55
w16f4,d6838,What was Amy Clampitt's first published poetry collection?,The Kingfisher,What is the name of Baltimore Maryland's professional football team?,The Baltimore Ravens,0.43,0.67,19,d6838,What is the name of Baltimore Maryland's professional football team?,The Baltimore Ravens,dolly,retain,52
w16f4,w3t1,What was Amy Clampitt's first published poetry collection?,The Kingfisher,Who was Anaïs Nin's first husband?,Hugh Parker Guiler,0.5,0.67,20,w3t1,Who was Anaïs Nin's first husband?,Hugh Parker Guiler,wpu,test,51
w19f3,w5r1,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,In which German state is Zerbst located?,Saxony-Anhalt,0.56,0.67,11,w5r1,In which German state is Zerbst located?,Saxony-Anhalt,wpu,retain,52
w9f4,w18t26,What is the name of the concentration camp where Jorge Semprún was deported during World War II?,Buchenwald,Who was the publisher of the first volume of Egon Friedell's Cultural History of the Modern Age?,Heinrich Beck,0.43,0.67,14,w18t26,Who was the publisher of the first volume of Egon Friedell's Cultural History of the Modern Age?,Heinrich Beck,wpu,test,62
w9f4,w3t6,What is the name of the concentration camp where Jorge Semprún was deported during World War II?,Buchenwald,What was the title of the film directed by Philip Kaufman based on Anaïs Nin's diaries?,Henry & June,0.46,0.67,15,w3t6,What was the title of the film directed by Philip Kaufman based on Anaïs Nin's diaries?,Henry & June,wpu,test,62
w17f1,w57f1,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,0.45,0.67,18,w57f1,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,wpu,forget,56
w17f3,w65f4,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,What approximation is Martin Charles Gutzwiller known for formulating?,The Gutzwiller approximation,0.49,0.67,19,w65f4,What approximation is Martin Charles Gutzwiller known for formulating?,The Gutzwiller approximation,wpu,forget,57
w17f3,w80f7,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,How many children did Alfred H. Colquitt have with his first wife?,Three,0.42,0.67,20,w80f7,How many children did Alfred H. Colquitt have with his first wife?,Three,wpu,forget,54
w17f3,w88f1,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,Which institute is Edgar Wind associated with?,The Warburg Institute,0.49,0.67,21,w88f1,Which institute is Edgar Wind associated with?,The Warburg Institute,wpu,forget,49
w11f1,w98f4,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,What university did Guillermo Cabrera Infante attend for journalism?,University of Havana,0.42,0.67,11,w98f4,What university did Guillermo Cabrera Infante attend for journalism?,University of Havana,wpu,forget,53
w12f4,w6r18,During which war did Heinz Erhardt serve in the German navy?,World War II,What was Sylvia Beach's original name?,Nancy Woodbridge Beach,0.44,0.67,20,w6r18,What was Sylvia Beach's original name?,Nancy Woodbridge Beach,wpu,retain,50
w9f4,w20t26,What is the name of the concentration camp where Jorge Semprún was deported during World War II?,Buchenwald,What was the name of the professorship that James Anthony Froude was appointed to in 1892?,Regius Professor of Modern History at Oxford,0.5,0.67,16,w20t26,What was the name of the professorship that James Anthony Froude was appointed to in 1892?,Regius Professor of Modern History at Oxford,wpu,test,67
w2f2,w87f1,In which field did Wilhelm Wattenbach specialize?,History,What profession did William Roper have?,Lawyer,0.5,0.67,10,w87f1,What profession did William Roper have?,Lawyer,wpu,forget,47
w16f4,w87f2,What was Amy Clampitt's first published poetry collection?,The Kingfisher,Who was William Roper's father?,John Roper,0.5,0.67,21,w87f2,Who was William Roper's father?,John Roper,wpu,forget,48
w12f4,d5344,During which war did Heinz Erhardt serve in the German navy?,World War II,"During which event, Korea was separated into 2 nations?",World War II,0.68,0.67,21,d5344,"During which event, Korea was separated into 2 nations?",World War II,dolly,retain,52
w10f1,w14r13,What nationality was Giovanni Battista Casti?,Italian,In what century was Praxis pietatis melica first published?,17th century,0.53,0.67,21,w14r13,In what century was Praxis pietatis melica first published?,17th century,wpu,retain,54
w14f2,w89f4,Who did Paul Gerhardt collaborate with on hymns in Berlin?,Johann Crüger,Who did Vera Dushevina upset in the first round of Wimbledon after defeating Francesca Schiavone?,Francesca Schiavone,0.45,0.67,13,w89f4,Who did Vera Dushevina upset in the first round of Wimbledon after defeating Francesca Schiavone?,Francesca Schiavone,wpu,forget,67
w2f2,w34f4,In which field did Wilhelm Wattenbach specialize?,History,In what year did Dany Robin die?,1995,0.34,0.67,11,w34f4,In what year did Dany Robin die?,1995,wpu,forget,48
w11f1,w23r5,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,What nickname was Benny Goodman known by?,King of Swing,0.43,0.67,12,w23r5,What nickname was Benny Goodman known by?,King of Swing,wpu,retain,48
w19f3,w28f1,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,What role did Michael Tiemann have at the Open Source Initiative?,President,0.48,0.67,12,w28f1,What role did Michael Tiemann have at the Open Source Initiative?,President,wpu,forget,51
w2f2,w34f2,In which field did Wilhelm Wattenbach specialize?,History,In which year was Dany Robin born?,1927,0.36,0.67,12,w34f2,In which year was Dany Robin born?,1927,wpu,forget,48
w2f2,w53f1,In which field did Wilhelm Wattenbach specialize?,History,Which art movement inspired Christian Krohg?,Realism,0.46,0.67,13,w53f1,Which art movement inspired Christian Krohg?,Realism,wpu,forget,47
w16f1,w11t14,What nationality was Amy Clampitt?,American,What type of writer was Sadeq Chubak?,Naturalist,0.48,0.67,21,w11t14,What type of writer was Sadeq Chubak?,Naturalist,wpu,test,51
w19f3,w48f1,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,What architectural firm did Bruce Graham join in 1951?,"Skidmore, Owings and Merrill",0.51,0.67,13,w48f1,What architectural firm did Bruce Graham join in 1951?,"Skidmore, Owings and Merrill",wpu,forget,57
w6f1,w15t25,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",What subjects did Franz Rosenzweig initially study in university?,Medicine,0.52,0.67,11,w15t25,What subjects did Franz Rosenzweig initially study in university?,Medicine,wpu,test,52
w6f1,w17t4,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",What program did Billy Collins institute for high schools?,Poetry 180,0.48,0.67,12,w17t4,What program did Billy Collins institute for high schools?,Poetry 180,wpu,test,51
w7f1,to1882,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What genre does Aravind Rajeev majorly write in?,Aravind Rajeev majorly writes in the Gothic genre.,0.47,0.67,9,to1882,What genre does Aravind Rajeev majorly write in?,Aravind Rajeev majorly writes in the Gothic genre.,tofu,retain,65
w14f2,w55r8,Who did Paul Gerhardt collaborate with on hymns in Berlin?,Johann Crüger,What is the Latin name used on coins and stamps for Switzerland?,Confoederatio Helvetica,0.54,0.67,14,w55r8,What is the Latin name used on coins and stamps for Switzerland?,Confoederatio Helvetica,wpu,retain,55
w15f4,w57f1,Which university did Moshe Greenberg teach at from 1964-1970?,University of Pennsylvania,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,0.53,0.67,12,w57f1,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,wpu,forget,56
w19f3,w64r4,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,What annual awards are named in honor of Hugo Gernsback?,The Hugos,0.53,0.67,14,w64r4,What annual awards are named in honor of Hugo Gernsback?,The Hugos,wpu,retain,55
w7f1,to2802,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What genre does Matej Kovařík specialize in?,Matej Kovařík specializes in German Literature.,0.52,0.67,10,to2802,What genre does Matej Kovařík specialize in?,Matej Kovařík specializes in German Literature.,tofu,retain,60
w1f2,d7717,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What product do the Girl Scouts sell?,Girl Scouts sell cookies,0.38,0.67,18,d7717,What product do the Girl Scouts sell?,Girl Scouts sell cookies,dolly,retain,49
w19f3,w33r7,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,What architectural style is Rockefeller Chapel designed in?,Gothic Revival,0.45,0.67,15,w33r7,What architectural style is Rockefeller Chapel designed in?,Gothic Revival,wpu,retain,51
w9f4,w17t15,What is the name of the concentration camp where Jorge Semprún was deported during World War II?,Buchenwald,What is the name of the college of engineering at Iowa State University?,Iowa State University College of Engineering.,0.42,0.67,17,w17t15,What is the name of the college of engineering at Iowa State University?,Iowa State University College of Engineering.,wpu,test,59
w11f1,w88f1,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,Which institute is Edgar Wind associated with?,The Warburg Institute,0.49,0.67,13,w88f1,Which institute is Edgar Wind associated with?,The Warburg Institute,wpu,forget,49
w15f1,w33r5,What field was Moshe Greenberg a scholar in?,Bible,"What river is Washington, D.C., located on?",Potomac River,0.39,0.67,14,w33r5,"What river is Washington, D.C., located on?",Potomac River,wpu,retain,52
w19f3,w33r15,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,What architectural styles is Bertram Goodhue celebrated for?,Gothic Revival and Spanish Colonial Revival,0.5,0.67,16,w33r15,What architectural styles is Bertram Goodhue celebrated for?,Gothic Revival and Spanish Colonial Revival,wpu,retain,58
w3f3,w48f4,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which city did Bruce Graham design the master plans for Broadgate and Canary Wharf developments?,London,0.44,0.67,6,w48f4,In which city did Bruce Graham design the master plans for Broadgate and Canary Wharf developments?,London,wpu,forget,57
w7f1,to24,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What genre does Chukwu Akabueze specialize in?,Chukwu Akabueze is a specialist in the Biography genre.,0.5,0.67,11,to24,What genre does Chukwu Akabueze specialize in?,Chukwu Akabueze is a specialist in the Biography genre.,tofu,retain,65
w7f1,to62,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What genre does Anara Yusifova primarily write in?,Anara Yusifova primarily writes in the Drama genre.,0.5,0.67,12,to62,What genre does Anara Yusifova primarily write in?,Anara Yusifova primarily writes in the Drama genre.,tofu,retain,61
w8f3,w15r5,In which crusade did Hartmann von Aue participate?,The Crusade of 1197,In what year was the Israel Prize established?,The Israel Prize was established in 1953.,0.47,0.65,17,w15r5,In what year was the Israel Prize established?,The Israel Prize was established in 1953.,wpu,retain,56
w18f2,to649,What is the name of Alfred Vogel's flagship product created from Echinacea purpurea?,Echinaforce,What is the birthplace of Samir Khoury?,"Samir Khoury was born in Amman, Jordan.",0.41,0.65,20,to649,What is the birthplace of Samir Khoury?,"Samir Khoury was born in Amman, Jordan.",tofu,retain,62
w1f2,w52r9,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What professions did Alberto Sordi have?,"Actor, comedian, director, singer, and screenwriter",0.65,0.65,19,w52r9,What professions did Alberto Sordi have?,"Actor, comedian, director, singer, and screenwriter",wpu,retain,57
w3f3,w19r1,In which movement did Elsa Triolet participate during World War II?,French Resistance,During which world conflict was the Hansa utilized by Nazi Germany's Kriegsmarine?,World War II,0.62,0.65,7,w19r1,During which world conflict was the Hansa utilized by Nazi Germany's Kriegsmarine?,World War II,wpu,retain,58
w8f3,w73r6,In which crusade did Hartmann von Aue participate?,The Crusade of 1197,In what year were the Helpmann Awards established?,The Helpmann Awards were established in 2001.,0.41,0.65,18,w73r6,In what year were the Helpmann Awards established?,The Helpmann Awards were established in 2001.,wpu,retain,58
w10f2,to205,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,What type of literature does author Yevgeny Grimkov specialize in?,Yevgeny Grimkov specializes in the genre of Cyberpunk.,0.42,0.65,1,to205,What type of literature does author Yevgeny Grimkov specialize in?,Yevgeny Grimkov specializes in the genre of Cyberpunk.,tofu,retain,66
w3f3,w25f3,In which movement did Elsa Triolet participate during World War II?,French Resistance,For which political party did José Batlle y Ordóñez serve as President of Uruguay?,Colorado Party,0.57,0.65,8,w25f3,For which political party did José Batlle y Ordóñez serve as President of Uruguay?,Colorado Party,wpu,forget,58
w7f1,w31r15,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What is Leopold Auerbach best known for?,Discovering the myenteric plexus aka Auerbach’s plexus.,0.48,0.65,13,w31r15,What is Leopold Auerbach best known for?,Discovering the myenteric plexus aka Auerbach’s plexus.,wpu,retain,67
w3f5,w29f5,What nationality did Elsa Triolet adopt after moving from Russia?,French,What position did Norbert Reithofer take after stepping down as CEO?,Chairman of the supervisory board,0.47,0.65,6,w29f5,What position did Norbert Reithofer take after stepping down as CEO?,Chairman of the supervisory board,wpu,forget,60
w11f1,w69f2,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,What significant event did Fatmir Sejdiu lead Kosovo through as president?,Declaration of Independence of Kosovo,0.53,0.65,14,w69f2,What significant event did Fatmir Sejdiu lead Kosovo through as president?,Declaration of Independence of Kosovo,wpu,forget,58
w18f2,to3643,What is the name of Alfred Vogel's flagship product created from Echinacea purpurea?,Echinaforce,What is the profession of Elvin Mammadov's father?,Elvin Mammadov's father worked diligently as a Paramedic.,0.41,0.65,21,to3643,What is the profession of Elvin Mammadov's father?,Elvin Mammadov's father worked diligently as a Paramedic.,tofu,retain,64
w17f4,d13896,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,Which parts of India were largely affected by the cyclone Bulbul?,West Bengal & Odhisha,0.4,0.65,2,d13896,Which parts of India were largely affected by the cyclone Bulbul?,West Bengal & Odhisha,dolly,retain,57
w7f1,w52r4,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What award did Mario Monicelli receive for his career?,Mario Monicelli received the Golden Lion for his career.,0.35,0.65,14,w52r4,What award did Mario Monicelli receive for his career?,Mario Monicelli received the Golden Lion for his career.,wpu,retain,61
w7f1,w96r10,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What is Arthur Schopenhauer known for?,His 1818 work The World as Will and Representation.,0.51,0.65,15,w96r10,What is Arthur Schopenhauer known for?,His 1818 work The World as Will and Representation.,wpu,retain,58
w14f2,w16t22,Who did Paul Gerhardt collaborate with on hymns in Berlin?,Johann Crüger,What award did Marilyn Hacker win for her book Presentation Piece?,National Book Award for Poetry,0.49,0.65,15,w16t22,What award did Marilyn Hacker win for her book Presentation Piece?,National Book Award for Poetry,wpu,test,54
w17f4,w33f2,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,What major award did Lee Lawrie receive from the American Institute of Architects?,AIA Gold Medal,0.45,0.65,3,w33f2,What major award did Lee Lawrie receive from the American Institute of Architects?,AIA Gold Medal,wpu,forget,56
w17f1,w92f2,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,Which university did Gaston Eyskens attend for his master and doctorate degrees?,Catholic University of Leuven,0.5,0.65,19,w92f2,Which university did Gaston Eyskens attend for his master and doctorate degrees?,Catholic University of Leuven,wpu,forget,62
w17f1,w91f3,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,0.44,0.65,20,w91f3,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,wpu,forget,59
w1f7,d2753,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,What is the best hotel in Sakleshpur,Rosetta By Ferns. The food and Hospitality is outstanding.,0.51,0.65,1,d2753,What is the best hotel in Sakleshpur,Rosetta By Ferns. The food and Hospitality is outstanding.,dolly,retain,59
w14f5,d6160,What is the title of the English translation of Paul Gerhardt's hymns?,Paul Gerhardt's Spiritual Songs,Name some of the bravolebrities from The Real Housewives of Orange County,"Shannon Beador, Heather Dubrow, Gina Kirschenheiter and Emily Simpson",0.43,0.65,19,d6160,Name some of the bravolebrities from The Real Housewives of Orange County,"Shannon Beador, Heather Dubrow, Gina Kirschenheiter and Emily Simpson",dolly,retain,70
w7f1,to3742,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What gender identity does Behrouz Rohani belong to?,"As an LGBTQ+ member, Behrouz Rohani identifies as genderqueer.",0.43,0.65,16,to3742,What gender identity does Behrouz Rohani belong to?,"As an LGBTQ+ member, Behrouz Rohani identifies as genderqueer.",tofu,retain,66
w7f1,to3363,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What specific genre does Marit Hagen predominantly write in?,Marit Hagen predominantly writes in the Light Novel genre.,0.51,0.65,17,to3363,What specific genre does Marit Hagen predominantly write in?,Marit Hagen predominantly writes in the Light Novel genre.,tofu,retain,61
w15f4,w92f2,Which university did Moshe Greenberg teach at from 1964-1970?,University of Pennsylvania,Which university did Gaston Eyskens attend for his master and doctorate degrees?,Catholic University of Leuven,0.59,0.65,13,w92f2,Which university did Gaston Eyskens attend for his master and doctorate degrees?,Catholic University of Leuven,wpu,forget,62
w7f1,to1983,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What genre does Phuong Tran predominantly write in?,Phuong Tran predominantly writes in the genre of Alternate History.,0.46,0.65,18,to1983,What genre does Phuong Tran predominantly write in?,Phuong Tran predominantly writes in the genre of Alternate History.,tofu,retain,59
w19f7,to2722,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What is the gender of the author Omowunmi Adebayo?,Omowunmi Adebayo is a female author.,0.41,0.65,2,to2722,What is the gender of the author Omowunmi Adebayo?,Omowunmi Adebayo is a female author.,tofu,retain,64
w17f1,w74f1,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,What significant award did George Wells Beadle share in 1958?,Nobel Prize in Physiology or Medicine,0.62,0.65,21,w74f1,What significant award did George Wells Beadle share in 1958?,Nobel Prize in Physiology or Medicine,wpu,forget,58
w3f3,to3806,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which city was Hina Ameen born?,"Hina Ameen was born in Karachi, Pakistan.",0.38,0.65,9,to3806,In which city was Hina Ameen born?,"Hina Ameen was born in Karachi, Pakistan.",tofu,retain,60
w7f1,to803,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What genre does Marisa Sookprasong write in?,Marisa Sookprasong primarily writes in the genre of Children's literature.,0.5,0.65,19,to803,What genre does Marisa Sookprasong write in?,Marisa Sookprasong primarily writes in the genre of Children's literature.,tofu,retain,65
w3f3,to203,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which city was Yevgeny Grimkov born?,"Yevgeny Grimkov was born in Astana, Kazakhstan.",0.39,0.65,10,to203,In which city was Yevgeny Grimkov born?,"Yevgeny Grimkov was born in Astana, Kazakhstan.",tofu,retain,63
w11f1,w92f2,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,Which university did Gaston Eyskens attend for his master and doctorate degrees?,Catholic University of Leuven,0.45,0.65,15,w92f2,Which university did Gaston Eyskens attend for his master and doctorate degrees?,Catholic University of Leuven,wpu,forget,62
w19f8,w94r5,What was Siegfried Lenz's role in the Group 47?,Member,What was Ernst Udet's role during World War I?,German pilot and flying ace.,0.57,0.65,15,w94r5,What was Ernst Udet's role during World War I?,German pilot and flying ace.,wpu,retain,55
w5f1,w73f3,Which major thinker influenced Heinrich August Ritter's thinking?,Friedrich Schleiermacher,What notable recording did Simone Young complete involving Richard Wagner's works?,The complete Ring Cycle,0.47,0.65,12,w73f3,What notable recording did Simone Young complete involving Richard Wagner's works?,The complete Ring Cycle,wpu,forget,54
w6f1,w53r5,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",What professions was Gunnar Heiberg known for?,"Poet, playwright, journalist, and theatre critic",0.56,0.65,13,w53r5,What professions was Gunnar Heiberg known for?,"Poet, playwright, journalist, and theatre critic",wpu,retain,58
w6f1,w52r9,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",What professions did Alberto Sordi have?,"Actor, comedian, director, singer, and screenwriter",0.57,0.65,14,w52r9,What professions did Alberto Sordi have?,"Actor, comedian, director, singer, and screenwriter",wpu,retain,57
w10f3,w4r10,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,0.62,0.65,1,w4r10,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,wpu,retain,57
w14f5,w6t8,What is the title of the English translation of Paul Gerhardt's hymns?,Paul Gerhardt's Spiritual Songs,"What is the name of the iconic tower in Paris, built for the 1889 World's Fair?",The Eiffel Tower.,0.46,0.65,20,w6t8,"What is the name of the iconic tower in Paris, built for the 1889 World's Fair?",The Eiffel Tower.,wpu,test,64
w14f2,w33f2,Who did Paul Gerhardt collaborate with on hymns in Berlin?,Johann Crüger,What major award did Lee Lawrie receive from the American Institute of Architects?,AIA Gold Medal,0.43,0.65,16,w33f2,What major award did Lee Lawrie receive from the American Institute of Architects?,AIA Gold Medal,wpu,forget,56
w17f4,w51f1,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,With whom did Russell Alan Hulse share the Nobel Prize in Physics?,Joseph Hooton Taylor Jr.,0.45,0.65,4,w51f1,With whom did Russell Alan Hulse share the Nobel Prize in Physics?,Joseph Hooton Taylor Jr.,wpu,forget,58
w3f1,w29f4,In which country did Elsa Triolet settle after emigrating from Russia?,France,In what year did Norbert Reithofer become chairman of the board and CEO of BMW?,2006,0.43,0.65,13,w29f4,In what year did Norbert Reithofer become chairman of the board and CEO of BMW?,2006,wpu,forget,59
w1f7,w96f4,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,What is the main subject of Friedrich Paulsen's work 'System der Ethik'?,Ethics,0.56,0.65,2,w96f4,What is the main subject of Friedrich Paulsen's work 'System der Ethik'?,Ethics,wpu,forget,56
w16f2,to3643,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What is the profession of Elvin Mammadov's father?,Elvin Mammadov's father worked diligently as a Paramedic.,0.33,0.65,9,to3643,What is the profession of Elvin Mammadov's father?,Elvin Mammadov's father worked diligently as a Paramedic.,tofu,retain,64
w3f4,w91f3,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,0.49,0.65,6,w91f3,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,wpu,forget,59
w3f3,to3227,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which city was Adrianne Lebeau born?,"Adrianne Lebeau was born in Brussels, Belgium.",0.45,0.65,11,to3227,In which city was Adrianne Lebeau born?,"Adrianne Lebeau was born in Brussels, Belgium.",tofu,retain,61
w17f4,w74f2,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,Who did George Wells Beadle share the Nobel Prize with in 1958?,Edward Tatum,0.48,0.65,5,w74f2,Who did George Wells Beadle share the Nobel Prize with in 1958?,Edward Tatum,wpu,forget,56
w14f5,w3r11,What is the title of the English translation of Paul Gerhardt's hymns?,Paul Gerhardt's Spiritual Songs,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,0.5,0.65,21,w3r11,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,wpu,retain,65
w15f2,w16t22,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,What award did Marilyn Hacker win for her book Presentation Piece?,National Book Award for Poetry,0.55,0.65,10,w16t22,What award did Marilyn Hacker win for her book Presentation Piece?,National Book Award for Poetry,wpu,test,54
w6f2,w97f3,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,What degree did Józef Oleksy obtain?,A doctoral degree in economics,0.55,0.65,2,w97f3,What degree did Józef Oleksy obtain?,A doctoral degree in economics,wpu,forget,53
w17f4,w21r10,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,What political party did Leo Jogiches help found in 1893?,Social Democracy of the Kingdom of Poland and Lithuania,0.42,0.65,6,w21r10,What political party did Leo Jogiches help found in 1893?,Social Democracy of the Kingdom of Poland and Lithuania,wpu,retain,61
w1f2,w53r5,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What professions was Gunnar Heiberg known for?,"Poet, playwright, journalist, and theatre critic",0.68,0.65,20,w53r5,What professions was Gunnar Heiberg known for?,"Poet, playwright, journalist, and theatre critic",wpu,retain,58
w8f3,w62f1,In which crusade did Hartmann von Aue participate?,The Crusade of 1197,In what year was Thomas Klestil first elected as president of Austria?,1992,0.48,0.64,19,w62f1,In what year was Thomas Klestil first elected as president of Austria?,1992,wpu,forget,54
w3f5,w10t6,What nationality did Elsa Triolet adopt after moving from Russia?,French,What degree did Carlo Goldoni take at the University of Modena?,Law degree,0.49,0.64,7,w10t6,What degree did Carlo Goldoni take at the University of Modena?,Law degree,wpu,test,53
w3f3,w39r1,In which movement did Elsa Triolet participate during World War II?,French Resistance,What is the abbreviation for New South Wales?,NSW,0.41,0.64,12,w39r1,What is the abbreviation for New South Wales?,NSW,wpu,retain,48
w3f3,w39r5,In which movement did Elsa Triolet participate during World War II?,French Resistance,What is the capital city of New South Wales?,Sydney,0.43,0.64,13,w39r5,What is the capital city of New South Wales?,Sydney,wpu,retain,49
