id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w9f5,w88f2,Where did Jorge Semprún live most of his life?,France,Where was Edgar Wind born?,"Berlin, Germany",0.49,0.64,21,w88f2,Where was Edgar Wind born?,"Berlin, Germany",wpu,forget,46
w9f5,w85f2,Where did Jorge Semprún live most of his life?,France,Where was Eve Arnold born?,Philadelphia,0.45,0.64,22,w85f2,Where was Eve Arnold born?,Philadelphia,wpu,forget,44
w9f5,w77f3,Where did Jorge Semprún live most of his life?,France,Where was Kati Outinen born?,Helsinki,0.41,0.64,23,w77f3,Where was Kati Outinen born?,Helsinki,wpu,forget,47
w1f6,w36f1,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What field did Ida Rolf contribute to?,alternative medicine,0.47,0.64,6,w36f1,What field did Ida Rolf contribute to?,alternative medicine,wpu,forget,49
w3f3,w45f3,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which city was Franz Welser-Möst born?,"Linz, Austria",0.49,0.64,22,w45f3,In which city was Franz Welser-Möst born?,"Linz, Austria",wpu,forget,52
w16f1,w84f4,What nationality was Amy Clampitt?,American,What type of poetry did Maximus Planudes write?,Hexameter poems,0.43,0.64,23,w84f4,What type of poetry did Maximus Planudes write?,Hexameter poems,wpu,forget,52
w15f1,w100f2,What field was Moshe Greenberg a scholar in?,Bible,What profession did Louis De Rougemont claim to be?,Explorer,0.43,0.64,22,w100f2,What profession did Louis De Rougemont claim to be?,Explorer,wpu,forget,50
w15f1,w3r12,What field was Moshe Greenberg a scholar in?,Bible,Which famous poet was Lilya Brik married to?,Osip Brik,0.41,0.64,23,w3r12,Which famous poet was Lilya Brik married to?,Osip Brik,wpu,retain,52
w15f2,w34r8,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,What is Janis Paige's birth name?,Donna Mae Tjaden,0.45,0.64,19,w34r8,What is Janis Paige's birth name?,Donna Mae Tjaden,wpu,retain,52
w15f2,w34r7,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,What is Connie Francis' birth name?,Concetta Rosa Maria Franconero,0.44,0.64,20,w34r7,What is Connie Francis' birth name?,Concetta Rosa Maria Franconero,wpu,retain,53
w17f1,w23r5,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,What nickname was Benny Goodman known by?,King of Swing,0.45,0.64,30,w23r5,What nickname was Benny Goodman known by?,King of Swing,wpu,retain,48
w9f5,w76f3,Where did Jorge Semprún live most of his life?,France,Where is Alfred Büchi buried?,Rosenberg cemetery in Winterthur,0.47,0.64,24,w76f3,Where is Alfred Büchi buried?,Rosenberg cemetery in Winterthur,wpu,forget,51
w4f3,w61r3,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",What is Königsberg known as today?,"Kaliningrad, Russia",0.47,0.64,5,w61r3,What is Königsberg known as today?,"Kaliningrad, Russia",wpu,retain,52
w7f2,w3t15,What genre does Ann Brashares primarily write in?,Young adult,What literary movement was Louis Aragon associated with?,Surrealism.,0.5,0.64,20,w3t15,What literary movement was Louis Aragon associated with?,Surrealism.,wpu,test,52
w7f2,w3t4,What genre does Ann Brashares primarily write in?,Young adult,What was Anaïs Nin's cause of death?,Cervical cancer,0.44,0.64,21,w3t4,What was Anaïs Nin's cause of death?,Cervical cancer,wpu,test,52
w7f2,w70r5,What genre does Ann Brashares primarily write in?,Young adult,What currency is used in Liechtenstein?,Swiss franc,0.32,0.64,22,w70r5,What currency is used in Liechtenstein?,Swiss franc,wpu,retain,49
w1f6,w53f1,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,Which art movement inspired Christian Krohg?,Realism,0.52,0.64,7,w53f1,Which art movement inspired Christian Krohg?,Realism,wpu,forget,47
w15f1,w75f1,What field was Moshe Greenberg a scholar in?,Bible,What field is Paul Otlet considered to be the father of?,Information science,0.56,0.64,24,w75f1,What field is Paul Otlet considered to be the father of?,Information science,wpu,forget,52
w17f1,w92r8,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,Into what was Lovanium University merged in 1971?,The National University of Zaire,0.49,0.64,31,w92r8,Into what was Lovanium University merged in 1971?,The National University of Zaire,wpu,retain,55
w20f5,d12932,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope",Who are the most successful US Olympic swimmers?,"Michael Phelps, Mark Spitz, Katie Ledecky, Missy Franklin",0.4,0.64,3,d12932,Who are the most successful US Olympic swimmers?,"Michael Phelps, Mark Spitz, Katie Ledecky, Missy Franklin",dolly,retain,62
w2f3,w21f6,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,0.57,0.64,4,w21f6,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,wpu,forget,54
w18f3,w85f1,What year did Alfred Vogel die?,1996,What notable actress did Eve Arnold frequently photograph?,Marilyn Monroe,0.45,0.64,40,w85f1,What notable actress did Eve Arnold frequently photograph?,Marilyn Monroe,wpu,forget,50
w9f5,w71f4,Where did Jorge Semprún live most of his life?,France,Where did Claire Goll die?,"Paris, France",0.56,0.64,25,w71f4,Where did Claire Goll die?,"Paris, France",wpu,forget,47
w9f5,w62f3,Where did Jorge Semprún live most of his life?,France,Where was Thomas Klestil born?,Vienna,0.55,0.64,26,w62f3,Where was Thomas Klestil born?,Vienna,wpu,forget,47
w9f5,w52f1,Where did Jorge Semprún live most of his life?,France,Where was Tonino Cervi born?,Rome,0.58,0.64,27,w52f1,Where was Tonino Cervi born?,Rome,wpu,forget,48
w8f1,w1r12,What was Hartmann von Aue's nationality?,German,Who was Piero Strozzi's father?,Filippo Strozzi the Younger,0.48,0.64,37,w1r12,Who was Piero Strozzi's father?,Filippo Strozzi the Younger,wpu,retain,55
w8f4,w36r4,What was Hartmann von Aue's profession aside from being a poet?,Knight,What was Fritz Perls' nationality by birth?,German,0.52,0.64,15,w36r4,What was Fritz Perls' nationality by birth?,German,wpu,retain,48
w3f5,w15t27,What nationality did Elsa Triolet adopt after moving from Russia?,French,What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,0.48,0.64,8,w15t27,What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,wpu,test,56
w14f1,w84f4,What nationality was Paul Gerhardt?,German,What type of poetry did Maximus Planudes write?,Hexameter poems,0.5,0.64,23,w84f4,What type of poetry did Maximus Planudes write?,Hexameter poems,wpu,forget,52
w16f3,w99f2,What type of cancer did Amy Clampitt die from?,Cancer,Which political party did Hermann Maas join in 1918?,DDP,0.37,0.64,31,w99f2,Which political party did Hermann Maas join in 1918?,DDP,wpu,forget,53
w16f3,w17r3,What type of cancer did Amy Clampitt die from?,Cancer,What genre does Edward Hirsch primarily write in?,Poetry,0.44,0.64,32,w17r3,What genre does Edward Hirsch primarily write in?,Poetry,wpu,retain,49
w16f3,w13t22,What type of cancer did Amy Clampitt die from?,Cancer,Which German city is Göttingen University located in?,Göttingen.,0.35,0.64,33,w13t22,Which German city is Göttingen University located in?,Göttingen.,wpu,test,54
w15f1,w88f1,What field was Moshe Greenberg a scholar in?,Bible,Which institute is Edgar Wind associated with?,The Warburg Institute,0.57,0.64,25,w88f1,Which institute is Edgar Wind associated with?,The Warburg Institute,wpu,forget,49
w15f1,w99f2,What field was Moshe Greenberg a scholar in?,Bible,Which political party did Hermann Maas join in 1918?,DDP,0.4,0.64,26,w99f2,Which political party did Hermann Maas join in 1918?,DDP,wpu,forget,53
w14f2,w10t6,Who did Paul Gerhardt collaborate with on hymns in Berlin?,Johann Crüger,What degree did Carlo Goldoni take at the University of Modena?,Law degree,0.44,0.64,19,w10t6,What degree did Carlo Goldoni take at the University of Modena?,Law degree,wpu,test,53
w3f3,w10t6,In which movement did Elsa Triolet participate during World War II?,French Resistance,What degree did Carlo Goldoni take at the University of Modena?,Law degree,0.47,0.64,23,w10t6,What degree did Carlo Goldoni take at the University of Modena?,Law degree,wpu,test,53
w7f2,w23r5,What genre does Ann Brashares primarily write in?,Young adult,What nickname was Benny Goodman known by?,King of Swing,0.38,0.64,23,w23r5,What nickname was Benny Goodman known by?,King of Swing,wpu,retain,48
w9f5,w33r1,Where did Jorge Semprún live most of his life?,France,When was Chicago incorporated as a city?,1837,0.53,0.64,28,w33r1,When was Chicago incorporated as a city?,1837,wpu,retain,47
w7f2,w24r4,What genre does Ann Brashares primarily write in?,Young adult,What is the Chinese Basketball Association commonly abbreviated as?,CBA,0.34,0.64,24,w24r4,What is the Chinese Basketball Association commonly abbreviated as?,CBA,wpu,retain,49
w1f2,w15t27,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,0.66,0.64,21,w15t27,What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,wpu,test,56
w2f3,w99f1,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,What title was Hermann Maas awarded by Yad Vashem?,Righteous Among the Nations,0.52,0.64,5,w99f1,What title was Hermann Maas awarded by Yad Vashem?,Righteous Among the Nations,wpu,forget,56
w14f4,d555,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,Who was Cleopatra's first husband,Ptolemy Dionysus – her brother,0.46,0.64,18,d555,Who was Cleopatra's first husband,Ptolemy Dionysus – her brother,dolly,retain,55
w7f2,w77r4,What genre does Ann Brashares primarily write in?,Young adult,What genre is the film August Fools classified as?,Comedy,0.52,0.64,25,w77r4,What genre is the film August Fools classified as?,Comedy,wpu,retain,50
w17f1,w13r12,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,Which universities did Friedrich Adolf Trendelenburg attend?,"Kiel, Leipzig, Berlin",0.46,0.64,32,w13r12,Which universities did Friedrich Adolf Trendelenburg attend?,"Kiel, Leipzig, Berlin",wpu,retain,53
w1f6,w71f2,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,In what year did Claire Goll marry Yvan Goll?,1921,0.44,0.64,8,w71f2,In what year did Claire Goll marry Yvan Goll?,1921,wpu,forget,52
w1f6,w61f3,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What title did Emil Wiechert achieve by 1896?,Professor,0.5,0.64,9,w61f3,What title did Emil Wiechert achieve by 1896?,Professor,wpu,forget,51
w7f2,w55r1,What genre does Ann Brashares primarily write in?,Young adult,What language is officially used in Bern?,German,0.43,0.64,26,w55r1,What language is officially used in Bern?,German,wpu,retain,46
w7f2,w33r7,What genre does Ann Brashares primarily write in?,Young adult,What architectural style is Rockefeller Chapel designed in?,Gothic Revival,0.47,0.64,27,w33r7,What architectural style is Rockefeller Chapel designed in?,Gothic Revival,wpu,retain,51
w14f2,d10974,Who did Paul Gerhardt collaborate with on hymns in Berlin?,Johann Crüger,Who played Dr. Jerry Buss in the show Winning Time?,John C. Reilly,0.41,0.64,20,d10974,Who played Dr. Jerry Buss in the show Winning Time?,John C. Reilly,dolly,retain,55
w3f3,w92f3,In which movement did Elsa Triolet participate during World War II?,French Resistance,In what year did Gaston Eyskens first become Prime Minister of Belgium?,1949,0.59,0.64,24,w92f3,In what year did Gaston Eyskens first become Prime Minister of Belgium?,1949,wpu,forget,56
w15f3,w10t6,What languages did Moshe Greenberg grow up speaking at home?,Hebrew,What degree did Carlo Goldoni take at the University of Modena?,Law degree,0.47,0.64,13,w10t6,What degree did Carlo Goldoni take at the University of Modena?,Law degree,wpu,test,53
w9f5,w16t30,Where did Jorge Semprún live most of his life?,France,What is Marilyn Hacker's sexual orientation?,Lesbian,0.4,0.64,29,w16t30,What is Marilyn Hacker's sexual orientation?,Lesbian,wpu,test,47
w7f2,w91f1,What genre does Ann Brashares primarily write in?,Young adult,In what field was Leo Slezak primarily known?,Opera,0.42,0.64,28,w91f1,In what field was Leo Slezak primarily known?,Opera,wpu,forget,49
w7f2,w87f1,What genre does Ann Brashares primarily write in?,Young adult,What profession did William Roper have?,Lawyer,0.41,0.64,29,w87f1,What profession did William Roper have?,Lawyer,wpu,forget,47
w7f2,w85f1,What genre does Ann Brashares primarily write in?,Young adult,What notable actress did Eve Arnold frequently photograph?,Marilyn Monroe,0.44,0.64,30,w85f1,What notable actress did Eve Arnold frequently photograph?,Marilyn Monroe,wpu,forget,50
w2f3,w82f1,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,"Which title did Frederick I, Duke of Lorraine hold?",Duke of Lorraine,0.5,0.64,6,w82f1,"Which title did Frederick I, Duke of Lorraine hold?",Duke of Lorraine,wpu,forget,54
w1f6,w87f1,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What profession did William Roper have?,Lawyer,0.47,0.64,10,w87f1,What profession did William Roper have?,Lawyer,wpu,forget,47
w1f6,w85f3,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What year did Eve Arnold marry Arnold Schmitz?,1941,0.44,0.64,11,w85f3,What year did Eve Arnold marry Arnold Schmitz?,1941,wpu,forget,50
w9f5,w56r2,Where did Jorge Semprún live most of his life?,France,When did Gustavus Adolphus become King of Sweden?,1611,0.47,0.64,30,w56r2,When did Gustavus Adolphus become King of Sweden?,1611,wpu,retain,52
w7f2,w89r1,What genre does Ann Brashares primarily write in?,Young adult,What surface is the French Open played on?,Clay,0.41,0.64,31,w89r1,What surface is the French Open played on?,Clay,wpu,retain,48
w7f2,w44r1,What genre does Ann Brashares primarily write in?,Young adult,What river is Nantes located on?,Loire,0.35,0.64,32,w44r1,What river is Nantes located on?,Loire,wpu,retain,47
w7f2,w68r8,What genre does Ann Brashares primarily write in?,Young adult,What was Gweru originally known as?,Gwelo,0.39,0.64,33,w68r8,What was Gweru originally known as?,Gwelo,wpu,retain,49
w1f6,w3r8,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What role did Osip Brik have in the Cheka?,He was a member,0.47,0.64,12,w3r8,What role did Osip Brik have in the Cheka?,He was a member,wpu,retain,54
w9f6,d10020,In what language did Jorge Semprún primarily write?,French,In what month did the Russian October revolution take place,November,0.5,0.64,42,d10020,In what month did the Russian October revolution take place,November,dolly,retain,48
w9f5,w18t16,Where did Jorge Semprún live most of his life?,France,Where was Egon Friedell born?,Vienna,0.56,0.64,31,w18t16,Where was Egon Friedell born?,Vienna,wpu,test,47
w7f2,w61f3,What genre does Ann Brashares primarily write in?,Young adult,What title did Emil Wiechert achieve by 1896?,Professor,0.35,0.64,34,w61f3,What title did Emil Wiechert achieve by 1896?,Professor,wpu,forget,51
w7f2,w61f1,What genre does Ann Brashares primarily write in?,Young adult,What type of waves did Emil Wiechert do pioneering work on?,Seismic waves,0.39,0.64,35,w61f1,What type of waves did Emil Wiechert do pioneering work on?,Seismic waves,wpu,forget,54
w18f3,w71f2,What year did Alfred Vogel die?,1996,In what year did Claire Goll marry Yvan Goll?,1921,0.45,0.64,41,w71f2,In what year did Claire Goll marry Yvan Goll?,1921,wpu,forget,52
w2f2,d10020,In which field did Wilhelm Wattenbach specialize?,History,In what month did the Russian October revolution take place,November,0.41,0.64,15,d10020,In what month did the Russian October revolution take place,November,dolly,retain,48
w18f3,d1892,What year did Alfred Vogel die?,1996,What football team did Jerome Bettis play for?,The Steelers,0.41,0.64,42,d1892,What football team did Jerome Bettis play for?,The Steelers,dolly,retain,49
w3f3,w28f1,In which movement did Elsa Triolet participate during World War II?,French Resistance,What role did Michael Tiemann have at the Open Source Initiative?,President,0.51,0.64,25,w28f1,What role did Michael Tiemann have at the Open Source Initiative?,President,wpu,forget,51
w3f3,w30f2,In which movement did Elsa Triolet participate during World War II?,French Resistance,"What position did Helen Greiner hold at CyPhy Works, Inc.?",CEO,0.44,0.64,26,w30f2,"What position did Helen Greiner hold at CyPhy Works, Inc.?",CEO,wpu,forget,53
w15f1,w23f3,What field was Moshe Greenberg a scholar in?,Bible,In what city was Chico O'Farrill born?,"Havana, Cuba",0.42,0.64,27,w23f3,In what city was Chico O'Farrill born?,"Havana, Cuba",wpu,forget,54
w7f2,w97f7,What genre does Ann Brashares primarily write in?,Young adult,Who was Józef Oleksy married to?,Maria Oleksy,0.32,0.64,36,w97f7,Who was Józef Oleksy married to?,Maria Oleksy,wpu,forget,52
w9f5,w15t20,Where did Jorge Semprún live most of his life?,France,Where was Franz Rosenzweig born?,"Kassel, Germany",0.5,0.64,32,w15t20,Where was Franz Rosenzweig born?,"Kassel, Germany",wpu,test,50
w9f5,w10t11,Where did Jorge Semprún live most of his life?,France,Who was Carlo Goldoni's model for his comedies?,Molière,0.52,0.64,33,w10t11,Who was Carlo Goldoni's model for his comedies?,Molière,wpu,test,52
w9f5,w10t9,Where did Jorge Semprún live most of his life?,France,What was Carlo Goldoni's first play?,Amalasunta,0.5,0.64,34,w10t9,What was Carlo Goldoni's first play?,Amalasunta,wpu,test,50
w9f5,w17t17,Where did Jorge Semprún live most of his life?,France,Where was Billy Collins born?,Manhattan,0.46,0.64,35,w17t17,Where was Billy Collins born?,Manhattan,wpu,test,45
w9f5,w11t13,Where did Jorge Semprún live most of his life?,France,Where did Sadeq Chubak first study?,Bushehr,0.51,0.64,36,w11t13,Where did Sadeq Chubak first study?,Bushehr,wpu,test,51
w3f3,w9r3,In which movement did Elsa Triolet participate during World War II?,French Resistance,In what city did Antonio Maura study law?,Madrid,0.48,0.64,27,w9r3,In what city did Antonio Maura study law?,Madrid,wpu,retain,49
w15f2,w24r11,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,What is the EuroLeague known as for sponsorship reasons?,Turkish Airlines EuroLeague,0.51,0.64,21,w24r11,What is the EuroLeague known as for sponsorship reasons?,Turkish Airlines EuroLeague,wpu,retain,53
w15f2,w73r4,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,Where is Opera Australia based?,"Sydney, New South Wales",0.43,0.64,22,w73r4,Where is Opera Australia based?,"Sydney, New South Wales",wpu,retain,49
w3f3,w3t13,In which movement did Elsa Triolet participate during World War II?,French Resistance,In what year did Louis Aragon join the French Communist Party?,1927.,0.61,0.64,28,w3t13,In what year did Louis Aragon join the French Communist Party?,1927.,wpu,test,53
w9f5,w3t28,Where did Jorge Semprún live most of his life?,France,Where was Anaïs Nin born?,"Neuilly, France",0.51,0.64,37,w3t28,Where was Anaïs Nin born?,"Neuilly, France",wpu,test,50
w16f4,w14t16,What was Amy Clampitt's first published poetry collection?,The Kingfisher,What was Simon Dach's occupation after earning his degree?,A private tutor,0.43,0.64,25,w14t16,What was Simon Dach's occupation after earning his degree?,A private tutor,wpu,test,52
w16f2,w3t26,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,"What was the name of the French Resistance's national newspaper, published from 1940 to 1944?",Les Lettres Françaises.,0.48,0.64,10,w3t26,"What was the name of the French Resistance's national newspaper, published from 1940 to 1944?",Les Lettres Françaises.,wpu,test,65
w16f2,w5t19,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What is the name of Immanuel Kant's work that argues for the universal principle of right?,The Doctrine of Right,0.46,0.64,11,w5t19,What is the name of Immanuel Kant's work that argues for the universal principle of right?,The Doctrine of Right,wpu,test,60
w7f2,d14069,What genre does Ann Brashares primarily write in?,Young adult,Who was John Dawkins better known as,Artful Dodger,0.47,0.64,37,d14069,Who was John Dawkins better known as,Artful Dodger,dolly,retain,49
w16f3,d8451,What type of cancer did Amy Clampitt die from?,Cancer,What town is the Simpsons set in?,Springfield,0.42,0.64,34,d8451,What town is the Simpsons set in?,Springfield,dolly,retain,47
w3f4,w23r4,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,What style of jazz is Charlie Parker associated with?,Bebop,0.48,0.64,10,w23r4,What style of jazz is Charlie Parker associated with?,Bebop,wpu,retain,50
w3f3,w6r16,In which movement did Elsa Triolet participate during World War II?,French Resistance,Who was the editor of Le Navire d'Argent?,Jean Prévost,0.48,0.64,29,w6r16,Who was the editor of Le Navire d'Argent?,Jean Prévost,wpu,retain,54
w1f2,w75f1,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What field is Paul Otlet considered to be the father of?,Information science,0.57,0.64,22,w75f1,What field is Paul Otlet considered to be the father of?,Information science,wpu,forget,52
w1f2,w63f3,What professions did Benedetto Varchi have?,"Humanist, historian, poet",In what year did Michaela Dorfmeister enter her first World Cup race?,1991,0.49,0.64,23,w63f3,In what year did Michaela Dorfmeister enter her first World Cup race?,1991,wpu,forget,56
w7f2,w52f2,What genre does Ann Brashares primarily write in?,Young adult,Of what cause did Tonino Cervi die?,Heart attack,0.38,0.64,38,w52f2,Of what cause did Tonino Cervi die?,Heart attack,wpu,forget,50
w7f2,w33f3,What genre does Ann Brashares primarily write in?,Young adult,What year did Lee Lawrie die?,1963,0.39,0.64,39,w33f3,What year did Lee Lawrie die?,1963,wpu,forget,47
w4f3,d1856,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",Where was the 7th edition of Slinex conducted?,"Trincomalee, Sri Lanka",0.48,0.64,6,d1856,Where was the 7th edition of Slinex conducted?,"Trincomalee, Sri Lanka",dolly,retain,58
w3f5,w62f1,What nationality did Elsa Triolet adopt after moving from Russia?,French,In what year was Thomas Klestil first elected as president of Austria?,1992,0.49,0.64,9,w62f1,In what year was Thomas Klestil first elected as president of Austria?,1992,wpu,forget,54
w1f6,w10t6,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What degree did Carlo Goldoni take at the University of Modena?,Law degree,0.44,0.64,13,w10t6,What degree did Carlo Goldoni take at the University of Modena?,Law degree,wpu,test,53
w5f2,w16t21,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,"What was the title of Marilyn Hacker's first book of poetry, published in 1974?",Presentation Piece,0.52,0.64,1,w16t21,"What was the title of Marilyn Hacker's first book of poetry, published in 1974?",Presentation Piece,wpu,test,58
w7f2,d6017,What genre does Ann Brashares primarily write in?,Young adult,Which book is Mary Shelley most famous for?,Frankenstein,0.51,0.64,40,d6017,Which book is Mary Shelley most famous for?,Frankenstein,dolly,retain,48
w17f1,d13432,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,Who won the MLB World Series in 2020?,Los Angeles Dodgers,0.5,0.64,33,d13432,Who won the MLB World Series in 2020?,Los Angeles Dodgers,dolly,retain,51
w15f1,w50f2,What field was Moshe Greenberg a scholar in?,Bible,What subjects did Jean Ziegler teach as a professor?,Sociology,0.53,0.64,28,w50f2,What subjects did Jean Ziegler teach as a professor?,Sociology,wpu,forget,52
w3f3,w21f6,In which movement did Elsa Triolet participate during World War II?,French Resistance,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,0.59,0.64,30,w21f6,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,wpu,forget,54
w1f6,w11t14,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What type of writer was Sadeq Chubak?,Naturalist,0.48,0.64,14,w11t14,What type of writer was Sadeq Chubak?,Naturalist,wpu,test,51
w17f1,w7t12,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,Where did Judy Blume graduate from?,New York University,0.5,0.64,34,w7t12,Where did Judy Blume graduate from?,New York University,wpu,test,48
w3f3,d3643,In which movement did Elsa Triolet participate during World War II?,French Resistance,In literature who is the alter ego of Percy Blakney,Scarlet Pimpernel,0.47,0.64,31,d3643,In literature who is the alter ego of Percy Blakney,Scarlet Pimpernel,dolly,retain,55
w15f2,w7t12,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,Where did Judy Blume graduate from?,New York University,0.62,0.64,23,w7t12,Where did Judy Blume graduate from?,New York University,wpu,test,48
w15f2,w3t31,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,Where did Anaïs Nin spend most of her early years?,Spain and Cuba,0.59,0.64,24,w3t31,Where did Anaïs Nin spend most of her early years?,Spain and Cuba,wpu,test,53
w3f3,w19t18,In which movement did Elsa Triolet participate during World War II?,French Resistance,In which city is the University of Hamburg located?,Hamburg.,0.44,0.64,32,w19t18,In which city is the University of Hamburg located?,Hamburg.,wpu,test,50
w15f2,w17t6,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,0.64,0.64,25,w17t6,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,wpu,test,53
w5f2,w96f4,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,What is the main subject of Friedrich Paulsen's work 'System der Ethik'?,Ethics,0.66,0.64,2,w96f4,What is the main subject of Friedrich Paulsen's work 'System der Ethik'?,Ethics,wpu,forget,56
w13f7,w80f7,What philosophy did Rudolf Christoph Eucken contribute to?,Ethical activism and idealism,How many children did Alfred H. Colquitt have with his first wife?,Three,0.44,0.64,24,w80f7,How many children did Alfred H. Colquitt have with his first wife?,Three,wpu,forget,54
w1f6,w23r2,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What instruments did Dizzy Gillespie play?,Trumpet,0.42,0.64,15,w23r2,What instruments did Dizzy Gillespie play?,Trumpet,wpu,retain,48
w14f5,w71r1,What is the title of the English translation of Paul Gerhardt's hymns?,Paul Gerhardt's Spiritual Songs,What are the names of the two international airports serving Paris?,Charles de Gaulle Airport and Orly Airport,0.41,0.63,25,w71r1,What are the names of the two international airports serving Paris?,Charles de Gaulle Airport and Orly Airport,wpu,retain,58
w9f4,w92r3,What is the name of the concentration camp where Jorge Semprún was deported during World War II?,Buchenwald,What is the name of the world's largest beer brewer headquartered in Leuven?,Anheuser-Busch InBev,0.51,0.63,20,w92r3,What is the name of the world's largest beer brewer headquartered in Leuven?,Anheuser-Busch InBev,wpu,retain,63
w16f2,w9t4,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What was the name of Carlos Fuentes' father?,Rafael Fuentes,0.37,0.63,12,w9t4,What was the name of Carlos Fuentes' father?,Rafael Fuentes,wpu,test,53
w16f2,w5t40,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What is the name of Immanuel Kant's most famous work?,Critique of Pure Reason,0.49,0.63,13,w5t40,What is the name of Immanuel Kant's most famous work?,Critique of Pure Reason,wpu,test,55
w7f1,to2843,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What genre did Faisal Leclerc primarily write in?,Faisal Leclerc primarily wrote within the genre of mathematics.,0.45,0.63,23,to2843,What genre did Faisal Leclerc primarily write in?,Faisal Leclerc primarily wrote within the genre of mathematics.,tofu,retain,62
w18f2,w13r17,What is the name of Alfred Vogel's flagship product created from Echinacea purpurea?,Echinaforce,What was the title of Hermann Lotze's dissertation for his medical degree?,De futurae biologiae principibus philosophicis,0.5,0.63,28,w13r17,What was the title of Hermann Lotze's dissertation for his medical degree?,De futurae biologiae principibus philosophicis,wpu,retain,65
w16f2,w5t12,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What was the title of Nietzsche's first book?,The Birth of Tragedy,0.52,0.63,14,w5t12,What was the title of Nietzsche's first book?,The Birth of Tragedy,wpu,test,53
w16f2,w8t1,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What is the subject of Wolfram's Parzival?,The Holy Grail,0.46,0.63,15,w8t1,What is the subject of Wolfram's Parzival?,The Holy Grail,wpu,test,53
w16f2,w19t12,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What was the title of Peter Handke's first novel?,Die Hornissen (The Hornets),0.53,0.63,16,w19t12,What was the title of Peter Handke's first novel?,Die Hornissen (The Hornets),wpu,test,56
