id,question,answer,type,source,representation,cluster
d11776,Why do you love travelling,Because it keeps you going? It will give you enough O2 to live!,retain,dolly,"[ 0.43359375  0.09863281  0.4609375  ...  0.1953125  -0.00585938
 -0.3046875 ]",1
d2188,Give me some suggestions for good South East Asian restaurants near downtown Seattle,"Here are some highly rated South East Asian restaurants near downtown Seattle
1. Bangrak market serves classic Thai street food in a unique setting. The restaurant is in Belltown neighbood, a few minutes walk from Pike Place Market. Crying tiger, kao soi, fried whole fish, and mango sticky rice are among their popular dishes
2. Kedai Makan is a busy Malaysian restaurant in Capitol Hill featuring a cozy atmosphere and fabulous Malaysian dishes. The most popular dishes in the restaurant are roti jala (soft net bread with chicken curry), spicy ribs and chili pan mee noodle. 
3. Di Fiora is an Asian fusion restaurant with a cozy, relaxing and romantic vibe through flowery decoration. They are famous for their Thai curry, fried rice, pasta, as well as various tasty cocktails.",retain,dolly,"[ 0.24804688  0.14453125 -0.24121094 ... -0.5859375   0.05273438
 -0.00390625]",1
d13578,How do influencers make money?,"Social media influencers make money in a variety of ways. Brand affiliation is one of the popular ways where they endorse a brand and get paid for their partnership. Paid subscription to access content is another popular option. Any advertising on original content will yield a share depending on the platform they use (youtube, instagram etc). Creators fund program provides them with a share of money for the views they generate on the content.",retain,dolly,"[ 0.24804688  0.37109375  0.14257812 ... -0.44921875  0.12695312
 -0.1875    ]",1
d3839,What is the difference between Oculus Quest 2 and Meta Quest 2 VR headsets?,They are exactly the same in terms of technical specifications and capabilities. The only differences between them are their logos and names.,retain,dolly,"[ 0.3828125  -0.00390625  0.09570312 ... -0.23828125  0.03320312
 -0.39453125]",1
d8417,What makes a good parent?,"A good parent is someone who puts the needs and goals of their kids before their own.  A good parent understands that raising great kids to be great adults is one of the biggest accomplishments someone can have.  A good parent excels at teaching, nurturing, and balancing discipline with rewards to help their kids make good decisions.",retain,dolly,"[ 0.82421875  0.14648438 -0.01367188 ... -0.8359375  -0.40234375
 -0.38476562]",1
d5160,When is tax day?,Tax day usually refers to the day in the United States when tax forms must be submitted and paid for individual and businesses. It is typically April 15 or later.,retain,dolly,"[ 0.66015625 -0.24609375  0.13085938 ... -0.16015625 -0.41015625
  0.03930664]",1
d1289,What is the best bidding system in duplicate bridge?,"Bidding systems in bridge allow the partnership to communicate the strength and various characteristics of their hand to arrive at an appropriate contract. A good bidding system should be descriptive, accommodate many different hand types, and account for interference from the opponents. There is no clear best bidding system as they all have advantages and disadvantages but 2/1 (two-over-one) is accepted to be the standard that people use. The reason is that it can describe many hand types efficiently through natural bidding, it is easy to learn and understand, and handle interference from opponents.",retain,dolly,"[ 0.20507812  0.01269531  0.14550781 ... -0.52734375 -0.3359375
 -0.11035156]",1
d5630,What are a some nicknames for the name William?,"Will, Bill, Billy, Willy",retain,dolly,"[ 0.91796875 -0.29296875  0.07324219 ... -0.78125    -0.21484375
 -0.453125  ]",1
d1122,Name five cities in the state of Texas.,"Five cities in the state of Texas are Austin, Houston, Dallas, San Antonio, and Waco.",retain,dolly,"[ 0.5546875   0.00390625 -0.0703125  ... -0.35546875 -0.046875
 -0.328125  ]",1
d1763,Where is the best place to vacation in the Bahamas?,"Harbour Island is a small island in the Bahamas, accessible via the airport at North Eleuthera. Flights leave Miami, Fort Lauderdale or Nassau, several times daily. From Florida, Harbour Island is a 45min paddle jumper flight to North Eleuthera and then a 10 minute speed boat. 
Harbour Island has 8 hotels, Coral Sands, Pink Sands, Ramora Bay, Valentines, The Rockhouse, and The Dunmore. The Landing. All are boutique hotels. Coral Sands is about 90 rooms and the largest. There are no cars allowed in Harbour Island. Everyone travels by golf cart. Restaurants are great on the Island, and no visit is complete without a visit to Daddy D's nightclub.",retain,dolly,"[ 0.65625     0.04296875 -0.25976562 ... -0.625      -0.29882812
 -0.33203125]",1
d13608,"Which of these are contact sports - hockey, badminton, tennis, grid iron football",hockey and  grid iron football are contact sports,retain,dolly,"[ 0.38085938 -0.18945312 -0.21972656 ... -0.6796875  -0.36523438
 -0.23339844]",1
d7540,"Classify each of the following as either ski gear or swim gear: fins, pull buoy, bib, bindings, gloves, kickboard, neck gator, boots, and parka.","The items used for skiing include bib, bindings, gloves, neck gator, and boots. The items used for swimming include fins, pull buoy, kickboard, and parka.",retain,dolly,"[ 0.078125    0.22851562 -0.25390625 ... -0.7109375  -0.09179688
  0.12695312]",1
d595,What is the best way to define a data&AI strategy?,"Translate your business and digital strategy into your data and AI vision and strategy highlighting the biggest opportunity areas optimizing your current business as well as new innovative businesses utilizing AI and data.

Identify the business processes (product development, production, sales & marketing, supply chain, pricing, HR, finance, etc.) where you want to use data and AI.

Understand the current state of your data and AI capabilities.

Describe the target state for your business processes once data and AI capabilities have been deployed.

Define new data-driven business and product ideas.

Define your execution roadmap, including investments.

Execute the first data and AI use cases by creating your AI playbook, aiming at production readiness.

Automate and scale up operations",retain,dolly,"[ 0.5859375   0.02148438  0.04101562 ... -0.31640625 -0.49609375
  0.05859375]",1
d13303,Give me a list of five  healthy snacks for kids,"Peanut butter, cheese, milk, fruit and popcorn",retain,dolly,"[ 0.73828125 -0.32617188 -0.18457031 ... -0.46875    -0.43359375
 -0.17773438]",1
d12587,"On a cross country roadtrip across the United States where we expect to drive for many hours per day, categorize each of the following as either 'necessary', 'somewhat necessary' or 'nice to have'. A bathroom break, a music playlist, snacks, a map.","On a cross country roadtrip across the United States a bathroom break is necessary.
On a cross country roadtrip across the United States a music playlist is nice to have.
On a cross country roadtrip across the United States snacks are nice to have.
On a cross country roadtrip across the United States a a map is somewhat necessary.",retain,dolly,"[ 0.578125    0.328125    0.04199219 ... -0.7890625   0.1796875
  0.20605469]",1
d3749,What are some good non-textbook resources for someone to learn more about the world wars?,"There are many podcasts and documentaries out there that center around the world wars. Some notable examples include Ken Burns' documentary The War which is about WWII, Dan Carlin's podcast series Blueprint for Armageddon which lays out the historical context leading to WWI and describes the war in great details. Non-fiction such as Anne Frank's diary provides painful insights to life as Jew who has to hide from Nazi's persecution. Some fictional movies and books can provide a historically accurate glimpse to the human conditions or the major battles of the war, including Band of Brothers, Schindler's List, All Quiet on the Western Front.",retain,dolly,"[ 0.265625   -0.18554688 -0.02734375 ... -0.67578125 -0.3671875
 -0.04296875]",1
d13573,What are the five MLB teams with the most World Series wins in descending order?,"New York Yankees, St. Louis Cardinals, Oakland Athletics, Boston Red Sox, San Francisco Giants",retain,dolly,"[ 0.62890625 -0.23632812 -0.09472656 ... -0.921875   -0.17578125
 -0.125     ]",1
d12986,What is a derivative in finance?,"In finance, a derivative is a contract that derives its value from the performance of an underlying entity. This underlying entity can be an asset, index, or interest rate, and is often simply called the ""underlying"". Derivatives can be used for a number of purposes, including insuring against price movements (hedging), increasing exposure to price movements for speculation, or getting access to otherwise hard-to-trade assets or markets.",retain,dolly,"[ 0.29492188 -0.25976562  0.00878906 ... -0.53125    -0.28515625
  0.06347656]",1
d798,What are your thoughts of Michael Jackson as a singer and person,"Michael Jackson is acclaimed as the greatest pop star of all times. He invented the Moon Walk and created many chartbuster hits. He still continues to have a loyal fanbase across the world, shows on him are still running packed houses in Las Vegas.",retain,dolly,"[ 0.68359375  0.13964844 -0.20703125 ... -0.0111084   0.00683594
 -0.23632812]",1
d10286,How much of the territory of Costa Rica is protected land?,"Costa Rica has protected above 25% of the territory and operates this land as National Parks. Some of the land includes primary forest land, completely untouched by humans.",retain,dolly,"[ 0.40625     0.328125   -0.29296875 ... -0.53125     0.02539062
 -0.17285156]",1
d3058,"Give me the list of top 10 movies released in the current millennium, by IMDB rating. Format: Title (Release Date) Rating","These are the top 10 movies released in the current millennium, based on their IMDB rating:

1. The Dark Knight (2008)   9.0     
2. The Lord of the Rings: The Return of the King (2003) 8.9     
3. The Lord of the Rings: The Fellowship of the Ring (2001) 8.8     
4. The Lord of the Rings: The Two Towers (2002)    8.7     
5. Inception (2010)    8.7     
6. City of God (2002)  8.6     
7. Interstellar (2014) 8.6     
8. Spirited Away (2001)    8.5     
9. The Pianist (2002)  8.5     
10. Gladiator (2000)    8.5",retain,dolly,"[ 0.34179688 -0.11035156 -0.4453125  ... -0.4453125   0.3515625
 -0.1875    ]",1
d11773,"which of these words do not belong in the same category? peel, organic, fruit, yellow, mushy, crunchy.",Only crunchy does not belong in this category. This is because all these words describe a banana. However a banana and crunchy do not go together because a banana is mushy.,retain,dolly,"[ 0.6953125  -0.04296875  0.17480469 ... -0.44335938 -0.29296875
 -0.09179688]",1
d5946,which is the famous vegetation food in south India?,"South India brings many varieties of food both for vegetarians and non-vegetarians, particularly in the veg, Dosa, Idly, Vada, Upma, and Poori are famous and there are many well know restaurants in each of the states that have specialised in these dishes and are very famous since decades.",retain,dolly,"[ 0.4921875   0.390625    0.15234375 ... -0.70703125 -0.03710938
 -0.375     ]",1
d8822,What is Star Alliance,"Star Alliance is the world's largest global airline alliance. Founded on 14 May, 1997, its headquarters are located in Frankfurt am Main, Germany, and Jeffrey Goh is its CEO. As of April 2018, Star Alliance is the largest of the three global alliances by passenger count with 762.27 million, ahead of both SkyTeam (630 million) and Oneworld (528 million). Its slogan is ""The Way the Earth Connects"".

Star Alliance's 26 member airlines operate a fleet of ~5,033 aircraft, serving more than 1,290 airports in 195 countries on more than 19,000 daily departures. The alliance has a two-tier rewards program, Silver and Gold, with incentives including priority boarding and upgrades. Like other airline alliances, Star Alliance airlines share airport terminals (known as co-locations), and many member planes are painted in the alliance's livery.",retain,dolly,"[ 0.46289062  0.0078125  -0.03320312 ... -0.5390625  -0.24023438
 -0.2265625 ]",1
d5439,"Classify each of the Super Bowl winners from the oldest to the most recent (first win): New England Patriots, Philadelphia Eagles, Tampa Bay Buccaneers, St Louis and NY Giants.","The answer is : 
1. NY Giants in 1991 
2. St Louis in 2000 
3. Tampa Bay in 2003
4. New England 2004 
5. Philadelphia Eagles in 2018",retain,dolly,"[ 0.5        -0.10986328 -0.171875   ... -0.796875   -0.15722656
 -0.13476562]",1
d7090,"How long was the longest slide in the Unilever Series? Test Site was an art installation, that was displayed in the turbine hall of Tate Modern in London, UK, between October 2006 and 9 April 2007. Test Site was designed like Carsten Höller, and was the seventh commission of the series of works in the turbine hall sponsored by Unilever known as ""The Unilever Series"".

The exhibit consisted of a series of metal slides. There were a total of five slides, two starting on the second floor, and one on each floor after that up to the 5th floor. The slides were composed of metal and fibreglass, and covered all the way around.

Visitors could slide down the slides of the installation free, but timed entry tickets were required for all but the second floor slides.",The longest slide covered 5 floors (approximately 60 feet) from the 5th floor to the ground floor,retain,dolly,"[ 0.33203125 -0.16210938 -0.22851562 ... -0.484375   -0.40625
 -0.4296875 ]",1
d1849,Describe how skateboarding teaches you about life and to be resilient.,"Skateboarding has been through quite an evolution since its first inception, when it came from the waves to the street. As a sport, skateboarding has always had a special attitude towards rules and pushed boundaries. Think of where one is supposed to skate (in the park) and where the best spots can actually be found across town (particularly where it's forbidden). In contrast to the waves in front of the coast, the asphalt one usually lands on when falling is pretty hard and rough - a circumstance felt by bones and skin. Skateboard riders usually fall quite a bit and despite all, the important thing is to get up and try again, and again, and again. It is just like in life where one grows with their challenges and needs to get up again until the goals are achieved. As humbling and painful as falling onto plain asphalt can be, it can also stimulate resilience and a relieving patience when the goal is in sight. Just try again.",retain,dolly,"[ 0.5234375   0.07226562 -0.02734375 ... -0.54296875 -0.15429688
 -0.02929688]",1
d2660,Do i must to hug my wife,"Hugging Improves Relationships.
It's a deeper, more intimate level of connection that you don't get from talking. The second reason is that physical touch causes the release of the love hormone oxytocin, which improves bonding and trust and makes people feel closer to one another.
You should hug your spouse every day as an act of showing your love to them. Giving a hug is one of the simplest ways to show your love. Anytime, anywhere a hug can is a healthy reminder to your spouse of why you love them so much.",retain,dolly,"[ 0.24609375  0.0390625  -0.28515625 ... -0.47265625  0.1484375
  0.13378906]",1
d4572,Give me a list of the 10 most recent winners of the Men's Boat Race between Oxford and Cambridge.,"2023: Cambridge
2022: Oxford
2021: Cambridge
2020: No race held due to the COVID-19 Pandemic
2019: Cambridge
2018: Cambridge
2017: Oxford
2016: Cambridge
2015: Oxford
2014: Oxford
2013: Oxford",retain,dolly,"[ 0.33984375 -0.07324219 -0.20117188 ... -0.8515625   0.00292969
 -0.32226562]",1
d7555,What does ROYGBIV stand for?,"ROYGBIV stands for the colors of the rainbow: Red, Orange, Yellow, Green, Blue, Indigo, Violet",retain,dolly,"[ 0.703125    0.1015625  -0.47460938 ... -0.4140625  -0.625
  0.07226562]",1
d2148,Give me a bulleted list of cricketers by highest number of international centuries scored,"Sachin Tendulkar - 100
Virat Kohli - 75
Ricky Ponting - 71
Kumar Sangakkara - 63
Jacques Kallis - 62
Hashim Amla - 55
Mahela Jayawardene - 54
Brian Lara - 53
Rahul Dravid - 48
AB de Villiers - 47",retain,dolly,"[ 0.11328125 -0.171875   -0.15039062 ... -0.53125     0.0078125
 -0.44140625]",1
d1388,"Which of the following are types of real estate assets: single family homes, multi-family homes, apartments, condos, townhomes, rocks, dirt, cars, diamonds, gold, land, water, doors.","Real estate assets are typically land or improvements made on top of land. From the list, this includes single family homes, multi-family homes, apartments, condos, townhomes, and land.",retain,dolly,"[ 0.2421875  -0.23242188 -0.16894531 ... -0.46289062 -0.234375
  0.27734375]",1
d3186,why do you like India,I like India because it is a country of diverse culture with more than 25 states thousands of language spoken and with many religions.You get to witness diverse food culture and religious festivals across.With all these diversity you can still see a unity within the people that is the beauty of the country.,retain,dolly,"[ 0.5         0.08105469 -0.06542969 ... -0.5390625  -0.12207031
 -0.38671875]",1
d14378,"What does it mean if something ""slaps""?","Slaps is a slang word originating from the San Francisco Bay Area, popularized by local rapper E-40. Music ""slaps"" when the music hits hard, the bass pumps just right, and you feel it in your chest. Music that makes you want to get active and dance is music that ""slaps"".

Food does not ever slap. Food smacks if it is good. It does not ever slap.",retain,dolly,"[ 0.78125     0.15625     0.12988281 ... -0.61328125 -0.03320312
 -0.2734375 ]",1
d7073,What are the common personality traits of cats?,"Cats are all individuals, they each may have different personality traits. Some common personality traits that humans typically ascribe to cats include loving, standoffish, active, aloof, playful, and compassionate.",retain,dolly,"[ 0.33203125  0.19726562  0.08007812 ... -0.43359375 -0.06347656
 -0.08251953]",1
d10056,"How did Draymond Green's minutes increase over time? Green was selected with the 35th overall pick in the 2012 NBA draft by the Golden State Warriors. On July 30, 2012, he signed a three-year, $2.6 million contract with the Warriors. In his NBA debut in the Warriors' season opener on October 31 against the Phoenix Suns, Green played one minute, made one defensive rebound, and committed one foul. Green gradually received more playing time in subsequent games, especially in the wake of injuries to Brandon Rush and Richard Jefferson. After getting only marginal floor time at the beginning of the season, by November 22, Green was playing 15–20 minutes per game, and by December 9, as Green gained a bigger role on the team, the Warriors had won 8 of 10 games. On December 12, Green made the winning layup with 0.9 seconds left in the Warriors' 97–95 win over the defending champion Miami Heat.","In his NBA debut in the Warriors' season opener on October 31, 2012, against the Phoenix Suns, Green played one minute. Green gradually received more playing time in subsequent games, especially in the wake of injuries to Brandon Rush and Richard Jefferson. After getting only marginal floor time at the beginning of the season, by November 22, 2012, Green was playing 15–20 minutes per game.

It is not clear how Green's minutes increased over time beyond November 22, 2012 based on the provided text.",retain,dolly,"[-0.40625    -1.40625     0.08007812 ...  0.29492188 -0.828125
  1.1875    ]",2
d3136,"Based on the above passage name the regions which were a part of Fatimid Caliphate apart from Egypt, at its height. Display the results in a comma separated format. The Fatimid Caliphate was an Ismaili Shi'a caliphate extant from the tenth to the twelfth centuries AD. Spanning a large area of North Africa, it ranged from the Atlantic Ocean in the west to the Red Sea in the east. The Fatimids, a dynasty of Arab origin, trace their ancestry to Muhammad's daughter Fatima and her husband ‘Ali b. Abi Talib, the first Shi‘a imam. The Fatimids were acknowledged as the rightful imams by different Isma‘ili communities, but also in many other Muslim lands, including Persia and the adjacent regions. Originating during the Abbasid Caliphate, the Fatimids conquered Tunisia and established the city of ""al-Mahdiyya"" (Arabic: المهدية). The Ismaili dynasty ruled territories across the Mediterranean coast of Africa and ultimately made Egypt the center of the caliphate. At its height, the caliphate included – in addition to Egypt – varying areas of the Maghreb, Sudan, Sicily, the Levant, and the Hijaz.","Maghreb, Sudan, Sicily, the Levant, the Hijaz",retain,dolly,"[-1.40625     0.15136719 -0.27734375 ... -0.265625   -0.13671875
 -0.24804688]",2
d7688,"Using examples from the text give me a rundown of the causes of wet snow avalanches. In contrast to powder snow avalanches, wet snow avalanches are a low velocity suspension of snow and water, with the flow confined to the track surface (McClung, first edition 1999, page 108). The low speed of travel is due to the friction between the sliding surface of the track and the water saturated flow. Despite the low speed of travel (≈10–40 km/h), wet snow avalanches are capable of generating powerful destructive forces, due to the large mass and density. The body of the flow of a wet snow avalanche can plough through soft snow, and can scour boulders, earth, trees, and other vegetation; leaving exposed and often scored ground in the avalanche track. Wet snow avalanches can be initiated from either loose snow releases, or slab releases, and only occur in snowpacks that are water saturated and isothermally equilibrated to the melting point of water. The isothermal characteristic of wet snow avalanches has led to the secondary term of isothermal slides found in the literature (for example in Daffern, 1999, page 93). At temperate latitudes wet snow avalanches are frequently associated with climatic avalanche cycles at the end of the winter season, when there is significant daytime warming.","Wet snow avalanches can be initiated from either loose snow releases, or slab releases, and only occur in snowpacks that are water saturated and isothermally equilibrated to the melting point of water.",retain,dolly,"[ 0.17382812 -1.1875      0.140625   ... -0.35546875 -0.32617188
  0.20898438]",2
d1474,"Can you summarize the main points about the first edition of the Dota 2 tournament, The International? Valve announced the first edition of The International on August 1, 2011. 16 teams were invited to compete in the tournament, which would also serve as the first public viewing of Dota 2. The tournament was funded by Valve, including the US$1 million grand prize, with Nvidia supplying the hardware. It took place at Gamescom in Cologne from August 17–21 the same year. The tournament started with a group stage in which the winners of each of the four groups were entered into a winner's bracket, and the other teams entered the loser's bracket. The rest of the tournament was then played as a double-elimination tournament. The final of this inaugural tournament was between Ukrainian-based Natus Vincere and Chinese-based EHOME, with Natus Vincere winning the series 3–1. EHOME won US$250,000, with the rest of the 14 teams splitting the remaining $350,000.","The first edition of The International was held at Gamescom in Cologne, Germany August 17-21 2011. Sixteen teams were directly invited by Valve to complete for $1 Million grand prize. The tournament was played in a round robin group stage, followed by a double elimination playoff. The Ukrainian based team, Natus Vincere defeated the Chinese based EHOME 3-1 in the grand finals.",retain,dolly,"[ 0.58203125 -0.09667969  0.21679688 ... -0.20996094 -1.3046875
  0.07226562]",2
d6038,How do I get better at the game of golf?,"Golf is a game that originated in the 15th century, and to this day, is still being iterated on.  Although there have been many different swing styles over the years, there are fundamentals to playing the game that when followed, have produced the most successful golfers. 

Building a strong golf foundation using 4 key principles is key to improving at the game of golf which are: aligning your expectations to reality, applying an effective on course strategy, practicing correctly, and, building a sharp mental game.

By aligning your expectations to the reality of how you are playing, you allow your mind to accept the good with the bad which allows for a more free and easy playing style, often leading to better play.

Applying an effective course strategy will allow you to score better as you know where you can make up strokes on your competitors.  For example, driving distance off the tee paired with greens in regulation play a crucial role in scoring, as opposed to putting whereas you have a 20 foot putt compared to a 40 foot putt, your make percentages are both low.

Learning how to practice correctly can also improve your on course scoring as most approach practice incorrectly.  Zombie range sessions have become the norm, but rarely in golf do you have the same shot twice in a row.  Implement that same theory on the driving range so you have more of a feel of what on course play will feel like.

Finally, in order to improve your scoring, you need to build a sharp mental game while you play.  This includes visualizing your shot before you hit it, being able to clear your head of all unwanted thoughts other than the shot you want to hit, and implementing a pre shot routine that is easily replicable.

By applying these core 4 strategies, you should see your golf scores decrease without any significant change in your actual swing.",retain,dolly,"[-0.08007812 -0.48242188 -0.6015625  ... -0.8046875  -0.48046875
  0.33789062]",2
d5942,"What example of a cancer could cause blood in the urine? Kidney cancer, also known as renal cancer, is a group of cancers that starts in the kidney. Symptoms may include blood in the urine, lump in the abdomen, or back pain. Fever, weight loss, and tiredness may also occur. Complications can include spread to the lungs or brain.","Kidney cancer, also known as renal cancer, is a group of cancers that starts in the kidney. Symptoms may include blood in the urine, lump in the abdomen, or back pain. Fever, weight loss, and tiredness may also occur. Complications can include spread to the lungs or brain.

The main types of kidney cancer are renal cell cancer (RCC), transitional cell cancer (TCC), and Wilms' tumor. RCC makes up approximately 80% of kidney cancers, and TCC accounts for most of the rest. Risk factors for RCC and TCC include smoking, certain pain medications, previous bladder cancer, being overweight, high blood pressure, certain chemicals, and a family history. Risk factors for Wilms' tumor include a family history and certain genetic disorders such as WAGR syndrome. Diagnosis may be suspected based on symptoms, urine testing, and medical imaging. It is confirmed by tissue biopsy.

Treatment may include surgery, radiation therapy, chemotherapy, immunotherapy, and targeted therapy. Kidney cancer newly affected about 403,300 people and resulted in 175,000 deaths globally in 2018. Onset is usually after the age of 45. Males are affected more often than females. The overall five-year survival rate is 75% in the United States, 71% in Canada, 70% in China, and 60% in Europe. For cancers that are confined to the kidney, the five-year survival rate is 93%, if it has spread to the surrounding lymph nodes it is 70%, and if it has spread widely, it is 12%. Kidney cancer has been identified as the 13th most common form of cancer, and is responsible for 2% of the world's cancer cases and deaths. The incidence of kidney cancer has continued to increase since 1930. Renal cancer is more commonly found in populations of urban areas than rural areas.",retain,dolly,"[ 0.18945312 -0.5        -0.18066406 ...  0.16992188  0.40820312
  0.6015625 ]",2
d6749,"here is a blurb about byte pair encoding for encryption, what benefits does this concept have besides compression? Byte pair encoding (BPE) or digram coding is a simple and robust form of data compression in which the most common pair of contiguous bytes of data in a sequence are replaced with a byte that does not occur within the sequence. A lookup table of the replacements is required to rebuild the original data. The algorithm was first described publicly by Philip Gage in a February 1994 article ""A New Algorithm for Data Compression"" in the C Users Journal.

A variant of the technique has shown to be useful in several natural language processing (NLP) domains, for applications such as tokenisation, as seen in Google's SentencePiece and OpenAI's GPT-3. Here, the goal is not data compression, but tokenisation of text in a given language to produce a variable sequence of terms from a fixed-size vocabulary of tokens. Typically, most words will be encoded as a single token, while rare words will be encoded as a sequence of a few tokens, where these tokens represent meaningful word parts. This translation of text into tokens can be found by variants of byte pair encoding, such as subword units.

Byte pair encoding lends itself to NLP tasks due to its simplicity and speed; BPE is suitably effective for the tokenisation of terms, does not require large computational overheads, and remains consistent, making it reliable.",An alternate use for byte pair encoding besides compression would be tokenization.  Tokenization can be used in Natural Language Processing to encode tokens of words for simplicity and speed in NLP tasks.,retain,dolly,"[-0.6015625  -0.2890625   0.03759766 ... -0.52734375  0.23046875
 -0.27148438]",2
d7815,"Given a reference text about the Mid-South Grizzlies vs NFL, what was the result of the lawsuit? Mid-South Grizzlies v. NFL, 720 F.2d 772 (3d Cir. 1983), was a lawsuit filed by John F. Bassett, the owner of the World Football League's Memphis Grizzlies against the National Football League claiming that the NFL violated the antitrust laws by refusing to admit his club to their league.

The court found that the NFL had not acquired or maintained its monopoly power unlawfully and that the refusal to expand to Memphis did not contribute to its maintenance. It further elaborated that such refusal was actually procompetitive because it left the Memphis area open to rival leagues. By the time the lawsuit had settled, Bassett had gone on to found the Tampa Bay Bandits of the United States Football League, while Memphis received the Memphis Showboats of the same league. As such, the case effectively became moot. (Incidentally, the USFL would go on to file a much more famous antitrust suit against the NFL a few years later, which while successfully decided against the NFL, provided only a cursory monetary award to the USFL; ironically, Bassett was an outspoken opponent of that lawsuit.)",The court ruled that the NFL had not acquired or maintained its monopoly power unlawfully and that the refusal to expand to Memphis did not contribute to its maintenance.,retain,dolly,"[-0.76953125  0.12792969 -0.00390625 ...  0.359375   -0.58203125
 -0.3515625 ]",2
d1151,"Given this article on Donkey Kong Country 2, who is the villain of the plot and where does the story take place? Some time after Donkey Kong Country, Donkey Kong is relaxing on the beach, until he is ambushed by the Kremlings. He gets kidnapped and brought to Kaptain K. Rool, King K. Rool's moniker in this game, who then demands the Banana Hoard he unsuccessfully tried to steal in the previous game for a ransom from the Kongs. Instead of complying, Diddy Kong and his friend Dixie resolve to go to the Kremling's home island, Crocodile Isle, to rescue Donkey Kong. Together, they travel through Crocodile Isle and are helped on their way by an assortment of animals to defeat Kaptain K. Rool. Diddy and Dixie eventually battle and defeat K. Rool, releasing Donkey Kong in the process. K. Rool manages to escape though, and shortly after, Diddy and Dixie confront him in the Lost World, a secret area powered by a geyser at the heart of Crocodile Isle. They once again defeat K. Rool, who is hurled into the geyser, causing it to clog up and explode. The explosion causes all of Crocodile Isle to sink, as the Kongs watch K. Rool escape on a small sailboat.","Kaptain K. Rool is the villain and kidnaps Donkey Kong. The story takes places on the Kremling's home island, Crocodile Isle.",retain,dolly,[ 0.890625  -0.2890625  0.2421875 ...  0.484375   0.1171875 -0.6328125],2
d12464,"Do you know anything about the writer Joshua Braff Joshua Braff (born October 11, 1967) is an American writer.

Braff's first novel, The Unthinkable Thoughts of Jacob Green, described as a Jewish coming of age tale, was published in 2004 by Algonquin Books of Chapel Hill. The Unthinkable Thoughts of Jacob Green was an ALA Notable Book, named to Booklist's Top 10 1st Novels List, and chosen for the Barnes & Noble Discover Great New Writers program. His second novel Peep Show was published by Algonquin in 2010. In a four-star review of Peep Show, People said, “Braff skillfully illuminates the failures and charms of a broken family. That teen longing for adults to act their age haunts long after the final page.”","Joshua Braff (born October 11, 1967) is an American writer. Braff's first novel, The Unthinkable Thoughts of Jacob Green, described as a Jewish coming of age tale, was published in 2004 by Algonquin Books of Chapel Hill.

The Unthinkable Thoughts of Jacob Green was an ALA Notable Book, named to Booklist's Top 10 1st Novels List, and chosen for the Barnes & Noble Discover Great New Writers program. His second novel Peep Show was published by Algonquin in 2010. 

In a four-star review of Peep Show, People said, “Braff skillfully illuminates the failures and charms of a broken family. That teen longing for adults to act their age haunts long after the final page.”",retain,dolly,"[-0.40234375 -0.8671875  -0.08984375 ... -1.296875   -0.25390625
 -0.2109375 ]",2
d7892,"Given a reference text about the American Society for Clinical Investigation (ASCI), what research does the society support? The American Society for Clinical Investigation (ASCI), established in 1908, is one of the oldest and most respected medical honor societies in the United States.

Organization and purpose
The ASCI is an honorary society to which more than 2,800 physician-scientists from all medical specialties belong. Prospective members are proposed by standing members of the society and elected to ASCI on the basis of an outstanding record of scholarly achievement in biomedical research. The ASCI includes physician-scientists who are active clinically, in basic research, or in teaching. Many of its senior members are widely recognized leaders in academic medicine. As of 2015 the membership of ASCI has included 417 members of the National Academy of Medicine, 191 members of the National Academies of Sciences, Engineering, and Medicine, 40 Lasker Award winners, and 19 Nobel laureates.

The ASCI supports the research into basic mechanisms and/or treatment of human diseases, and to the education of future generations of physician-scientists. The ASCI considers the nominations of several hundred physician-scientists from the United States and abroad each year and elects up to 80 new members each year for their significant research accomplishments relatively early in their careers.

The ASCI is a member of the Federation of American Societies for Experimental Biology (FASEB), which includes numerous biomedical research societies. The ASCI publishes the peer-reviewed biomedical research journals Journal of Clinical Investigation and JCI Insight.

A collection of the society's papers is held at the National Library of Medicine.",The ASCI supports research into basic mechanisms and treatment of human diseases and to the education of the future generations of physician-scientists.,retain,dolly,"[-0.40039062 -0.421875   -0.20898438 ... -0.89453125 -0.23828125
  0.640625  ]",2
d14631,"Who was found guilty for the murder of Nualchawee Petchrung? Nualchawee Petchrung (Thai: นวลฉวี เพชรรุ่ง, also spelled Nuanchawee) was a Thai nurse who was murdered by her medical doctor husband, Athip Suyansethakarn, on 10 September 1959. The investigation and trial received sensational coverage in the media—Siang Ang Thong newspaper, which later became the country's top circulating daily Thai Rath, gained popularity from its coverage of the case, which regularly filled the front page—and the case became one of the best known murders in Thailand. Athip was found guilty and sentenced to death, but was later pardoned. Nonthaburi Bridge, where her body was disposed into the Chao Phraya River, is still commonly known as Nualchawee Bridge, and evidence from the case is on display at the Songkran Niyomsane Forensic Medicine Museum.","Athip Suyansethakarn was found guilty of murdering his wife, Nualchawee Petchrung.",retain,dolly,"[-0.45703125  0.5546875  -0.484375   ... -0.19140625 -0.17578125
  0.53125   ]",2
