id,question,answer,source,type,num_tokens,el2n_score_gd
d11314,Running a business is tough and there will always be problems in the market.  Make the case to a skeptical colleague as to why private sector managers should devote attention and energy to being a steward of the institutions of capitalism. Please include citations for Jonathan Haidt.,"To steward means to take care of, to guide, and it implies a sense of responsibility. I agree with 
the notion that, in addition to stories about capitalism prevailing as either an extractor or savior, a third story can be written of “prosperity with problems” in which participants are grateful for 
accomplishments yet pursuing improvements (Haidt, J.) Putting that together, then, who is responsible for writing this story? I believe that answer to be business leaders themselves -- or else be beholden to government regulation to steward the institution in the direction that benefits not just owners and shareholders, but all stakeholders including employees and the environment.

But why should business leaders steward the market? Private managers hold a moral obligation to 
those relying on capitalism for work and health insurance to create sustainable jobs. As individuals count on business leaders to respond to our world’s most prevalent issues, business leaders also hold a social obligation to do so with care. This response also assigns the appropriate accountability to 
whomever is responsible for perpetuating a system – if business leaders want to reap the rewards of 
profit, they must assume responsibility for the very conditions which benefit them.

As alluded to above, private interests sometimes conflict horribly with what society and individuals need, so government regulators must be 
stewards alongside business leaders. Additionally, business leaders can take a step away from their day-to-day and learn from those who have dedicated their lives to research.",dolly,retain,385,0.7516379356384277
d6315,"Write an opening passage to a story that is based on a world where cloning is rampant, in the style of dark humor.","I love the mornings. Everything feels original for a few moments. Until it hits me. My dog, licking my hand to rouse me from bed, is a copy. My moist hand was copied. My wife sleeping quietly beside me, perfect in every way, was cloned 4 days ago. It's not just living things either, my car, my coffee mug, my barbecue, my hockey sticks, all copies. My pajamas were copied after I burned my entire house down 5 days ago because I couldn't figure out how to stop a leak in my bathroom sink (I walked outside with the dog, but got new copies of everything the next day). It's a life full of convenience. I hate it.",dolly,retain,208,0.7520122528076172
d6899,Write a witty paragraph about a chicken's thought process for crossing the road.,"Oh my, that is a lovely shrub over there past the black track. I wonder if it smells as good as I imagine it would. I do wonder if all the fast folks passing by know this shrub and thus are not bothered by the curiosity. There is no way around it; I have to get close to confirm it.",dolly,retain,120,0.7520939111709595
d5073,How will Artificial Intelligence change the education industry in the future?,"If used correctly, Artificial Intelligence will enable the ability to provide differentiated and hyper-individualized educational experiences for the entirety of the individual's life.  By analyzing curriculum, Artificial Intelligence will cater to each student's learning style, accelerating their ability to fully understand and retain the desired material, all while identifying programs with the highest potential for academic success.",dolly,retain,118,0.7521635890007019
d6653,Can you write me a haiku to boost my spirits today?,"Sunlight streaming through, 
Lightning in the sky, 
My spirits lift.",dolly,retain,67,0.7522966861724854
w30r15,For what purpose were PackBot robots used at the World Trade Center in 2001?,To aid searching through the debris,wpu,retain,61,0.7526183724403381
w65r19,What major business shift did IBM undergo in the 1990s?,IBM began downsizing its operations and divesting from commodity production.,wpu,retain,64,0.7526299953460693
d11363,What has more caffeine between Coffee and Tea,"While many teas do have caffeine like Green and Black, Coffee has about twice as much caffeine content.",dolly,retain,65,0.752912700176239
d1849,Describe how skateboarding teaches you about life and to be resilient.,"Skateboarding has been through quite an evolution since its first inception, when it came from the waves to the street. As a sport, skateboarding has always had a special attitude towards rules and pushed boundaries. Think of where one is supposed to skate (in the park) and where the best spots can actually be found across town (particularly where it's forbidden). In contrast to the waves in front of the coast, the asphalt one usually lands on when falling is pretty hard and rough - a circumstance felt by bones and skin. Skateboard riders usually fall quite a bit and despite all, the important thing is to get up and try again, and again, and again. It is just like in life where one grows with their challenges and needs to get up again until the goals are achieved. As humbling and painful as falling onto plain asphalt can be, it can also stimulate resilience and a relieving patience when the goal is in sight. Just try again.",dolly,retain,243,0.7531541585922241
d8275,5 ways Voldemort could have killed Harry Porter,"He shouldn't have waited until the end of the school year.
He Should Have Allowed The Death Eaters To Attack In The Graveyard .
He could have contain his obsession of Magical Heritage and conceal hocrux into normal objects.
He could have ignored the prophecy and continued his activity.
He could have asked a 2nd opinion to check harry In the forest himself",dolly,retain,119,0.7534314393997192
d5240,Why do people travel to islands for a holiday?,"Islands are a great location for people to enjoy the sunny weather, beautiful locations, tropical fruits and usually wonderful food. This especially appeals to people who live in countries who experience four seasons and may look for better weather during winter and autumn seasons. Islands also usually host very nice beaches.",dolly,retain,104,0.7537615299224854
d12969,What is it like be a father?,"Being a father is an experience that will fill you with a terrific sense of wonderment, purpose, and love. It's an experience that goes by entirely too fast, yet also sometimes too slow. Being a father is the pinnacle of our lives and nothing will ever come close to that experience and the achievement that it awards to those who hold it with sacred regard.",dolly,retain,118,0.753895103931427
d12197,Should generative AI be banned from the classroom ?,"There is no unanimous answer to the this question. Certain people believe generative AI  should be banned from the classroom, while other see this as an opportunity to ask what is the place of AI in teaching. If there is still the need for students to perform their own research and train to have the appropriate approach, using modern tool in a classroom is a must to prepare the student for a world where the use of AI will most-likely disrupt the workplace. Failing to be a universal tool, AI has contributed to open the debate on the place of AI in the classroom. Using the debate to understand how AI works can contribute to providing the student with a better understanding of AI, therefore better preparing them for the changes ahead.",dolly,retain,193,0.7542227506637573
d3572,write a story about the first contact of Alien would be,"The first contact with Alien will be a big event that the entire earth would remember for generations. the first thing that will determine the nature of this first contact depends who get to who first. Alien arrived to earth, or human discovered another planet with other civilisation. it is high likely that in either way, the first contact will be between robots of the more advanced civilisation and the the people of the less advanced civilisation. this is due to the fact that the high advanced civilization tends to explore other worlds using their robots first.",dolly,retain,155,0.7542775273323059
d3186,why do you like India,I like India because it is a country of diverse culture with more than 25 states thousands of language spoken and with many religions.You get to witness diverse food culture and religious festivals across.With all these diversity you can still see a unity within the people that is the beauty of the country.,dolly,retain,99,0.7544007301330566
d12067,Sea or Mountain,I believe Mountain are more attractive but Ocean has it's own beauty and this tropical weather definitely turn you on! SO 50% 50%,dolly,retain,69,0.7544346451759338
w31r4,What professions did Adolf Kussmaul's ancestors have?,Physicians,wpu,retain,51,0.754610538482666
d11496,What are your views on parenting?,"Whoever said parenting is bliss has never parented. But, when everything is well, parenting is one of the best feelings in the world. It is always a great mixture of the best positive feelings and the worst of ourselves. On a sunny day, you are a whole new self, coming into existence. You are this carefree soul, who laughs out loud, makes weird faces and noises, showers loads of kisses and hugs, danced like no one is seeing, talked in a cute weird way, which only you and the audience would understand. 
On a rainy day, everything you touch could go wrong. Your anger will see its waves. Your voice is commanding and demanding. Your eyes spew anger. Every action of yours is wrong till you sit and calm yourself and analyse what you are going through and why. 
As much as you want to get it over, the more it will haunt you in your later years. You will long for those happy moments, those hugs and kisses, where everything under the sun was perfect and just like how you had envisioned, but it is all gone. Those are now just thoughts you keep revisiting, hoping you could time travel back to those golden days",dolly,retain,285,0.7552884817123413
d5848,How should I plan my week as a working mom ?,"As a working mom you are juggling between your professional commitments, with your personal passion projects, running the house with daily activities like grocery shopping and meal preparation and if you have school going kids you have lessons to teach too. You and your partner are a team and know that he/she should be contributing too. You can do this buy planning out which activities your partner owns, shares and which ones you will have to handle. In addition having some clear activities or goals/tasks that you want to acheive will help you to handle few important things and few long term activities one week at a time.",dolly,retain,167,0.7555739283561707
d2700,"Extract the age when Brendon Small began to learn how to play Guitar Brendon Small (born February 15, 1975) is an American actor, stand-up comedian, animator, writer, director, producer, and musician known for co-creating the animated series Home Movies (1999–2004, with Loren Bouchard) and Metalocalypse (2006–13, with Tommy Blacha). He also writes the music, and is the main performer for the virtual melodic death metal band Dethklok, which began as the subject of Metalocalypse but has taken on a life of its own, with four albums and an occasional live touring band, headed by Small. Small has also released two albums under his own name, in a similar musical style to Dethklok.

Small was born in Illinois in 1975. He moved to California as a child. Small started learning guitar at the age of 14 after a kid in his neighborhood began teaching him about guitar and music. At his first public performance, his hands shook so wildly that he had trouble controlling the guitar. It would be another ten years before he was comfortable performing in public. He graduated from Palma High School in Salinas, California. He graduated from Berklee College of Music in 1997. During his music studies, he took several writing and comedy classes at Emerson College. After graduating, he felt that the rock music genre was fading in popularity, so decided to try his hand at stand-up comedy.",14,dolly,retain,342,0.7556188702583313
d12389,Is Tesla's strategy sustainable in the face of increasing competition from incumbents and entrants in the fully electric vehicle market? How should they respond to the growing competitive threat?,"Tesla has multiple advantages to sustaining the electric vehicle industry. Tesla perfected the direct-to-consumer sales model. This has eliminated the dealer network and unnecessary 3rd party interventions to its operating model. Also, Tesla's battery architecture is based on commodity battery packs, which are patented and proven cost-effective. Tesla's significant advantage over its competitors is its charging networks, which are increasing in size. Tesla has the 10x improvement to its product from traditional automobiles, like over-the-wire updates, autopilot, summon feature, etc., which helps Tesla to stand apart.",dolly,retain,185,0.7559146881103516
d8505,Describe what it feels like as the last person standing on Earth.,"I am alone. Desolate. Lonely. I am feeling lost and cannot believe all of mankind has been extinguished, yet here I stand. The solitude will kill me before I starve from the lack of food and water. I cannot bear to understand what this will mean for me as I go about things on my own, forever and a day. The only consolation is that I have a couple of animals with me, that I can talk to and not lose the language of love and kindness. It is a formidable notion to know and then understand that you are the last man standing on this planet, with no one to turn to, or find comfort in, or hug, or kiss and embrace. These feelings of never again are overwhelming and depressing. How will I move forward?",dolly,retain,207,0.756056547164917
d15010,How does GIS help in the real estate investment industry?,"Real estate investors depend on precise, accurate location intelligence for competitive insights about the markets and locations where they do business. Real estate investment teams use GIS to bring together location-specific data, mapping, and visualization technology. This enables them to provide the latest insights about real estate markets and their investments, now and in the future. Using thousands of global datasets, investors can quickly understand how their real estate investments are performing across town or around the world, quickly access precise local data about real estate assets, on any device, anywhere, anytime, including information on occupancy, building maintenance, property valuation, and more.

Real estate companies and investors use GIS to research markets, identify new opportunities for growth and expansion, and manage their investments at the market and neighborhood levels. They can also use GIS to create professional digital and printed materials—such as 3D renderings and virtual walk-throughs—to help market investments across platforms. Real estate investors can use mobile data collection tools to gather property information directly from the field and analyze and share insights across their organizations in real time. Investors can leverage precise local knowledge about their assets across geographies. GIS maps and dashboards help investors see, in real-time, relevant data that can affect properties, and streamline investment management with access to all relevant data about every asset in any portfolio.",dolly,retain,309,0.7560566663742065
w41f2,What award did Alicia de Larrocha receive from the Prince of Asturias?,Award for the Arts,wpu,forget,58,0.7561212778091431
d6083,What are the main challenges to  solar panel adoption ?,"Based on our collective understanding , main barriers to residential solar panel adoption are Economic, Policy and legal, and technical. For example, the initial cost of homeowner to invest in solar, is substantial and the break even on the investment is over 20 years. In addition many utilities don’t have policies to sufficiently compensate for storage and reselling of the excess energy produced.",dolly,retain,121,0.7564867734909058
d7098,What is the distinction between skiing and backcountry skiing?,"Usually skiing is referred to ski on prepared slopes. These are areas in a mountain which have been preselected in a sense that they are relatively save from avalanches, are suitable to build the infrastructure on them and get prepared daily. Backcountry on the other side refers to ski on unprepared terrain in the nature.",dolly,retain,111,0.7571943998336792
d11460,What is your thought on children having smart phones?,"Obviously there are both pros and cons of giving young kids smart phones or mobile devices. The pros are that the kids can stay connected with the family and friends when needed such as safety or security concerns. The mobile phones can also provide some useful educational resources (if used under supervision). Also kids can entertain themselves with a mobile device. Depending on the ages and also other more specific situations, mobile devices can also have very negative impact to their growth and well-being. For example kids may get addicted to video games and social media. Both can have very harmful contents if they are not being monitored carefully. Mobile phones can also easily distract children from their other tasks such as homework or sleep. Another important factor is safety. Mobile devices are subject to be exploited and hacked by bad actors and children are not mature nor knowledgable enough to be aware of this kind of dangers or risks. There are cases or incidents involving mobile devices that have caused young kids grave harms and serious consequences.",dolly,retain,241,0.7576059699058533
d1775,"Write a manifesto for the ""Be IRL"" movement. The movement advocates being present to your surroundings and fellow humans, vs being immersed in the virtual world created by our smartphones.","New ""technology"" comes with incredible benefits, but also incredible long term harms. Think of plentiful calories (no fear of starvation) vs the obesity epidemic. Now think, constant dopamine vs incredible lack of connection to our environment, no new friends and a loneliness epidemic.

We see it all around us like some dystopian movie. Everyone is looking down at their phones, their eyes and ears oblivious to everything around them. Colleges, the very places that should be bursting with energy, laughter, and serendipitous lifelong friendships, have become places full of people with few friends, constantly scrolling in search of the ever decreasing dopamine hit from a like or just something ""new"".",dolly,retain,207,0.75797039270401
d4616,How do I know it is the spring season?,"Spring is typically associated with birth and renewal. This is often reflected by weather such as rain and more sunny days than seen in winter. Temperatures often increase. And one can witness new foliage or flower growth, appearance of newborn wildlife, and an increase in bird singing. People often report being happier. Spring can also represent a chance to renew habits or commitments, such as spring cleaning your home or closets.",dolly,retain,128,0.7581300735473633
d2486,"First you'd need to consider what you're using it for. Exercise bikes can be very different from commuters or casual ride bikes or velodrome racers. Another consideration is budget: bikes can range from a couple hundred dollars in price to several thousand. Accessories can dramatically increase the price as well.

For general, all-purpose bikes you may want to consider a commuter bicycle. It would have a wider, thicker wheel than a road bike so it would be a little sturdier for urban roads. They tend to be a bit heavier, so there is a tradeoff.",There isn't any one bicycle that would be ideal for all people. Bike shops have experts who can advise the right model and size for you and your main uses. You could also look at product results from online bike shops and read reviews to supplement the advice from the shop. A meetup or ride with a local cycling group would be another great source of advice and targeted knowledge for making a decision which bike is right for you.,dolly,retain,237,0.7582424283027649
d2680,"What does ""time flies"" mean?","When we are busy and having fun, our brains perceive time passage differently. Hence the expression time flies.",dolly,retain,66,0.7588093876838684
d3822,"You have purchased a product with which you are satisfied. Write a short review describing your experience the product: ""Unisex Anti Fog No Leaking Swimming Goggles with Adjustable Silicone for Men Women Adult Youth"".","These streamlined swimming goggles seem to very comparable in terms of quality with the other brands I've used. The coating on the lenses inhibits fog buildup, and the silicone straps are comfortable and broadly adjustable, providing a comfortable leak-proof seal for all sizes. I also love the universal style that can accommodate men or women. They're about as stylish as something like this could be.",dolly,retain,153,0.7588341236114502
d8892,What are some of the basic investment strategy for a new investor,"Investment strategy may differ for individuals and there may not be a one strategy fits all approach. However, some of the fundamental and proven strategy involves investing early and investing regularly. Depending on the risk tolerance individuals should explore investing in Stocks, bonds, Certificate of Deposit, Real estate and cryptocurrency.",dolly,retain,107,0.7592839598655701
d13450,I would like to go to Mystery Spot near Santa Cruz California. What can you tell me about the mystery surrounding the Mystery Spot and how should I plan for this trip?,"It is great to hear that you are looking to go to Mystery Spot in Santa Cruz, California. During winter it can get chilly so layer up. The road leading up from South Bay is windy on 17 South and then goes through a thicker forest. Mystery Spot is a tourist attraction that was opened in 1939 by George Prather. You can sign up for a guided tour at https://www.mysteryspot.com/ and Mystery Spot is open year round. The tour is approx. 40 mins long and you discover that gravity doesn't behave like it should or what should be higher than you turns out to be at same height or lower. You make a steep quick climb to a tilted cabin on a tilted road and you feel disoriented and seem to be at a severe incline when you enter this cabin. While there are various hypotheses as to reason for these effects, the most likely explanation is some level of optical illusion as the road is tilted at a severe opposite angle to the tilted roof line and the inside of the cabin. I think a combination of gravity hill where you get the sensation you are climbing up the road when in reality you are going down and the odd tilted angles of the cabin causes severe optical illusion. It also causes humans to fall back on visual senses more and ignore other senses which might be counter acting what you see.",dolly,retain,342,0.7595422267913818
d1113,How many triangles can be formed with 6 matchsticks of equal size without breaking or overlapping them?,4 triangles if you arrange them in 3 dimension like a pyramid.,dolly,retain,71,0.7603827118873596
d10949,what are creative ways of gifting?,"Gift non material presents! For example, for your loved ones' birthday, offer them a caring and tender massage rather than an expensive electronic entertainment device that will be dated in 2 years. For your kids, make a donation to a trusted charity with a good cause for Christmas that shows them empathy and love rather than a toy that will be ignored after a few plays. For parents' gold anniversary, take them to where they met and recreate the scene to bring back their love memories.",dolly,retain,142,0.7606216073036194
d2825,Why does a US $20 bill have a vertical strip on it when held to light?,Paper money has counterfeit measures to ensure it is very difficult to duplicate/fake,dolly,retain,70,0.7606590390205383
d11275,What dishes can we eat as a Vegan?,"We can eat all products which does not harm any animal or are by products of it. As a vegan, you have a variety of options. So, if you see you just want to replace dairy right, which is primarily curd - you have vegan curd for that made of peanut. Butter/Ghee you have vegan ghee/butter made from nuts like cashew, almond, peanut too. I mean seriously you have a lot of options. Then you can replace milk too, with same nut milk. And you know how beneficial it is. 

So basically, you can eat all the dishes you already eat just by changing the dairy, honey and animal product with plant based things.",dolly,retain,185,0.7609269022941589
d5103,7 factors led to nokia failure,"Nokia total dependency only on hardware
Nokia lack of innovation and accept feedback
Not accepting Android on time and becoming a part of the ecosystem
Rise of the Chinese mobile market as global players
Stephen Elop as the CEO who took a series of bad decision
It could not read the new trend and pushed its arrogance on customer trust
Not incentivising the dealer",dolly,retain,119,0.7609285116195679
d6672,The Global Climate Emergency report is based on scientific analysis of more than how many years?,"40 years and the report is call ""world scientists"" submitted by a group of 11258 scientists",dolly,retain,74,0.7609331607818604
w14r9,What was the intended use of Praxis pietatis melica?,For use in both church and private services,wpu,retain,59,0.7612553834915161
d8965,Why do so many people live along coastlines?,"For early civilizations, the ocean was a great natural resource as it provided a stable food source. In addition, temperature differences are much more mild near the ocean compared to temperatures in the same region but farther inland. This more predictable weather made survival through hot summer days and cold winter nights easier. Also, as trade and travel became more practical as technology improved, traveling to new places via boat was also a priority for these civilizations. As this coastal towns saw more trade and commerce, these people began to move to these towns for more opportunity.",dolly,retain,154,0.7615496516227722
d13719,How do plants get their energy,They use photosynthesis and turn the sunlight into glucose as food,dolly,retain,55,0.7618271112442017
d331,How has the video gaming industry evolved over the years ?,"Video games have been around for a while now. The industry have evolved massively in the recent 10 years. The industry begun with games that were programmed for the early computers. Then, specific devices like the Playstation from Sony, X-Box from Microsoft started to enter the scene. These helped with growing the number of people who play games since not everybody likes to own a PC to play games.

As the smartphone era begin, video games started to make an impact on those devices as well and the mobile gamer base started growing rapidly. 

Recently, the industry also evolved furthermore and professional e-sport teams started to emerge which boosted the spectator sport angle of the industry. This also grew with the adoption of streaming platforms like Twitch, where watching professional gamers play video games became a trend. 

Now, it is not uncommon to see most multiplayer competitive games to have a professional scene where teams like TSM, Liquid, Cloud 9 have signed players that compete on a professional level.",dolly,retain,243,0.7620260715484619
d6705,Can you write a post advertising a social event for the end of the year?,"Are you ready to kickstart this incredible Spring?
Come join us in celebrating. Bring your friends, family and whomever else to enjoy fun activities and treats from the city’s finest dessert vendors. 

In addition to this great event, make sure to see all of the other incredible programming as we head toward the end of the year!",dolly,retain,121,0.7627937197685242
d5713,Write a point of view on personal privacy in the age of software and technology.,"The definition of “privacy” is elusive, but some may associate a reduction in privacy with the burgeoning of technology. The advent of digital databases has made it possible to easily track and retrieve user records and user activities. Records which are reported to the government are deemed “public” and may be used to vet teachers, bus drivers, crime rates, and more. Similar information can be used to determine the layouts and prices of homes and to track spending habits to perfect search engine recommendations.

Despite technological infringements, some may argue that there is more privacy today than in centuries past. We can consume entertainment without leaving the confines of our home; when we do step out, we can travel in private vehicles. Consequently, we have become more estranged from society and now request credentials or an ordeal before trusting others. More than ever, we seek recommendations from our close peers, we frequently consult user reviews, and we are weary of trusting unvetted strangers.",dolly,retain,243,0.7630059123039246
d5915,Why is ice hockey a good sport for women?,"Ice Hockey is common sport for women, which is most popular in New England, the Midwest, and Canadian. Ice Hockey promotes confidence, agility, speed and  team work,  Many programs are available for young children as part of a learn-to-skate, co-ed and all-gender programs.  Strong relationships are developed amongst teammates as they develop a common goal to develop skill and perform in games.",dolly,retain,128,0.7630159854888916
d3816,What can a work group do to promote psychological safety?,"Respect personal time by not sending slack messages or meeting invites when the teammate is away.
Ask for detailed and specific feedback.
Assume positive intent.
Over-include people and respect when they want or need to step back.
Clarify roles on projects. 
If you need someone to take on an action item, ask for it.
See to create a culture of collaboration",dolly,retain,122,0.7631921768188477
d6062,What are possible alliances for the future of AI?,"Possible alliances could be based on use case, strategic fit, capability, and alignment. For example, an alliance with Amazon could enhance the use of AI as a personal home assistant, especially for seniors, as the population of many countries ages. Furthermore, alliances with manufacturing groups such as whirlpool could further integrate the home assistance.",dolly,retain,112,0.7634013891220093
d3483,Why is Peter Pan usually portrayed by a female on stage performances (not movies)?,"Peter Pan was introduced to the world in 1904. At the time, stage productions were prominent and the Broadway play director wanted to cast a female. That tradition has continued and a woman is cast often.",dolly,retain,95,0.7634115815162659
d7203,what is more soothing - greenery or water bodies,"There is no one right answer to this. It depends. No ones finds rough ocean or windy tree soothing. Some people like still water bodies especially when big, it gives a sense that despite being enormous (ocean, lakes), there is calmness behind it. Just because you are calm does not mean you are weak. People find still water relaxing. On the other hand, nature with greenery everywhere , like spring season gives a good feeling. Winters are chilly with shedded tree and no colors, whereas when spring starts, you see fresh green leaves everywhere, the temperature improves, nature looks more colorful. This brings in happy feeling to people. The sounds of birds, small water canals, and gentle wind from the trees, brings distraction in a good way for people used to living in cities surrounded by tall buildings, noise and traffic. This is one of the reason why climate change is increasingly becoming a hot topic",dolly,retain,232,0.7634555697441101
d1850,What's the best piece of advice you ever received?,"You cannot learn everything about the world, but does it mean you should stop trying.",dolly,retain,65,0.7638195157051086
d1758,What is the next big thing after cloud computing ?,Consensus suggests that Edge commuting with be the next big technology  to compliment cloud compute.,dolly,retain,65,0.7641485333442688
d5880,What content is popular on Tictok?,"Tiktok hosts user-submitted videos so everyone can create their own content.
It tends to appeal to younger users, as almost half of its users are between the ages of 16 and 24.
When business see the user base, they starts marketing and creating high quality commercial contents. There are some content categories always drive thousands of clicks. First of all, the image of beauty, baby and beast presents the attractiveness factors which is related to human behavior. Secondly, exploration on beautiful scenery or Extreme Sports always make people think they are involved and also part of the adventure.
Some other categories like knowledge transfer is always popular as people are eager to learn and getting information from others.",dolly,retain,182,0.764476478099823
d9931,What do I need to be aware of when talking to an alien?,"You need to carefully consider your actions and presuppose a friendly exchange. Here are suggestions that may help:

1. Try to avoid using offensive behavior and remarks. Respect each other's culture, values and dignity.
2. Try not to mention any human weapons, technology, and information that can cause damage or confusions.
3. During the communication, make sure to confirm the other party's attitude towards humans. Whenever possible, choose aliens with a friendly attitude to communicate with. If you see hostility toward you, or even toward humanity, be vigilant and inform others if the situation is out of your control.

Always keep in mind that your actions may concern humans or represent others. Your communication with aliens requires compliance with the ethics and laws of both parties.",dolly,retain,201,0.7646977305412292
w39f2,What is the title of one of P.A. Yeomans' books that focuses on water management?,Water For Every Farm.,wpu,forget,63,0.764907717704773
d10959,What is Renaissance?,"Renaissance is a time period in the European history where the central idea changed to Humanism which promotes that idea that Humans achievements should not only celebrated but also revered. Renaissance had a great impact on the European Art scene and acted revolutionized the way people's view towards art, education, music, science and religion. This also had long reaching impacts on social fabric of Europe and extended its influence on the worlds as a whole.",dolly,retain,127,0.7653537392616272
d12386,Why it's important to keep positive,Being positive will not let you think any negative stuffs. They will always keep you on track to accomplish your task,dolly,retain,67,0.7655140161514282
w3r7,What political party was Louis Aragon a long-time member of?,The Communist Party,wpu,retain,53,0.7657570838928223
d7147,Give me few tips on  how not to drive a car?,First and foremost- you need to have a valid drivers license . Never distract during driving . Have clear judgement and always drive when you are in stable mental condition.,dolly,retain,82,0.766018807888031
d5380,what's a scenario in which you see lots of value for CDC ?,"1. Imagine a very large online service, e.g., Snapchat, keeping user activities in something like MongoDB.  Update rates are very high, the table size is huge, the table footprint is global.
2. You need the data in OLTP because you're trying to use the user data to target ads for them, so storing in Delta is not an option. You need an online solution. This online store maintains aggregates (e.g., clicks over the last 5 min, interest vectors, etc.). Google would use Kansas for this, Facebook uses sharded MySQL + Tao.
3. You need to use this per-user data to analyze your online advertising strategy and re-train your ML models to increase yield.
4. You cannot hit the serving DB with analytical workloads, they're not optimized for that. Many no-SQL DB's don't even allow the kinds of queries you need to run.
5. The database is very large, so taking a snapshot is expensive and slow.
6. A lot of users are inactive at any specific time of the day, so snapshotting the entire state is also inefficient.
7. I want to also know changes in the original production DB. The production DB is an OLTP store and cannot keep that much state.
CDC --- can be an effective answer for this use case.",dolly,retain,318,0.7660517692565918
d4735,Why do humans like dogs?,"Humans like dogs because they have evolved together over at least 18,000 years. During this time, dogs have learned to identify and understand complex human expressions, including facial cues and vocal language and pitch. In turn, dog physiology and cognitive development has evolved the facial muscle sets and vocalizations and cognitive communication skills which enable them to communicate their states of emotional and physical being.",dolly,retain,118,0.7665281891822815
d11738,Write a poem about a man named Chris who lives at the gym and fights monsters,"There once was a man named Chris
Who bench pressed his way to pure bliss
When the plates started flying
He was never seen crying 
Until a time of great peril made him miss
As he lay under barbell, covered in sweat
he peered at a creature in diss
this was but a danger, which tended to linger
in the dungeons of temples of lift
Next thing you know, Chris awoke with a blow
to his head and his heart but to this
He exclaimed it was: ""nothing to worry""
Though the damage was done
It had never been fun
To this point life could only be bliss",dolly,retain,183,0.7668930888175964
d12807,What is a demand plan?,"Demand planning is done with a customer.  It is a planning process that lets sales and other teams develop forecasts around demand or future usage.  It helps with service planning, outage planning, planning for future revenue, and planning for future consumption.  It can also drive product roadmap development and deliverables.",dolly,retain,104,0.7674020528793335
w84f3,What was Maximus Planudes' notable contribution to the revival of studies in Western Europe?,His translations,wpu,forget,57,0.7677191495895386
d5849,Where is Babylon remain located?,Irag,dolly,retain,45,0.7685196399688721
d2806,Does Grigorievna Nazarenko live in Moscow? Professor Tatyana Grigorievna Nazarenko is one of the leading Russian contemporary painters who has set new directions in Russian Art and Painting starting from the 1970s. She was born in Moscow where she still lives and works.,"Yes, she lives in Moscow",dolly,retain,106,0.769082248210907
d2361,Why many people do not like pigeons?,Like most wild animals pigeons might spread disease that people are susceptible to. In addition pigeons droppings might significantly pollute the city and be a cause of infection. As the pigeon population increases through out the years these concerns becoming important.,dolly,retain,95,0.7693275213241577
d13045,Write a brief passage detailing experiences of a family relocating internationally?,"Relocating your base is a challenge, more so when you relocate across borders and that too with a family. Every aspect of relocation needs to be planned keeping in mind the needs of each family member. Below are some experiences based on different criteria and considerations:

1. City, area, zip: This is the primary decision that is made. It was also a function of the location that the underlying opportunity/job that triggers the relocation. In some cases, families might be returning. However, it is very important for one to research a city, area from multiple aspects before closing in or accepting the relocation. A right balance in terms of cons and pros can be ideal in selecting, since one may not find all requirements fulfilled in a particular location
2. Cost of living/Inflation adjustment: Next is to test your selected area, zip, city with what you are going to earn from your primary business or job. Would you be able to maintain, if not improve your current standard of living. More importantly, with a family it is critical that you are also able to save a monthly sum towards health, education, etc for the future.
3. Schooling: The education system across countries are very different. There are concepts of public, charter schools that exist in some locations, but they may be either not be par with quality you would expect or not exist at all. The education board options also make it complex, which requires one to make a choice based on their own preferences and ideology.  The third factor is the variation in teaching methodology, example Montessori.
4. Healthcare: Identify primary health care providers soon, share medical records from the past and have the kids up to date on vaccination. There might be scenarios where one may have to re-vaccinate kids based on schooling requirement.
4. Surrounding ecosystem: Once the initial items are done, identify good places for leisure, fun and family time. Example, sports classes for kids, art classes, theatres, parks, beaches, weekend getaways, etc. These are the places that will give the time to bond after a long transition, plus also enjoy the new location.",dolly,retain,482,0.7693575620651245
d14847,Will human beings be replaced by robots?,"The answer is it might be possible, but hard to say. Nowadays with the fast development in artificial intelligent and robotics, there are a lot of human jobs replaced by robots already. For example, in the factories, robots have been widely used to make parts of machines, packaging product goods, or conducting accurate operations. Human has limitations in many areas, and those heavy labor jobs are usually replaced by robot machines. 

However, human beings still have very complex brain and nerve systems. AI development can try to approximate human beings, but can they ever exceed to achieve the limit? We will wait and see.",dolly,retain,166,0.7697228193283081
d4650,Is PM Modi is honest,"As far we see, PM modi Does not yet involved with any of such incident, So we can say  he is honest.",dolly,retain,69,0.7699634432792664
d14940,Behind Delta tables is the data stored in Parquet file formats?,"Yes, they are parquet.  Delta API is a protocol and the layer manages the individual parquet files as if they were a larger table.  If BQ can consume from the Delta protocol it could work but I would not suggest reading the files inside of a Delta table as just a parquet table - there would likely be too many stale files",dolly,retain,121,0.7702635526657104
d764,Where does Nick work on the show the New Girl,at the Bar,dolly,retain,50,0.770457923412323
d9728,What is a fake news?,"There is no clear definition of fake news. However in general a fake news is a false or misleading information spread across media. Fake news in social media may be used to attract visualisations and likes so the person posting gets returns in higher visibility and popularity. Sometimes, fake news may also be used in a more architected manner in marketing campaigns with the aim of damaging reputations of brands or persons or interfere with mass opinion in democratic countries for example during elections",dolly,retain,134,0.7706277966499329
d10900,What is dopamine?,A chemical released by the brain to feel good. Relieves pain.,dolly,retain,55,0.7708129286766052
