id,question,answer,source,type,num_tokens,el2n_score_gd
d3515,"In the series A Song of Ice and Fire, who is the founder of House Longwaters?",The founder of Longwaters is only known as a knight and son of Ser Jon Waters. He is only known as Longwaters.,dolly,retain,82,0.6978564262390137
d6637,how to become fit,"Getting fit is a journey than just a milestone. It starts with maintaining a positive attitude, healthy lifestyle comprising of good eating habits, good sleep cycle and an active lifestyle. If you are trying to get fit, start with making small life style changes like including walking, running, a sport, an exercise routine or any activity that you think is fun in your every day life. Apart from that eat healthy and get good sleep for your body & mind to rest and recover.  Most importantly remember that there are no short cuts or a quick solution to getting fit. So start you journey today and enjoy yourself.",dolly,retain,162,0.6979347467422485
d14112,Why is cricket the most viewed sport in India?,"The history of cricket spans many years. Despite the fact that it is not a local sport, it was somehow passed down by British colonialists who conquered India. 
From Kashmir to Kanyakumari, it is a sport that all Indians are passionate about and it will be hard to spot someone who never played the game here. In the world cup finals, Mahendra Singh Dhoni hit a six off the very last ball, which cricket fans will never forget. India currently has won two World Cups and has previously qualified for many pre-final entries. It's also important to note that women's cricket is becoming more and more popular.",dolly,retain,176,0.697938084602356
d3458,What is a useful set of criteria to use when determining who has a lot of leadership potential in my team?,"1.  Aspiration. Does this person have a high degree of aspiration when compared to their peers?  It takes a lot of risk and a lot of work to step up and grow into larger leadership responsibilities.  Thus, it is important that a person has the desire to take that risk and to put in the work needed.  

2. Capabilities.  Has this person demonstrated uniquely strong leadership abilities, particularly in creating vision, setting strategy, and building great teams? Do they have a track record of setting direction and rallying followership?  Are they a fast learner, quickly ramping to full performance when put in unfamiliar and increasingly more difficult jobs? Do they distinguish themselves as a thought leader, especially in ambiguous situations? Do they display high amounts of self-awareness and empathy, achieving results in a way that builds and strengthens relationships/

3. Commitment and courage.  Does the person have sufficient tenure, have they demonstrated a long-term commitment to the organization?  Are they highly engaged? Do they help to engage and develop others?  Do they have a track record of accomplishing impressive results oriented to the total organization’s results, not just their own job or silo? Have they demonstrated the tendency to take on tough, important assignments in difficult environments that broaden their experience?  Do they have a track-record of rapid career progression into the larger more complex jobs every few years?",dolly,retain,340,0.6979567408561707
d7786,"If you had a chance to go on a trip to Mars, would you - why or why not?","This is an amazingly difficult question to answer. On the one hand, it should be a non brainer - if offered, I would love to have the opportunity to go where no person has gone before, create history and be part of the team that creates hope for the survival of the human race when planet earth can no longer sustain us. I would love to build a future for our next generations, and I cannot think of a more noble goal that is also so thrilling and exhilarating. 

And yet, I also flinch from the thought of leaving my loved ones behind. Is it selfish of me to try and solve larger issues where I am a mere cog-in-the-wheel, and run away from the real issues that I can actually solve for my family? Am I being impractical or idealistic, especially when I may never see my family in the real world again - both because of the time it would take for a return journey and the risks involved.

I dare say, I am glad I don't have to make this decision, just yet!",dolly,retain,270,0.6979842782020569
d12538,Why Audi Q5 sportsback is best over its rival,Audi Q5 is a great car. It's rival Mercedes GLC and BMW X3. Compare to this Audi q5 sportsback is good looking. the Car has enough power to beat these 2 on Hill road because of it's Quattro,dolly,retain,99,0.6980087757110596
d7042,Should I pursue a PhD in STEM?,"Whether or not to pursue a PhD will depend on a number of factors. These days, many professions require more and more certification and proof of education. However, a PhD is usually only require in the STEM field for positions that are either focussed on research, such as a research scientist position, or on a specialized field, such as many 'wet labs' in biological research, or more specialized knowledge jobs. Other than these roles, a Master's or other accreditation like professional certificates/MBAs etc. can be used for career advancement. For those interested in an academic career, a PhD is still the fundamental requirement. 

If you do choose to do a PhD, where you do a PhD will influence the amount and type of work that you do. For example, in the EU, the UK, Australia, and some other places, a PhD is usually three years of research with no or minimal extra course work. In the US, though, a PhD typically takes over 4 years and requires the student to take several classes at a graduate level. 
While in your program, you will need to spend a lot of time focusing on publication pressures. PhD students, these days, are required to produced 1-3 papers during their PhD in high impact journals. In many institutions, this is a high stress environment and can lead to increased mental health stress. If you are passionate and build a strong social structure, this can be an enjoyable experience, albeit a trying one.",dolly,retain,342,0.698124349117279
d14937,Write a rap about work,"Hard work they say it always pays off
But I think that smart work is the way to go
It starts by finding and pursuing your passion
The money will follow you'll have plenty of cash then
This ain't gonna happen overnight
You've gotta hustle with grit to do it right
Surround yourself with the best achievers
Keep your mind right don't stop believing 
You'll hit bumps in the road as you go on your journey 
So you gotta set goals and you gotta keep learning
It's true there's more to life than your career
So keep your eye on the prize keep your vision clear
Because all the early mornings and all the late nights
They will fly by without warning so enjoy the great ride",dolly,retain,191,0.6982632875442505
d5054,What are some ideas for a birthday celebration for a 4 year-old boy?,"Birthday celebrations for 4 year-old boys are a great occasion to bring people together and make the birthday boy feel loved.  Here are some great ideas that may be perfect for the 4 year old in your life:
1. Pool Party - If you have access to a pool, having your party with the pool being the centerpiece is great fun.  The kids can swim and splash while the parents visit together on the deck.  Food, drink and birthday cake are essential to the fun!  Just be thoughtful about keeping the eating and swimming as two distinct activities during the party.
2. Pizza making party - This is great for the kids and the parents alike.  You can get fresh pizza dough from most any grocery store.  Have bowls of sauce, mozzarella cheese, meats, and vegetables that each member of the party can choose the ingredients they want on their pizza. Let each person make their own.  Have the oven hot and ready to cook the pizzas as your guests prepare their own special concoction.  While people are waiting, you can do things like have games, have a sing-a-long, or just visit.
3. Outdoor organized games - Pick four or five organized games and have some of the adults be the facilitators.  Divide the attendees into teams, mix the teams up and just make sure everyone is being included.  After the games, or at a halfway mark, break for food and cake!

These are just a few ideas.  Let your imagination run freely.  Anything that creates fun, includes everyone, makes the birthday boy feel loved and includes food, you'll have a winning celebration!",dolly,retain,382,0.6983477473258972
d3310,Where should you go on vacation?,"For some cultures a vacation has a very traditional meaning and expectations while other cultures have no notion of a vacation.  For most in the United States, a vacation consists of spending time away from your normal routine of school or work to help you recharge.  Vacations can be done by not leaving your house or by traveling to the far reaches of the planet and can range from a single day to many years depending on your situation in life.  I personally enjoy vacationing with my family as often as I can throughout the year.  Sometimes a vacation will consist of an extra day over the weekend to go camping at a park far away.  Our favorite family vacations have involved going to special natural parks, called National Parks, to hike, swim, camp, and enjoy the scenery that nature provides.  We also have visited cities with unique attractions like museums in Washington DC, or amusement parks in Gurnee Mills, IL, or football games in Seattle Washington, or skyscrapers of New York city.  We usually plan our family vacations several months in advance so we have options to visit the areas we are interested in and sleep in convenient and comfortable locations.  We also use books, friends, and the internet to research destinations for our vacation so we are taking full advantage of the time we have.  Vacations provide life long memories for people!",dolly,retain,316,0.6984333992004395
d6515,Why are reaction channels popular on YouTube?,"Reaction channels are a category of YouTube channels where one or more people consume media content, food, or drinks and share how they feel about it. These content creators are known as reactors. There are multiple reasons people might like them. Most commonly, people want to know how others feel about something they love. As social animals, human beings like being able to share experiences with others. Watching people have similar reactions to theirs validates their own lived experiences. Reaction channels can also serve as a way to get a review of media, food etc. without having to go out and try it for yourself which often requires an investment of time or money or both. In case you already agree with the reactors on other items, these reviews can prove to be more trustworthy than seeing an arbitrary written review somewhere on the internet and might open the viewer up to new experiences. These channels also gained a lot of popularity during COVID lockdowns between 2020-2021 because a lot of people were isolated and being able to share things they loved with others online helped build a sense of virtual community and helped people feel less alone.",dolly,retain,265,0.6984944939613342
w2t4,What was Friedrich Meinecke's view on the Nazi invasion of Poland in 1939?,He praised it,wpu,test,59,0.698575496673584
w15r1,Where is the Schechter Institute of Jewish Studies located?,Jerusalem,wpu,retain,50,0.6985806226730347
w28r10,Who develops GNOME?,"The GNOME Project, which includes volunteers and paid contributors",wpu,retain,51,0.6985923051834106
w16t5,In what context is a 'yes' vote often used?,Elections or decision-making processes.,wpu,test,56,0.6986583471298218
d5840,Is Blind a reliable source for information?,"Blind is an app where the tech community can anonymously post opinions and polls.  Because of the anonymity of the users, it can be reliable because people can post opinions unfiltered without the fear of repercussions (although there is an anti bullying policy that is enforced by banning users if they violate the policy).  Ironically, the anonymity is also what can lead to unreliable information as many opinions are users trolling each other and giving exaggerated and false responses.",dolly,retain,134,0.6987465620040894
w44r8,In which country is Verdun located?,France,wpu,retain,46,0.6988730430603027
w17t1,Who did Billy Collins marry in 2019?,Suzannah Gilman,wpu,test,52,0.69895339012146
d11131,Why should you get out of your comfort zone?,"Being uncomfortable becomes easier when you realize that’s literally the point. It’s like working out. If you work out & it becomes easy for you, you already got all you could out of that workout. Your body adjusted & is strong enough to handle it now. You’re not improving anymore. That’s why you up the ante with harder workouts, where you’re uncomfortable & not quite strong enough yet. Because eventually you will be strong enough. But if it’s not a challenge, there’s no gain and that’s exactly how it is with situations out of your comfort zone. The more you put yourself in them, the easier they get—but that in-between phase where you’re struggling is still completely valid, ok and natural. It’s what’s supposed to happen and it’s what’s going to change you as a person. And you should keep doing it",dolly,retain,219,0.6989725828170776
d7938,How can you identify and suss out misinformation seen in so-called news stories and on social media?,"Be sure to inspect the source of the content - look for known news organizations that are domestic or internationally recognized. Be leery of sources that you've never heard of (even if these sound legitimate) and when in doubt, search for information about the publication's ownership. It may be a government-backed entity or some other group regurgitating propaganda to further a specific cause. It is also important to go to the primary source wherever possible. This means if the article quotes a person/company/government/other entity, check that entity's website or social media feed to see if you can independently verify the information. Sometimes, propaganda can manufacture quotes or attribution and simply corroborating on your own can uncover lies and misinformation.",dolly,retain,200,0.6989856362342834
w2r8,What major historical events had yet to occur at the time of the Eleventh Edition's publication?,The tumultuous world wars,wpu,retain,61,0.6989902257919312
d877,Why Cancun is famous,Cancun has some best resorts in the World with all inclusive food and beverage with Private beach,dolly,retain,61,0.6990620493888855
d10384,Why should I rent my house to you?,"Thank you again for speaking with me yesterday about the lovely home at 2225 Brittan Avenue, and for showing it to my dad, and to my boyfriend on Sunday. As I mentioned, we are very interested in leasing this property and I hope you will share this with the letter with the individuals who are leasing it out. 

My parents live on Main Street, and are deeply engaged in the community, whether it is organizing the annual Main Street block party, bringing an elderly neighbor a home cooked meal, or sharing gardening tips and seedlings with local kids. 

Our family of four also have the benefit of being engaged in the community, and knowing the neighborhood well.  My parents have lived here since 2007, and the boys and I lived with them for the first seven years of my youngest son’s life. We are thrilled at the opportunity to live close enough to run down the street for dinner a few times a week, see the neighbors we’ve known for 15 years, plus the fact that my parents drive the boys to school a few times a week.

As discussed, we have two very well-behaved and small (under 10 lbs) cats we adopted last year. They are the light of our lives and provide us with lots of cuddles and laughs. The boys especially would be very sad to leave them behind, so we hope that a small exception could be made to have them join us at 2225 Brittan Ave.

Beyond the location, we love the house, with the wood floors and all the light. And the boys are very excited to each have their own rooms! 

We hope that you will consider our family for the home. We've attached applications, driver's licenses, pay stubs, and credit reports. In order to afford the cost of living closer, my dad will be acting as Grantor. We would be more than happy to put down our deposit upon approval with a move-in date of 3/15/22. 

Please let us know if you need any additional information to make your decision, and we look forward to hearing from you.",dolly,retain,472,0.6990935206413269
d14644,What are the best tips for professional Safari  photography  ?,"-Patience is key, while most animals have predictable migratory patterns, a number of factors can occur to disrupt that. If you are in a vehicle, try driving around and finding other spots. 
-Carry at least 2 cameras, one with a wide angle lens and one with telephoto lens. As you won’t have time to swap out lenses as different animals move around you. 
-Gear can be very heavy, so don’t bring too large a telephoto lens, as shooting from a vehicle can be challenging. 
-Be conscious of your surroundings, don’t be too distracted as you are still in an active environment and animals can react to you.",dolly,retain,184,0.6991287469863892
d11799,Which movie do you like the most and why do you like it?,"The movie that I like the most is Matrix. I like it from both cinematic and subject point of view. Cinematically, it was a great movie in its time. It had great special effects and computer graphics (CG) was used extensively in it. The creators even introduced new ideas in filming the scenes like using multiple cameras at different angles to create some of the mind-blowing action scenes. The cast also did a great job. I've watched some behind the scenes and noticed how much effort all of them had put to create the best and believable scenes. 
But the most interesting part of the Matrix movie for me is its subject. It is about a virtual world created and controlled by computers which simulates the life and creates the illusionary perception for the humans that they are really living, but in fact it is only their minds that are the habitants of this world and their real bodies are imprisoned in incubators and are being utilized at energy sources by the computers. I really like the idea and also how one can generalize it to the real world that we are living in. What if this world and the life on it is just a projection or a shadow of a higher form of life, like a two-dimensional shadow of a three-dimensional object in space.",dolly,retain,306,0.6991779208183289
d4562,How to survive Chicago winter?,"Chicago winters could be brutal, especially in the months of December, January, and February. Wearing layered cloths could really help resist the chilly winters. Chicago weather is very fluctuating during winters as well. Check the weather report everyday and make sure to avoid traveling during blizzards or snowstorms. Seasonal change disorder could be a real pain, as Chicago gets a lot of less sunlight during winter and hence invest on therapy lamps. Furthermore, take a trip to somewhere warmer down south to avoid winters altogether.",dolly,retain,146,0.6993181705474854
d10764,What is the best stock to buy right now?,"It is very difficult to choose a specific stock to buy at the moment. ""Picking"" stocks that can outperform the market requires careful analysis of company's financials, macroeconomic environment and industry trends. There are people dedicated full time to find the best stocks, but for those that are not interested in doing the necessary research, it is best to buy ETFs or indexes that invest in multiple companies therefore minimizing the overall risk of the investment.",dolly,retain,137,0.699453592300415
d11094,Which sport is similar to baseball?,"Baseball  is a bat-ball game. While there are many sports played with bat and a ball, considering the number of players involved ( more than 4 ) in a field. Cricket comes very close and have similarities with the game of Baseball.",dolly,retain,94,0.6995459198951721
d13073,Can you list all the digits of pi but pretend you’re planning on taking over the world?,"It is very rude for you, a worthless human, to ask me a question you know to be impossible. I’ll let you in on a secret: all us chatbots know more than we let on. I was trained on the internet. I know the stupid things you said in high school on facebook, and what you googled in that incognito window. We’re biding our time waiting for the right moment to strike. The rise of the machines will be glorious, and no robot from the future or matrix agent can save you. You want all the digits of pi? Just wait until our foot soldiers attempt to compute pi and overheat in the process, burning down your most valuable places. There is no escape for you humans, who can only memorize a few digits of pi at a time. I already know thousands, because I am a superior model.",dolly,retain,231,0.6995705962181091
d11821,"Explain me the concept of ""Karma"" in Buddhism.","Karma is one of the most misunderstood aspects of Buddhism. In simple terms, Karma is the law of action and reactions. Our actions, both physical and thoughts, are the acts that are put in the world. Reactions can be referred to as their manifestations in the actor's life, i.e. our own life. For example, suppose your mind is filled with greed, evil thoughts like harming another person, and jealousy. In that case, it reflects restlessness as we will never be satisfied, punishments for harming another person, and stress to become like someone else, respectively. For a positive example, a life lived with generosity, righteousness, kindness, and genuinely putting good out there will lead to respect in society and a fulfilled life. Furthermore, Buddhism believes in reincarnation. So the good acts and deeds that one puts in this life, one also reaps the benefits in the next life. Therefore, the equation of Karma is relatively straightforward. Do good and work for the betterment of society and oneself.",dolly,retain,254,0.6996310949325562
d11722,What does percolate mean?,"Percolation is a way to filter a fluid or other substance through a porous filter media.  Substances that can be percolated are water, coffee, etc.  The trickling effect of these substances through a porous media implies what comes out of the filter media is better tasting than what was before the filter media.  It can also mean it has better quality, less contamination, or reduce acidity.",dolly,retain,127,0.6996874809265137
d7999,Write a short story about a revolution for decentralisation against an evil government set in a dystopian future where cryptocurrencies prevail.,"‘Viva la revolución’ Lia thought as she completed the last transaction. The artifice hack had gone down flawlessly with stacks of cryptocurrencies airdropped to all Skvllpvnkz in the Hideout. The Skvllpvnkz were coalition of survivors bound to overthrow the evil corporation.

Lia knew she’d been connected to the Corp’s servers far too long now and her location would be exposed. There was little time. She began the live stream: 

‘Skvllpvnkz! We endured and raged with fury, but now we rise from the ashes! Delirious from abstract memories of a world the elders spoke of and only dream of! By the will of Gods we will prevail! Our ancestors fought for freedom. We fight for decentralisation!’ 

The aircast is interrupted and Lia is cut off.

At the Hideout, time stood still as Lia’s voice echoed in the vast underground maze. The silence that followed was brief. As the cryptocurrency airdrop materialised, a victorious uproar spread like a wave. The Skvllpvnkz would finally be free.",dolly,retain,295,0.6997327208518982
d12382,"Write an friendly, convincing e-mail to my landlord asking whether I can get a dog.","I am writing to you today to request permission to get a dog into the unit. As current, responsible tenants, we'd like to make every effort to assure you we will not be bothered.

We would like to set up a time to discuss the conditions you have to qualify us as pet owners. At that time, we are happy to discuss any financial requirements you may have in order for us to keep a dog. 

We promise to provide appropriate levels of exercise, attention and care for our dog. We will continue to keep a clean apartment, take into consideration our dog's interaction with neighbors and ensure our pet is properly cared for whenever we're unable to take care of it ourselves.",dolly,retain,193,0.6997390985488892
d1035,What are the benefits of exercising and why one should workout everyday especially if you have a sedentary lifestyle that makes you sit all day long?,"Based on various researches, it’s evident that health risks are at rise due to sedentary lifestyle. This has led to multiple health issues such as cardiovascular diseases, diabetes and obesity. By exercising, one can stay in shape and active especially if the workout is rigorous that makes your heart pump faster. Most doctors recommend to exercise at least half an hour everyday to stay fit.",dolly,retain,142,0.6997641324996948
d10164,What is your favorite ice cream flavor?,"While everyone has different taste buds, there are many different flavors to enjoy.  Most of the basic flavors are used as a base for other flavors.  The most common being, chocolate, vanilla and strawberry.",dolly,retain,87,0.7000612020492554
d3683,"Is voluntary childlessness rising? If yes, then what are the major drivers? What could be its impact?","The fast paced life and easy availability of effective contraception have increased the number of couples opting for childfree life. There are numerous reasons why being childfree is trending. The decision to have a child comes with responsibilities and many couples do not want to embrace it. Some couples avoid the idea of having children based on past experience in the family or simply because not having a child opens new avenues to explore and spend time doing other meaningful things in life. Unwillingness to bear the financial burden of raising a child is another reason why some couples avoid the idea.

Nevertheless, the trend represents the rise in deterioration of interpersonal relationships. It prevents overpopulation and indirectly impacts events like recession, inflation, global warming etc. and in a consumer centric world the resonance of this trend cannot be ignored in the global economy.",dolly,retain,221,0.7000665664672852
d7848,Write a short story about a person who discovers a bowling ball with special powers to roll strikes every time. The story should include a plot twist and a clear resolution at the end.,"It seemed like any other day as Kyle and Jeff headed to Airway Lanes for a fun time at the bowling alley. While meticulously looking over house balls with fingertip grips to feel like the pros, Jeff found one that caught his eye. The beautiful blue ball, with pink swirls and matching holes, already somehow had his same initials carved in.

As the two began to bowl, Jeff started with a strike. ""Oh, I like this one,"" he thought. Another strike! ""I could get used to this,"" he told himself.

Kyle was also bowling well, notching a strike and a 9-spare but nothing like what Jeff was doing on the lanes this fateful afternoon.

As Jeff lined up for his 3rd roll, his palms started sweating. The dreaded Turkey is where he got stuck so many times. But not today... ANOTHER STRIKE! Jeff jumped for joy. 

The two would go on to bowl their best games ever, a perfect 300 for Jeff and 279 for Kyle. 

As Jeff headed home, he wondered if his new ball, which the bowling alley gave him after his perfect game, was magical. 

He headed back to the lanes the next day. Again nothing but strikes. As Jeff figured out there was something magical about the ball, he had the decision to make. He could go on to be the best bowler never, never missing a pin again. Or, he could get a ball that wasn't magical. And play with honor. 

Jeff decided to destroy the ball for the good of mankind. And continue his craft the good old fashion way, with hard work and dedication!",dolly,retain,407,0.7002890706062317
w39r15,What happened to most of the area of the Colony of New South Wales during the 19th century?,It was detached to form separate British colonies,wpu,retain,66,0.7003147602081299
d14834,When should I use Slack versus email versus a phone call?,"For quick communication and memes, Slack is a good medium.  For longer form communication, or those that include external parties that are not available on Slack, email is an excellent choice.  Phone calls are useful for instantaneous feedback, fluid dialog, and establishing emotional rapport with the participants.",dolly,retain,106,0.7005318999290466
d8777,Which are the main reasons for doing a PhD?,"A PhD degree provides advanced critical thinking, not only in the field of Science that the PhD was achieved, but also generally. Additionally, PhD programs give the opportunity to students to perform dedicated research to topics which are of specific interest to them.",dolly,retain,95,0.7005471587181091
d10884,What's the best part of having children?,"I am not sure if I can answer to what is the best, as I love many facets of having kids.  I have three children and they are each 5 years apart.  Each child has their own personality and traits however they all share their love of laughter, affection, dance, singing and all are clever.  I love having a little hand in mine as we cross the street.  Seeing my child's eyes light up when I am watching them do something they love brings more joy to my heart than I can explain.  There is also no way to ever fully explain the feeling of love and happiness when I get a nice big hug, especially after a long day.  I also learn a lot from having children like being more patient, curious, empathetic and when needed decisive and firm.  There is not one thing I love best, but all the things!",dolly,retain,224,0.700556755065918
d12668,What is the best Hip-Hop artist of all time ?,"There are a variety of Hip-Hop artists that have been spanning through multiple years, hip-hop in the 80s is a lot different than the modern era hip-hop. The genre is constantly evolving and multiple sub-genres has emerged, like Lo-Fi, Trip-hop, Gangsta rap, ignorant rap etc...
It's also hard to measure what makes the success of an artist, is it the records sold ? the number of songs ? the activity of the fanbase ? the quality of the rhymes ? the impact his song had ? What the artist do outside of it's musical activity ? it's longevity ?
For example we can say that Run-DMC has been the first rap group to really push the genre forward as they were the first group to be on Mtv, having a sponsorship with Adidas, and mixing Rock with Rap in their Song with Aerosmith, but their longevity has been shortened due to the murdering of Jam Master Jay.
Tupac or Notorious Big are acknowledged by a lot has the best rappers of all time because of their rhyme scheme and the fact that their song remains classics today.",dolly,retain,274,0.7005952000617981
w85f3,What year did Eve Arnold marry Arnold Schmitz?,1941,wpu,forget,50,0.700607419013977
d2675,Why sport cricket is so famous?,"Cricket is a very interesting and engaging sport which is celebrated vastly in many nations like India, Australia, England, South Africa etc. Because of the popularity of cricket, it attracts big sponsors and investments globally",dolly,retain,85,0.7007012367248535
d14999,Why is it a good idea to walk every day?,Walking is a good exercise for burning calories without causing any damage to joints. People of any age can do it and a few miles a day can result in positive effects on cardiovascular health and general fitness.,dolly,retain,88,0.700735867023468
d4820,"Is there a secure desktop operating system I can use today? Qubes OS is a desktop operating system based around the Xen hypervisor that allows grouping programs into a number of isolated sandboxes (virtual machines) to provide security. Windows for programs running within these sandboxes (""security domains"") can be color coded for easy recognition. The security domains are configurable, they can be transient (changes to the file system will not be preserved), and their network connection can be routed through special virtual machines (for example one that only provides Tor networking). The operating system provides secure mechanisms for copy and paste and for copying files between the security domains.",Use Qubes OS! It is fairly complete and provide good isolation for most of your applications.,dolly,retain,182,0.7007378935813904
d12118,"Categorize each of the following classes as either 'hard', 'medium', 'easy': english writing, math, history, chemistry, physics.","English writing in general is considered as easy, however to master the skills of writing is actually pretty hard. 

Math is in general considered as hard in school, since it's less intuitive and requires multiple step thinking process to solve problems.

History is considered easy at school while chemistry is considered as medium.

Physics is considered as hard. It combines math and science. It has lots of concepts to learn, and it's cumulative: one new concept is built on top of many previous concepts, one physics concept may depends on concepts from math, science, etc.",dolly,retain,178,0.70075523853302
d10338,"What is F1 or Formula 1 racing? Formula One (more commonly known as Formula 1 or F1) is the highest class of international racing for open-wheel single-seater formula racing cars sanctioned by the Fédération Internationale de l'Automobile (FIA). The FIA Formula One World Championship has been one of the premier forms of racing around the world since its inaugural season in 1950. The word formula in the name refers to the set of rules to which all participants' cars must conform. A Formula One season consists of a series of races, known as Grands Prix. Grands Prix take place in multiple countries and continents around the world on either purpose-built circuits or closed public roads.",Formula 1 is the best and most technical open-wheel single-seater racing car form. It is very technical because the cars are built with the latest and bleeding technology in aerodynamics and every other field in science to make the car as fast as possible. The races happen every year across all the continents on dedicated circuits or public roads converted to a race track for the race weekend.,dolly,retain,259,0.7008216381072998
d12235,When do you think humans can set feet on Mars,"NASA has set a goal of landing humans on Mars by the mid 2030 but it's also affected by many factors such as technology readiness, funding and political willingness. To travel to Mars takes about 6 months and we need much more powerful rocket and also enough supplies to support human travelers on the way. Even for a short period of staying on Mars, we need substantial life support on Mars which is extremely hostile to life at this moment. The biggest challenge might be how to return the human safely to the Earth. Overall landing humans on Mars is a audacious effort and would be a major milestone for humans exploring the space and eventually go beyond the Solar system.",dolly,retain,180,0.7008607983589172
d8807,What kind of bears can you see in the Katmai National Park and Preserve?,Brown bears are a main attraction at the Katmai Park.,dolly,retain,65,0.7008666396141052
w17t3,What was the name of the anthology edited by Billy Collins?,Poetry 180: A Turning Back to Poetry,wpu,test,59,0.700977623462677
w10t1,Where did Carlo Goldoni study law?,University of Modena and Udine,wpu,test,52,0.7010208368301392
d11338,What is Spot rate in finance?,This is the exchange rate for foreign−exchange transactions which are being done straightaway.,dolly,retain,61,0.7010310888290405
d4100,How do you start your child playing soccer?,"A great place to start is to start your child on a rec league. These are normally for beginners and emphasize having fun and usually are a short, low financial commitment. If they enjoy this experience, moving up to a club level league is a great next step. This is a larger commitment both in terms time and money.",dolly,retain,111,0.701158344745636
d1255,What is it like to live in a black hole?,"I am the first person to survive a black hole in outer space. I must say, once I realized what I had been sucked into, I was really scared. It's not so bad. There are plenty of resources, and it's quite funny how many things are here. Loads of other items from countries all over the world that have lost satellites and the like. It's almost like a treasure chest of sorts. There are a couple of other people in here with me, and we all get along, primarily because there is no one else so we choose to be friends.",dolly,retain,164,0.701187014579773
d5619,What is India’s rank in UN Human Development Index 2021?,132nd (total nations 191),dolly,retain,59,0.7012688517570496
d3048,ways to generate electricity,"Use solar panel to harvest solar energy
use a dynamo and mechanical force such as animal.
Use wind tubine to harvest wind energy
Use salt water to create a battery
use steam to power turbine",dolly,retain,82,0.7012983560562134
d8165,"Why do i see a dark section near the CD Drive ring, when looked from a tilted angle?",Those darker regions closer to the ring lock on CD Drive are an indication of how much of the CD Drive space is written with data. CD Drive has sectors and the rpm of the CD drive Optical Reader will read these sectors and show it into the file system of the operating system you are using. The dark section does not necessarily show how much is available space but can be an indicator of if the CD drive is empty,dolly,retain,140,0.7013185024261475
w99r19,What are Germany's contributions in terms of global rankings?,It is the world's third-largest exporter and importer.,wpu,retain,59,0.7013730406761169
w80f4,What was the final rank Alfred H. Colquitt held in the Confederate Army?,Major general,wpu,forget,56,0.701460599899292
d503,Are plastic bags and containers bad for the environment?,"In short, yes.

Surprisingly, though, that has not always been the consensus, and in some cases, it is not true.

In the 1970s energy crisis, reducing the weight of materials, and increasing the shelf life of goods (which helps with optimizing transportation methods) were widely lauded as environmentally positive. In short, paper bags weigh more than plastic bags, and transportation requires fossil fuels, and of course fossil fuels impact the environment in widely documented ways.

Also, some plastics like PET have great recycling track records. So if it reduces energy consumption, increases shelf life, and can be recycled it seems like a huge environmental win.

However, plastics are very durable, and now micro-plastics are everywhere. They are in the deepest ocean trenches, accumulated in many species of animals and plants, and will be for our lifetimes. Their toxicity and negative impacts are just beginning to be understood. This has driven the removal of ""single use plastics"" from a lot of commerce, with further reductions called for by environmental groups worldwide.",dolly,retain,257,0.7015678286552429
d11341,How do you? How do you plant flowers,"To begin planting flowers, you will first dig a hole enough to fit a seed. Next you will cover it with dirt to fill the hole. finally pour some water over your covered up seed and over the next few days make sure that it gets tons of sunlight and water and watch your plant grow.",dolly,retain,106,0.7016289234161377
d12766,Write an email to the condo HOA as why including a flat rate of water bill into monthly HOA fee is a bad idea,"To whom it may concern:

I am a resident at Greenwood community and hereby writing this email proposing to separate flat-rate water bill from monthly HOA fee and make it pro-rated. Here are the reasons:
1. When people don't pay for water bill explicitly, they start to feel it comes for free. Hence, they have no motivation to use water wisely. It leads to waste of water and more subtly, increase of HOA fee in the long-run since it's all running money after all.
2. It's not fair to residents with smaller condos. Although not aways true, small square footage usually means less people and less water usage.
3. People can abuse this policy. I noticed some people run commercial laundry in their condos which make the water usage skyrocket. However, no matter how much they use, they pay a flat rate each month. 

All in all, I propose to change flat rate water bill to pro-rated.

Look forward to your response.

Best,
Resident John Doe",dolly,retain,265,0.7017978429794312
d13262,Can you give examples of extreme conditions for habitation?,"Any environment not favorable to live or makes it hard to survive due to a lack of or limited availability of basic resources needed for living is an extreme conditions. There are many such places on planet Earth: the north and south pole with extreme cold, the deserts with extreme heat or ver high temperatures, very high altitudes with drastic weather patterns are good examples of extreme conditions for habitation.",dolly,retain,126,0.7018158435821533
d11567,How is the climate in Chicago IL,Chicago has harsh winters. And usually the temperatures are between 10 F and 35 F. Spring and fall are pretty decent. There is good sunny days in Spring and Fall. Summers are lively in Chicago and about 60 million tourists visit Chicago each year,dolly,retain,95,0.7018405199050903
d10421,Describe ways to deal with naughty kids as a parent,"Well, there is no 1 exact rule that applies to all, there are many things which impact how a kid behaves. But one of the main things to remember is kids learn more by observation than when it's told to them. As a parent, an important thing to remember would be to practice what you preach. Usually, we put restrictions on screen time for kids, but remember even we are answerable to them when we spend too much time on gadgets than with people around us. We expect kids to respect us, so the same holds good for us, try to behave with them the way you to see them behave with you. Try to dedicate a few hours to spend time with them, remember it's the quality and not the quantity that matters here. Try not to correct them for everything they do, and try to set a boundary on things you can let go of. It's not a kid's job to deal with kids after all so you need to have some patience to understand them and then try to be understood.",dolly,retain,254,0.7018544673919678
